bin_center,mean_distance,sem_distance,n_samples,chance_level,chance_ci_95
-2975.0,76.63884449000493,1.469644700739696,1297,90,5.465671339465641
-2925.0,77.24772161586607,1.5478956407528814,1300,90,5.465671339465641
-2875.0,73.18515529089443,1.4982295928624412,1349,90,5.465671339465641
-2825.0,77.27913446161507,1.541188847102767,1350,90,5.465671339465641
-2775.0,77.68177464023134,1.5932295394477,1300,90,5.465671339465641
-2725.0,78.18246661602466,1.6250785212850856,1300,90,5.465671339465641
-2675.0,77.45011349277416,1.5813095758014324,1300,90,5.465671339465641
-2625.0,79.29597012701724,1.6098190097220257,1300,90,5.465671339465641
-2575.0,82.00913993237599,1.6168898393748699,1300,90,5.465671339465641
-2525.0,83.35457157567923,1.635632155055895,1266,90,5.465671339465641
-2475.0,80.9381665705009,1.606801867285972,1248,90,5.465671339465641
-2425.0,83.15024121774186,1.6003322894984133,1299,90,5.465671339465641
-2375.0,72.71784304596132,1.5686283469022508,1300,90,5.465671339465641
-2325.0,74.39996667642563,1.5557941932737411,1300,90,5.465671339465641
-2275.0,82.59076540120431,1.494922532560348,1399,90,5.465671339465641
-2225.0,79.2889846663174,1.4739076016054096,1400,90,5.465671339465641
-2175.0,73.50922434059834,1.6069554015759289,1350,90,5.465671339465641
-2125.0,73.47655918648225,1.6322189290202953,1350,90,5.465671339465641
-2075.0,70.81711023582939,1.5907480413333872,1348,90,5.465671339465641
-2025.0,68.97500528251383,1.5326232239300308,1385,90,5.465671339465641
-1975.0,66.12648151044822,1.5686260913937395,1399,90,5.465671339465641
-1925.0,67.0840195706611,1.5873058508492237,1400,90,5.465671339465641
-1875.0,73.22181802330184,1.5877494732872692,1364,90,5.465671339465641
-1825.0,74.95185702823167,1.564789307104734,1383,90,5.465671339465641
-1775.0,74.6308255201504,1.4753671546893,1449,90,5.465671339465641
-1725.0,70.93107114453092,1.5385989253920034,1327,90,5.465671339465641
-1675.0,75.57122001922488,1.511902406191711,1343,90,5.465671339465641
-1625.0,72.33703014329733,1.4102987653373347,1407,90,5.465671339465641
-1575.0,67.39593016211526,1.3476425481002248,1498,90,5.465671339465641
-1525.0,65.5453517278241,1.3138601995653136,1500,90,5.465671339465641
-1475.0,68.96899674382294,1.3567746972930634,1500,90,5.465671339465641
-1425.0,69.01142677218925,1.3924726396973361,1500,90,5.465671339465641
-1375.0,73.3074409856954,1.4134654485859812,1450,90,5.465671339465641
-1325.0,82.99770337525933,1.3567581092611332,1450,90,5.465671339465641
-1275.0,82.75216664051628,1.2863818228812411,1498,90,5.465671339465641
-1225.0,83.75599498519689,1.2505784110023042,1500,90,5.465671339465641
-1175.0,87.0758384924996,1.2766431446838031,1450,90,5.465671339465641
-1125.0,84.67492784721448,1.3400378857995987,1450,90,5.465671339465641
-1075.0,82.35403560001942,1.315492389272524,1450,90,5.465671339465641
-1025.0,72.6817171683642,1.1876250965914796,1450,90,5.465671339465641
-975.0,63.623137612174965,1.1634879805996907,1498,90,5.465671339465641
-925.0,58.85615113149277,1.1717851439440379,1480,90,5.465671339465641
-875.0,53.72272532908539,1.1295751440634558,1350,90,5.465671339465641
-825.0,55.549071300159696,1.1127480474088778,1302,90,5.465671339465641
-775.0,50.00795837661098,1.1065594579685882,1250,90,5.465671339465641
-725.0,49.59311209801828,1.091581306094522,1257,90,5.465671339465641
-675.0,49.10029877737642,1.0420325815618832,1270,90,5.465671339465641
-625.0,51.742557677128964,1.0683785155161591,1250,90,5.465671339465641
-575.0,49.06316846606967,1.0347637316334906,1200,90,5.465671339465641
-525.0,52.13649784789612,1.0976251701218682,1213,90,5.465671339465641
-475.0,53.37593978630889,1.2040304364738807,1150,90,5.465671339465641
-425.0,49.78686152540195,1.114120071792429,1124,90,5.465671339465641
-375.0,44.369092806139626,1.1560235667697247,1172,90,5.465671339465641
-325.0,42.788199148573895,1.060763978074187,1249,90,5.465671339465641
-275.0,44.38088822692387,1.1807732652007747,1250,90,5.465671339465641
-225.0,39.635054580097574,0.9391944610925691,1223,90,5.465671339465641
-175.0,41.8080036377457,0.9848375119387373,1200,90,5.465671339465641
-125.0,38.88743129654755,0.9289106612612216,1200,90,5.465671339465641
-75.0,39.210271971614695,0.9695397268308704,1240,90,5.465671339465641
-25.0,44.39062678720493,1.0720930996232811,1285,90,5.465671339465641
25.0,51.63142139667828,1.0168116823314928,1800,90,5.465671339465641
75.0,51.9449720665874,1.0157550818583583,1794,90,5.465671339465641
125.0,51.26532165861881,0.9300197886116965,1717,90,5.465671339465641
175.0,50.35519346325117,0.9198256303019705,1668,90,5.465671339465641
225.0,53.10660355414027,1.023394767511021,1765,90,5.465671339465641
275.0,59.008339333741475,1.0566636032819188,1800,90,5.465671339465641
325.0,62.370566939557044,1.0972747466338437,1800,90,5.465671339465641
375.0,63.434305030863634,1.1325501690337787,1800,90,5.465671339465641
425.0,66.1661054232517,1.259945752861737,1550,90,5.465671339465641
475.0,63.01316914815051,1.2006679376238176,1550,90,5.465671339465641
525.0,66.65580768376262,1.287439852955087,1450,90,5.465671339465641
575.0,69.45269176050594,1.2642021750460766,1450,90,5.465671339465641
625.0,66.7505343133664,1.2571979218129372,1250,90,5.465671339465641
675.0,74.4011265598336,1.2747800036042065,1250,90,5.465671339465641
725.0,72.0812320447945,1.3468135485963786,1100,90,5.465671339465641
