game,recalled_item,recall_onset,recall_offset,recall_duration,window,total_fixations_all,total_fixations_images,fixations_at_target,fixations_at_other_images,fixations_center,fixations_none,proportion_at_target,proportion_at_other_images,total_fixation_duration_all,total_fixation_duration_images,duration_at_target,duration_at_other_images,duration_center,duration_none,proportion_duration_at_target,proportion_duration_at_other_images
5,Animal_Sea_Pattern_Small,5000,5400,400,during_recall,1,1,0,1,0,0,0.0,1.0,194.0,194.0,0.0,194.0,0.0,0.0,0.0,1.0
5,Object_Sea_Solid_Large,6400,7200,800,pre_recall,5,3,1,2,2,0,0.3333333333333333,0.6666666666666666,1659.0,925.0,261.0,664.0,734.0,0.0,0.28216216216216217,0.7178378378378378
5,Object_Sea_Solid_Large,6400,7200,800,during_recall,2,2,0,2,0,0,0.0,1.0,577.0,577.0,0.0,577.0,0.0,0.0,0.0,1.0
5,Object_Sea_Solid_Small,7200,8500,1300,pre_recall,5,3,0,3,2,0,0.0,1.0,1659.0,925.0,0.0,925.0,734.0,0.0,0.0,1.0
5,Object_Sea_Solid_Small,7200,8500,1300,during_recall,1,0,0,0,1,0,0.0,0.0,662.0,0.0,0.0,0.0,662.0,0.0,0.0,0.0
5,Animal_Land_Pattern_Large,8500,9600,1100,pre_recall,3,2,1,1,1,0,0.5,0.5,1068.0,713.0,452.0,261.0,355.0,0.0,0.6339410939691444,0.36605890603085556
5,Animal_Land_Pattern_Large,8500,9600,1100,during_recall,2,1,0,1,1,0,0.0,1.0,592.0,288.0,0.0,288.0,304.0,0.0,0.0,1.0
5,Animal_Land_Pattern_Small,17300,18100,800,pre_recall,4,3,1,2,1,0,0.3333333333333333,0.6666666666666666,1551.0,1181.0,327.0,854.0,370.0,0.0,0.2768839966130398,0.7231160033869602
5,Animal_Land_Pattern_Small,17300,18100,800,during_recall,3,2,0,2,1,0,0.0,1.0,2031.0,121.0,0.0,121.0,1910.0,0.0,0.0,1.0
6,Animal_Sea_Solid_Large,2400,3700,1300,pre_recall,8,1,0,1,7,0,0.0,1.0,1995.0,33.0,0.0,33.0,1962.0,0.0,0.0,1.0
6,Animal_Sea_Solid_Large,2400,3700,1300,during_recall,1,0,0,0,1,0,0.0,0.0,484.0,0.0,0.0,0.0,484.0,0.0,0.0,0.0
6,Object_Land_Pattern_Small,3700,4100,400,pre_recall,6,1,0,1,5,0,0.0,1.0,1656.0,33.0,0.0,33.0,1623.0,0.0,0.0,1.0
6,Object_Land_Pattern_Small,3700,4100,400,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Animal_Land_Solid_Large,11500,12100,600,pre_recall,7,5,1,4,2,0,0.2,0.8,2501.0,1843.0,206.0,1637.0,658.0,0.0,0.11177428106348346,0.8882257189365166
6,Animal_Land_Solid_Large,11500,12100,600,during_recall,3,2,0,2,1,0,0.0,1.0,519.0,255.0,0.0,255.0,264.0,0.0,0.0,1.0
6,Animal_Sea_Solid_Small,13700,14500,800,pre_recall,5,3,1,2,2,0,0.3333333333333333,0.6666666666666666,2354.0,938.0,489.0,449.0,1416.0,0.0,0.5213219616204691,0.47867803837953093
6,Animal_Sea_Solid_Small,13700,14500,800,during_recall,1,1,0,1,0,0,0.0,1.0,505.0,505.0,0.0,505.0,0.0,0.0,0.0,1.0
6,Object_Land_Pattern_Large,17000,17400,400,pre_recall,7,5,0,5,2,0,0.0,1.0,2523.0,1605.0,0.0,1605.0,918.0,0.0,0.0,1.0
6,Object_Land_Pattern_Large,17000,17400,400,during_recall,1,1,0,1,0,0,0.0,1.0,306.0,306.0,0.0,306.0,0.0,0.0,0.0,1.0
6,Object_Sea_Pattern_Small,19500,20100,600,pre_recall,6,6,6,0,0,0,1.0,0.0,2541.0,2541.0,2541.0,0.0,0.0,0.0,1.0,0.0
6,Object_Sea_Pattern_Small,19500,20100,600,during_recall,2,2,1,1,0,0,0.5,0.5,395.0,395.0,341.0,54.0,0.0,0.0,0.8632911392405064,0.13670886075949368
7,Animal_Land_Solid_Large,2300,3100,800,pre_recall,6,1,0,1,5,0,0.0,1.0,2520.0,31.0,0.0,31.0,2489.0,0.0,0.0,1.0
7,Animal_Land_Solid_Large,2300,3100,800,during_recall,1,0,0,0,1,0,0.0,0.0,1020.0,0.0,0.0,0.0,1020.0,0.0,0.0,0.0
7,Animal_Sea_Solid_Small,4400,5100,700,pre_recall,4,1,1,0,3,0,1.0,0.0,2293.0,31.0,31.0,0.0,2262.0,0.0,1.0,0.0
7,Animal_Sea_Solid_Small,4400,5100,700,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Object_Sea_Pattern_Small,6100,6700,600,pre_recall,5,1,1,0,4,0,1.0,0.0,2156.0,195.0,195.0,0.0,1961.0,0.0,1.0,0.0
7,Object_Sea_Pattern_Small,6100,6700,600,during_recall,2,1,0,1,1,0,0.0,1.0,746.0,370.0,0.0,370.0,376.0,0.0,0.0,1.0
7,Object_Land_Pattern_Small,6700,7900,1200,pre_recall,5,1,0,1,4,0,0.0,1.0,2156.0,195.0,0.0,195.0,1961.0,0.0,0.0,1.0
7,Object_Land_Pattern_Small,6700,7900,1200,during_recall,2,0,0,0,2,0,0.0,0.0,1005.0,0.0,0.0,0.0,1005.0,0.0,0.0,0.0
7,Object_Land_Pattern_Large,10900,11300,400,pre_recall,9,3,1,2,6,0,0.3333333333333333,0.6666666666666666,2851.0,979.0,272.0,707.0,1872.0,0.0,0.27783452502553624,0.7221654749744637
7,Object_Land_Pattern_Large,10900,11300,400,during_recall,1,1,1,0,0,0,1.0,0.0,392.0,392.0,392.0,0.0,0.0,0.0,1.0,0.0
7,Animal_Sea_Solid_Large,14400,14900,500,pre_recall,5,2,2,0,3,0,1.0,0.0,2932.0,484.0,484.0,0.0,2448.0,0.0,1.0,0.0
7,Animal_Sea_Solid_Large,14400,14900,500,during_recall,1,0,0,0,1,0,0.0,0.0,1731.0,0.0,0.0,0.0,1731.0,0.0,0.0,0.0
