game,original_item,item,onset,offset
1,NEGATIVE,NEGATIVE,3.3,4.3
1,1,1,5.1,5.3
1,MINUS,MINUS,11.3,12.1
1,5,5,12.1,12.3
1,PLUS,PLUS,23.6,23.9
1,1,1,23.9,24.1
1,PLUS,PLUS,28.2,28.4
1,1,1,28.4,28.7
1,MINUS,MINUS,31.6,32.5
1,1,1,32.5,32.8
1,PLUS,PLUS,34.7,35.2
1,7,7,35.2,35.4
2,PLUS,PLUS,2.2,3.2
2,1,1,4.8,4.9
2,PLUS,PLUS,12.8,13.2
2,3,3,13.2,13.4
2,PLUS,PLUS,18.8,19.1
2,2,2,19.1,19.4
2,MINUS,MINUS,23.0,23.4
2,8,8,23.4,23.8
2,MINUS,MINUS,27.3,27.7
2,4,4,27.7,27.9
2,PLUS,PLUS,33.5,33.7
2,8,8,33.7,34.0
3,PLUS,PLUS,8.8,8.8
3,8,8,12.3,12.4
3,MINUS,MINUS,14.3,15.0
3,3,3,15.0,15.3
3,MINUS,MINUS,19.7,20.5
3,1,1,20.5,20.7
3,PLUS,PLUS,26.3,26.7
3,3,3,26.7,27.0
3,MINUS,MINUS,31.7,32.0
3,2,2,32.0,32.3
3,PLUS,PLUS,38.0,38.3
3,2,2,38.3,38.6
4,PLUS,PLUS,2.7,3.2
4,3,3,2.7,3.2
4,PLUS,PLUS,9.1,9.6
4,4,4,9.1,9.6
4,MINUS,MINUS,13.8,14.1
4,2,2,16.6,16.8
4,PLUS,PLUS,20.5,20.9
4,4,4,20.9,21.7
4,MINUS,MINUS,26.5,26.8
4,1,1,26.8,27.0
4,MINUS,MINUS,32.2,32.9
4,6,6,32.9,33.3
5,MINUS,MINUS,2.2,3.2
5,7,7,3.2,4.1
5,PLUS,PLUS,9.0,9.5
5,1,1,9.5,9.7
5,MINUS,MINUS,12.2,13.5
5,8,8,13.5,13.8
5,PLUS,PLUS,16.9,17.3
5,6,6,17.3,17.6
5,PLUS,PLUS,22.6,22.8
5,7,7,22.8,23.3
5,PLUS,PLUS,27.2,27.5
5,2,2,27.5,28.1
6,+,+,1.2,1.8
6,1,1,1.8,2.0
6,+,+,6.0,7.0
6,2,2,7.0,7.2
6,PLUS,PLUS,9.3,10.1
6,1,1,10.1,10.4
6,MINUS,MINUS,14.0,14.5
6,8,8,14.5,14.9
6,MINUS,MINUS,17.1,18.2
6,6,6,18.2,18.4
6,PLUS,PLUS,21.5,21.8
6,3,3,21.8,22.2
7,MINUS,MINUS,1.4,2.2
7,5,5,2.2,2.4
7,PLUS,PLUS,7.3,7.8
7,1,1,7.8,8.0
7,PLUS,PLUS,11.9,12.3
7,7,7,12.3,12.7
7,MINUS,MINUS,16.6,17.2
7,1,1,17.2,17.4
7,MINUS,MINUS,21.6,22.0
7,1,1,22.0,22.3
7,PLUS,PLUS,24.6,25.3
7,5,5,25.3,25.5
