subject,phase,event,trial_number,game,option,choice,rt,roi_content,item_index,is_relevant,fix_start,fix_end,fix_duration_bounded
117,choice,choice,1,1.0,Sea,2.0,10.883506458019838,Animal_Land_Solid_Small,0,0,3422870.0,3423002.0,132.0
117,choice,choice,1,1.0,Sea,2.0,10.883506458019838,Animal_Land_Pattern_Small,1,0,3424509.0,3424668.0,159.0
117,choice,choice,1,1.0,Sea,2.0,10.883506458019838,Object_Sea_Pattern_Large,2,1,3426194.0,3426650.0,456.0
117,choice,choice,1,1.0,Sea,2.0,10.883506458019838,Object_Sea_Solid_Large,3,1,3426705.0,3427011.0,306.0
117,choice,choice,1,1.0,Sea,2.0,10.883506458019838,Animal_Land_Solid_Small,0,0,3427057.0,3427212.0,155.0
117,choice,choice,1,1.0,Sea,2.0,10.883506458019838,Object_Sea_Pattern_Large,2,1,3428075.0,3428283.0,208.0
117,choice,choice,1,1.0,Sea,2.0,10.883506458019838,Animal_Land_Solid_Small,0,0,3428302.0,3428803.0,501.0
117,choice,choice,1,1.0,Sea,2.0,10.883506458019838,Object_Sea_Pattern_Large,2,1,3428842.0,3429167.0,325.0
117,choice,choice,1,1.0,Sea,2.0,10.883506458019838,Animal_Land_Solid_Small,0,0,3429197.0,3429566.0,369.0
117,choice,choice,1,1.0,Sea,2.0,10.883506458019838,Object_Sea_Solid_Large,3,1,3429607.0,3430252.0,645.0
117,choice,choice,1,1.0,Sea,2.0,10.883506458019838,Object_Land_Solid_Small,4,0,3430352.0,3431143.0,791.0
117,choice,choice,1,1.0,Sea,2.0,10.883506458019838,Object_Sea_Pattern_Large,2,1,3431640.0,3431892.0,252.0
117,choice,choice,1,1.0,Sea,2.0,10.883506458019838,Object_Sea_Solid_Large,3,1,3431932.0,3432110.0,178.0
117,choice,choice,2,1.0,Small,1.0,12.2591008329764,Animal_Sea_Pattern_Large,5,0,3435382.0,3438499.0,3117.0
117,choice,choice,2,1.0,Small,1.0,12.2591008329764,Object_Land_Solid_Small,4,1,3441073.0,3441686.0,613.0
117,choice,choice,2,1.0,Small,1.0,12.2591008329764,Object_Sea_Solid_Large,3,0,3442280.0,3442574.0,294.0
117,choice,choice,2,1.0,Small,1.0,12.2591008329764,Animal_Land_Solid_Small,0,1,3442793.0,3443818.0,1025.0
117,choice,choice,2,1.0,Small,1.0,12.2591008329764,Object_Sea_Pattern_Large,2,0,3443854.0,3444655.0,801.0
117,choice,choice,2,1.0,Small,1.0,12.2591008329764,Animal_Land_Solid_Small,0,1,3444725.0,3445345.0,620.0
117,choice,choice,2,1.0,Small,1.0,12.2591008329764,Object_Sea_Pattern_Large,2,0,3446071.0,3446233.0,162.0
117,choice,choice,2,1.0,Small,1.0,12.2591008329764,Object_Sea_Solid_Large,3,0,3446408.0,3446528.0,120.0
117,choice,choice,2,1.0,Small,1.0,12.2591008329764,Object_Sea_Pattern_Large,2,0,3446533.0,3446882.0,349.0
117,choice,choice,2,1.0,Small,1.0,12.2591008329764,Object_Sea_Solid_Large,3,0,3447033.0,3447063.0,30.0
117,choice,choice,2,1.0,Small,1.0,12.2591008329764,Object_Sea_Pattern_Large,2,0,3447199.0,3447222.0,23.0
117,choice,choice,5,1.0,Animal,2.0,12.868410875089468,Animal_Land_Pattern_Small,1,1,3465956.0,3466610.0,654.0
117,choice,choice,5,1.0,Animal,2.0,12.868410875089468,Object_Land_Solid_Small,4,0,3466654.0,3466858.0,204.0
117,choice,choice,5,1.0,Animal,2.0,12.868410875089468,Animal_Land_Pattern_Small,1,1,3467578.0,3468593.0,1015.0
117,choice,choice,5,1.0,Animal,2.0,12.868410875089468,Object_Sea_Solid_Large,3,0,3469331.0,3470099.0,768.0
117,choice,choice,5,1.0,Animal,2.0,12.868410875089468,Object_Land_Solid_Small,4,0,3471407.0,3472391.0,984.0
117,choice,choice,5,1.0,Animal,2.0,12.868410875089468,Animal_Land_Pattern_Small,1,1,3472927.0,3473207.0,280.0
117,choice,choice,5,1.0,Animal,2.0,12.868410875089468,Object_Sea_Pattern_Large,2,0,3474604.0,3475958.0,1354.0
117,choice,choice,5,1.0,Animal,2.0,12.868410875089468,Object_Sea_Solid_Large,3,0,3478069.0,3478289.0,220.0
117,choice,choice,6,1.0,Land,1.0,1.4376003749202937,Animal_Land_Solid_Small,0,1,3481142.0,3481865.0,723.0
117,choice,choice,8,1.0,Pattern,2.0,4.437147167045623,Object_Sea_Pattern_Large,2,1,3489246.0,3489526.0,280.0
117,choice,choice,8,1.0,Pattern,2.0,4.437147167045623,Animal_Land_Solid_Small,0,0,3489559.0,3490335.0,776.0
117,choice,choice,8,1.0,Pattern,2.0,4.437147167045623,Object_Sea_Pattern_Large,2,1,3491457.0,3492819.0,1362.0
117,choice,choice,9,2.0,Object,2.0,4.793305583996698,Animal_Land_Pattern_Large,0,0,3920427.0,3920697.0,270.0
