time_point,proportion_count,proportion_duration,n_fixations_per_window,n_image_fixations_per_window,window_size_ms,step_size_ms,chance_level
-2950.0,,,3,0,100,25,0.16666666666666666
-2925.0,0.0,0.0,2,1,100,25,0.16666666666666666
-2900.0,0.0,0.0,3,2,100,25,0.16666666666666666
-2875.0,0.0,0.0,4,3,100,25,0.16666666666666666
-2850.0,0.0,0.0,5,4,100,25,0.16666666666666666
-2825.0,0.0,0.0,6,6,100,25,0.16666666666666666
-2800.0,0.0,0.0,5,5,100,25,0.16666666666666666
-2775.0,0.0,0.0,4,4,100,25,0.16666666666666666
-2750.0,0.0,0.0,4,3,100,25,0.16666666666666666
-2725.0,,,1,0,100,25,0.16666666666666666
-2700.0,,,3,0,100,25,0.16666666666666666
-2675.0,,,3,0,100,25,0.16666666666666666
-2650.0,,,2,0,100,25,0.16666666666666666
-2625.0,0.0,0.0,4,2,100,25,0.16666666666666666
-2600.0,0.0,0.0,2,2,100,25,0.16666666666666666
-2575.0,0.0,0.0,4,3,100,25,0.16666666666666666
-2550.0,0.4,0.3463969658659924,6,5,100,25,0.16666666666666666
-2525.0,0.6666666666666666,0.40412979351032446,4,3,100,25,0.16666666666666666
-2500.0,0.5,0.3103057757644394,5,4,100,25,0.16666666666666666
-2475.0,0.6666666666666666,0.5720250521920668,3,3,100,25,0.16666666666666666
-2450.0,0.0,0.0,2,1,100,25,0.16666666666666666
-2425.0,0.0,0.0,2,1,100,25,0.16666666666666666
-2400.0,0.0,0.0,2,1,100,25,0.16666666666666666
-2375.0,0.0,0.0,4,2,100,25,0.16666666666666666
-2350.0,0.0,0.0,6,4,100,25,0.16666666666666666
-2325.0,0.0,0.0,8,6,100,25,0.16666666666666666
-2300.0,0.0,0.0,8,5,100,25,0.16666666666666666
-2275.0,0.0,0.0,6,4,100,25,0.16666666666666666
-2250.0,0.0,0.0,3,2,100,25,0.16666666666666666
-2225.0,,,4,0,100,25,0.16666666666666666
-2200.0,0.0,0.0,5,2,100,25,0.16666666666666666
-2175.0,0.0,0.0,5,2,100,25,0.16666666666666666
-2150.0,0.0,0.0,7,4,100,25,0.16666666666666666
-2125.0,0.0,0.0,4,4,100,25,0.16666666666666666
-2100.0,0.0,0.0,5,2,100,25,0.16666666666666666
-2075.0,0.0,0.0,5,2,100,25,0.16666666666666666
-2050.0,0.0,0.0,5,2,100,25,0.16666666666666666
-2025.0,0.3333333333333333,0.08498583569405099,8,3,100,25,0.16666666666666666
-2000.0,0.3333333333333333,0.08498583569405099,5,3,100,25,0.16666666666666666
-1975.0,0.4,0.47581903276131043,7,5,100,25,0.16666666666666666
-1950.0,0.6666666666666666,0.9591194968553459,6,3,100,25,0.16666666666666666
-1925.0,0.4,0.4082543223647518,6,5,100,25,0.16666666666666666
-1900.0,0.3333333333333333,0.35447941888619855,9,6,100,25,0.16666666666666666
-1875.0,0.2,0.1087866108786611,8,5,100,25,0.16666666666666666
-1850.0,0.16666666666666666,0.09081836327345309,8,6,100,25,0.16666666666666666
-1825.0,0.0,0.0,5,3,100,25,0.16666666666666666
-1800.0,0.0,0.0,4,3,100,25,0.16666666666666666
-1775.0,0.0,0.0,5,2,100,25,0.16666666666666666
-1750.0,0.0,0.0,7,2,100,25,0.16666666666666666
-1725.0,0.0,0.0,8,3,100,25,0.16666666666666666
-1700.0,0.0,0.0,6,2,100,25,0.16666666666666666
-1675.0,0.0,0.0,7,4,100,25,0.16666666666666666
-1650.0,0.0,0.0,5,3,100,25,0.16666666666666666
-1625.0,0.0,0.0,4,2,100,25,0.16666666666666666
-1600.0,0.0,0.0,5,3,100,25,0.16666666666666666
-1575.0,0.0,0.0,2,1,100,25,0.16666666666666666
-1550.0,0.3333333333333333,0.13297872340425532,5,3,100,25,0.16666666666666666
-1525.0,0.5,0.5501379944802208,6,4,100,25,0.16666666666666666
-1500.0,0.75,0.7481840193704601,7,4,100,25,0.16666666666666666
-1475.0,0.75,0.7481840193704601,7,4,100,25,0.16666666666666666
-1450.0,1.0,1.0,3,2,100,25,0.16666666666666666
-1425.0,0.6666666666666666,0.5463768115942029,6,3,100,25,0.16666666666666666
-1400.0,0.5,0.5328358208955224,5,2,100,25,0.16666666666666666
-1375.0,0.3333333333333333,0.4924137931034483,6,3,100,25,0.16666666666666666
-1350.0,0.3333333333333333,0.4924137931034483,6,3,100,25,0.16666666666666666
-1325.0,0.0,0.0,2,1,100,25,0.16666666666666666
-1300.0,0.5,0.8758465011286681,2,2,100,25,0.16666666666666666
-1275.0,1.0,1.0,1,1,100,25,0.16666666666666666
-1250.0,1.0,1.0,2,1,100,25,0.16666666666666666
-1225.0,1.0,1.0,4,1,100,25,0.16666666666666666
-1200.0,,,5,0,100,25,0.16666666666666666
-1175.0,,,5,0,100,25,0.16666666666666666
-1150.0,,,5,0,100,25,0.16666666666666666
-1125.0,,,3,0,100,25,0.16666666666666666
-1100.0,0.5,0.45861297539149887,4,2,100,25,0.16666666666666666
-1075.0,0.25,0.14909090909090908,7,4,100,25,0.16666666666666666
-1050.0,0.25,0.14909090909090908,6,4,100,25,0.16666666666666666
-1025.0,0.2,0.10997854077253219,7,5,100,25,0.16666666666666666
-1000.0,0.0,0.0,4,3,100,25,0.16666666666666666
-975.0,0.0,0.0,1,1,100,25,0.16666666666666666
-950.0,0.3333333333333333,0.27178030303030304,3,3,100,25,0.16666666666666666
-925.0,0.3333333333333333,0.2827586206896552,4,3,100,25,0.16666666666666666
-900.0,0.25,0.18660598179453836,6,4,100,25,0.16666666666666666
-875.0,0.25,0.18660598179453836,7,4,100,25,0.16666666666666666
-850.0,0.0,0.0,5,2,100,25,0.16666666666666666
-825.0,0.0,0.0,4,2,100,25,0.16666666666666666
-800.0,0.0,0.0,2,1,100,25,0.16666666666666666
-775.0,0.0,0.0,2,1,100,25,0.16666666666666666
-750.0,0.0,0.0,3,1,100,25,0.16666666666666666
-725.0,1.0,1.0,3,1,100,25,0.16666666666666666
-700.0,1.0,1.0,5,2,100,25,0.16666666666666666
-675.0,1.0,1.0,5,2,100,25,0.16666666666666666
-650.0,0.8,0.8294372294372294,8,5,100,25,0.16666666666666666
-625.0,0.75,0.7601947656725502,8,4,100,25,0.16666666666666666
-600.0,0.5,0.619321817018554,7,4,100,25,0.16666666666666666
-575.0,0.4,0.6091881686595343,7,5,100,25,0.16666666666666666
-550.0,0.0,0.0,4,3,100,25,0.16666666666666666
-525.0,0.16666666666666666,0.18602261048304214,8,6,100,25,0.16666666666666666
-500.0,0.2,0.2344559585492228,7,5,100,25,0.16666666666666666
-475.0,0.25,0.24262734584450402,6,4,100,25,0.16666666666666666
-450.0,0.5,0.5306957708049114,6,4,100,25,0.16666666666666666
-425.0,0.5,0.27586206896551724,3,2,100,25,0.16666666666666666
-400.0,0.6666666666666666,0.4484848484848485,5,3,100,25,0.16666666666666666
-375.0,0.6,0.3642691415313225,7,5,100,25,0.16666666666666666
-350.0,0.5,0.36849852796859667,8,6,100,25,0.16666666666666666
-325.0,0.6666666666666666,0.6013986013986014,7,6,100,25,0.16666666666666666
-300.0,0.6666666666666666,0.6089709762532981,6,6,100,25,0.16666666666666666
-275.0,0.6666666666666666,0.7889273356401384,8,6,100,25,0.16666666666666666
-250.0,0.5714285714285714,0.7027997128499641,9,7,100,25,0.16666666666666666
-225.0,0.5,0.5964912280701754,8,6,100,25,0.16666666666666666
-200.0,0.5,0.5843373493975904,8,6,100,25,0.16666666666666666
-175.0,0.5,0.5786516853932584,5,4,100,25,0.16666666666666666
-150.0,0.6666666666666666,0.7448979591836735,5,3,100,25,0.16666666666666666
-125.0,0.5,0.5748031496062992,7,4,100,25,0.16666666666666666
-100.0,0.3333333333333333,0.3769230769230769,6,3,100,25,0.16666666666666666
-75.0,0.25,0.3052959501557632,6,4,100,25,0.16666666666666666
-50.0,0.0,0.0,4,3,100,25,0.16666666666666666
-25.0,0.0,0.0,5,5,100,25,0.16666666666666666
0.0,0.0,0.0,6,5,100,25,0.16666666666666666
25.0,0.0,0.0,5,4,100,25,0.16666666666666666
50.0,0.25,0.38990825688073394,6,4,100,25,0.16666666666666666
75.0,1.0,1.0,4,1,100,25,0.16666666666666666
100.0,0.5,0.8703071672354948,4,2,100,25,0.16666666666666666
125.0,0.5,0.8703071672354948,5,2,100,25,0.16666666666666666
150.0,0.0,0.0,7,4,100,25,0.16666666666666666
175.0,0.0,0.0,6,4,100,25,0.16666666666666666
200.0,0.0,0.0,6,4,100,25,0.16666666666666666
225.0,0.0,0.0,9,7,100,25,0.16666666666666666
250.0,0.0,0.0,5,4,100,25,0.16666666666666666
275.0,0.14285714285714285,0.2751445086705202,8,7,100,25,0.16666666666666666
300.0,0.25,0.41150442477876104,11,8,100,25,0.16666666666666666
325.0,0.4,0.5714285714285714,8,5,100,25,0.16666666666666666
350.0,0.3333333333333333,0.543859649122807,9,6,100,25,0.16666666666666666
375.0,0.3333333333333333,0.4908424908424908,6,3,100,25,0.16666666666666666
400.0,0.0,0.0,4,2,100,25,0.16666666666666666
425.0,0.0,0.0,6,5,100,25,0.16666666666666666
450.0,0.0,0.0,6,4,100,25,0.16666666666666666
475.0,0.0,0.0,6,4,100,25,0.16666666666666666
500.0,0.0,0.0,5,3,100,25,0.16666666666666666
525.0,0.0,0.0,3,1,100,25,0.16666666666666666
550.0,0.3333333333333333,0.7541436464088398,4,3,100,25,0.16666666666666666
575.0,0.6,0.8655589123867069,6,5,100,25,0.16666666666666666
600.0,0.6666666666666666,0.9013303769401331,6,6,100,25,0.16666666666666666
