subject,game,recalled_item,time_rel,bin_center,x_rot,y_rot,duration
106,1,Object_Sea_Solid_Large,-2503.0,-2550.0,24.200000000000056,76.40000000000009,227.0
106,1,Object_Sea_Solid_Large,-1340.0,-1350.0,-2.2000000000000544,-73.70000000000005,55.0
106,1,Object_Sea_Solid_Large,-84.0,-50.0,-237.0,40.200000000000074,174.0
106,1,Object_Sea_Solid_Large,348.0,350.0,44.50000000000003,232.20000000000005,134.0
106,1,Object_Sea_Solid_Large,729.0,750.0,26.799999999999937,-137.10000000000002,125.0
106,1,Animal_Land_Solid_Small,-2782.0,-2750.0,390.3000000000002,192.5999999999999,404.0
106,1,Animal_Sea_Solid_Large,-2782.0,-2750.0,-361.9464927688829,241.70971509706666,404.0
106,2,Animal_Land_Solid_Large,-1984.0,-1950.0,-0.20000000000003137,115.20000000000005,60.0
106,2,Animal_Land_Solid_Large,-1755.0,-1750.0,-24.000000000000018,-131.10000000000002,19.0
106,2,Animal_Land_Solid_Large,-1489.0,-1450.0,-9.79999999999994,122.0,523.0
106,2,Animal_Land_Solid_Large,-789.0,-750.0,13.099999999999888,-181.29999999999995,43.0
106,2,Animal_Land_Solid_Large,-494.0,-450.0,2.4000000000000776,-109.20000000000005,31.0
106,2,Animal_Land_Solid_Large,-205.0,-250.0,-157.90000000000006,120.79999999999997,253.0
106,2,Animal_Land_Solid_Large,263.0,250.0,-260.00000000000006,-493.49999999999994,30.0
106,2,Object_Sea_Pattern_Large,-2889.0,-2850.0,163.5604057061186,-79.305067210424,43.0
106,2,Object_Sea_Pattern_Large,-2594.0,-2550.0,95.76997409326076,-52.52153903091734,31.0
106,2,Object_Sea_Pattern_Large,-2305.0,-2350.0,-183.56586877716023,-76.34541125756286,253.0
106,2,Object_Sea_Pattern_Large,-1046.0,-1050.0,-292.82385372183177,-30.585792314329396,404.0
106,2,Object_Sea_Pattern_Large,-624.0,-650.0,-248.65647056310627,141.71435935394513,394.0
106,2,Object_Sea_Pattern_Large,-210.0,-250.0,-177.4463361422585,317.4539301846627,170.0
106,2,Object_Sea_Pattern_Large,145.0,150.0,110.12208655980923,-52.262951042912604,38.0
106,2,Object_Land_Pattern_Large,-2546.0,-2550.0,-119.9238537218316,-268.8857923143295,404.0
106,2,Object_Land_Pattern_Large,-2124.0,-2150.0,-247.05647056310642,-144.48564064605506,394.0
106,2,Object_Land_Pattern_Large,-1710.0,-1750.0,-363.64633614225875,5.05393018466242,170.0
106,2,Object_Land_Pattern_Large,-527.0,-550.0,7.035659150868867,-164.98611911404194,26.0
106,2,Object_Land_Pattern_Large,-246.0,-250.0,-49.36734614909772,-130.6932482349228,114.0
106,2,Animal_Sea_Solid_Small,-1927.0,-1950.0,146.4000000000001,-76.40000000000009,26.0
106,2,Animal_Sea_Solid_Small,-1646.0,-1650.0,88.5,-108.09999999999991,114.0
106,2,Animal_Sea_Solid_Small,-316.0,-350.0,92.20000000000005,402.9000000000001,331.0
106,2,Animal_Sea_Solid_Small,239.0,250.0,299.4000000000001,387.70000000000005,201.0
106,2,Object_Land_Solid_Small,-1816.0,-1850.0,-302.8216351847504,281.2975422289254,331.0
106,2,Object_Land_Solid_Small,-316.0,-350.0,-312.1863028335937,364.87746206513185,191.0
106,2,Object_Land_Solid_Small,-103.0,-150.0,-28.568528772600672,464.51785666836224,196.0
106,2,Object_Land_Solid_Small,634.0,650.0,-218.2354790610809,447.005062252074,240.0
106,2,Animal_Sea_Pattern_Small,-372.0,-350.0,22.460235533030634,137.09773090682717,236.0
106,2,Animal_Sea_Pattern_Small,-112.0,-150.0,-14.039796518246998,-69.88235910246742,150.0
106,3,Animal_Land_Solid_Large,-1257.0,-1250.0,11.70000000000008,273.0999999999999,388.0
106,3,Animal_Land_Solid_Large,-658.0,-650.0,-31.999999999999982,159.5,281.0
106,3,Animal_Land_Solid_Large,-170.0,-150.0,-80.0999999999999,154.79999999999995,242.0
106,3,Animal_Land_Solid_Large,302.0,350.0,11.200000000000061,127.79999999999995,238.0
106,3,Animal_Sea_Solid_Large,-2157.0,-2150.0,242.36153777353016,126.41750277572193,388.0
106,3,Animal_Sea_Solid_Large,-1558.0,-1550.0,122.13105190361799,107.46281292110201,281.0
106,3,Animal_Sea_Solid_Large,-1070.0,-1050.0,94.01073250583114,146.7686348431334,242.0
106,3,Animal_Sea_Solid_Large,620.0,650.0,22.728888880977912,140.8324096585588,144.0
106,3,Object_Sea_Pattern_Small,-681.0,-650.0,5.7000000000000455,140.60000000000002,667.0
106,3,Object_Sea_Pattern_Small,2.0,50.0,-58.200000000000045,77.10000000000002,137.0
106,3,Object_Sea_Pattern_Small,590.0,550.0,-60.200000000000045,300.79999999999995,273.0
106,3,Object_Land_Pattern_Large,-2781.0,-2750.0,124.61317177209212,65.36365519842869,667.0
106,3,Object_Land_Pattern_Large,-1033.0,-1050.0,86.94233689669088,143.6114551661612,524.0
106,3,Object_Land_Pattern_Large,-485.0,-450.0,-69.25937970924016,294.7607645571088,181.0
106,3,Object_Land_Pattern_Large,-280.0,-250.0,45.49202860179239,112.40549512231905,367.0
106,3,Object_Sea_Solid_Small,-2595.0,-2550.0,456.25461087701484,-328.54383277344266,82.0
106,3,Object_Sea_Solid_Small,-2276.0,-2250.0,96.84480821422937,-368.2598717236907,177.0
106,4,Object_Sea_Solid_Large,-916.0,-950.0,-78.49999999999997,254.70000000000005,287.0
106,4,Object_Sea_Solid_Large,-407.0,-450.0,-3.5999999999998717,306.0999999999999,208.0
106,4,Object_Sea_Solid_Large,11.0,50.0,-148.6999999999998,222.29999999999998,195.0
106,4,Object_Sea_Solid_Large,457.0,450.0,-43.70000000000007,-151.39999999999998,48.0
106,4,Animal_Sea_Solid_Large,-2016.0,-2050.0,181.32667034389658,195.33299419707842,287.0
106,4,Animal_Sea_Solid_Large,-1507.0,-1550.0,263.29037609841663,156.1676914536238,208.0
106,4,Animal_Sea_Solid_Large,305.0,350.0,-434.4427277989586,-29.123122473387696,148.0
106,4,Animal_Sea_Solid_Large,726.0,750.0,-296.0343469936695,-128.65347022148958,304.0
106,4,Animal_Land_Pattern_Small,-2816.0,-2850.0,259.8266703438966,-59.367005802921625,287.0
106,4,Animal_Land_Pattern_Small,-2307.0,-2350.0,266.89037609841654,-149.93230854637608,208.0
106,4,Animal_Land_Pattern_Small,472.0,450.0,-378.4779035234909,265.8570415551621,94.0
106,4,Object_Land_Pattern_Small,-879.0,-850.0,144.07302994931885,146.45819212738724,448.0
106,4,Object_Sea_Pattern_Large,-1679.0,-1650.0,198.8730299493188,-51.5418078726129,448.0
106,4,Object_Sea_Pattern_Large,183.0,150.0,-101.29639165670005,-18.65049697280036,217.0
106,4,Object_Sea_Pattern_Large,598.0,550.0,166.8721691671783,-338.3689246332184,36.0
106,5,Animal_Land_Pattern_Large,-1893.0,-1850.0,19.599999999999923,118.09999999999991,182.0
106,5,Animal_Land_Pattern_Large,-1466.0,-1450.0,57.200000000000074,234.0999999999999,20.0
106,5,Animal_Land_Pattern_Large,-210.0,-250.0,-111.20000000000002,190.5999999999999,47.0
106,5,Animal_Land_Pattern_Large,88.0,50.0,89.09999999999995,305.79999999999995,255.0
106,5,Animal_Land_Pattern_Large,605.0,650.0,-45.299999999999926,228.79999999999995,156.0
106,5,Object_Land_Solid_Large,-2510.0,-2550.0,109.46444196131395,191.60202490082955,47.0
106,5,Object_Land_Solid_Large,-26.0,-50.0,412.6456640380202,172.07674436315165,122.0
106,5,Object_Sea_Solid_Small,-2826.0,-2850.0,-355.34566403802006,271.3232556368485,122.0
106,5,Object_Sea_Solid_Small,650.0,650.0,-289.5099913406873,111.95398569910405,156.0
106,5,Animal_Sea_Solid_Small,310.0,350.0,236.30000000000018,-366.20000000000005,25.0
106,5,Animal_Sea_Solid_Small,572.0,550.0,277.6999999999998,-356.5,53.0
106,6,Animal_Land_Solid_Large,-2852.0,-2850.0,-44.40000000000011,-182.5999999999999,27.0
106,6,Animal_Land_Solid_Large,-2326.0,-2350.0,8.199999999999978,-556.5999999999999,20.0
106,6,Animal_Land_Solid_Large,188.0,150.0,-85.40000000000013,-401.70000000000005,67.0
106,6,Object_Sea_Pattern_Small,-1394.0,-1350.0,26.700000000000045,251.79999999999995,357.0
106,6,Object_Sea_Pattern_Small,-993.0,-950.0,506.0,32.0,489.0
106,6,Object_Sea_Pattern_Small,-478.0,-450.0,304.5,-25.700000000000045,313.0
106,6,Object_Sea_Pattern_Small,269.0,250.0,69.90000000000009,-330.5,29.0
106,6,Object_Sea_Solid_Small,-2294.0,-2250.0,204.7151966729215,-149.02287828104463,357.0
106,6,Object_Sea_Solid_Small,-1893.0,-1850.0,-225.2871870788982,-454.2088543149258,489.0
106,6,Object_Sea_Solid_Small,-1378.0,-1350.0,-174.50685287726026,-250.85473545236147,313.0
106,6,Object_Land_Pattern_Large,383.0,350.0,-403.63628432878,-362.48144776423555,33.0
106,7,Animal_Land_Solid_Large,-1065.0,-1050.0,13.500000000000028,229.4000000000001,205.0
106,7,Animal_Land_Solid_Large,-624.0,-650.0,-47.49999999999997,242.20000000000005,359.0
