phase,event,trial_number,eyetracker_onset,eyetracker_offset,fix_start,fix_end,fix_duration_full,fix_duration_bounded,fix_x,fix_y,roi_x,roi_y,roi_content,onset,offset,game,image,outcome,choice,correct,rt,letter,match,response,option,true_value,true_position,recalled_position,Unnamed: 18
encoding,fixation,1,2309749,2311011,2310053.0,2310126.0,74.0,74.0,1911.2,1105.0,1920.0,1080.0,fixation,12.17283287504688,13.43416937510483,1.0,Object_Sea_Solid_Large,1.0,,,,,,,,,,,
encoding,fixation,1,2309749,2311011,2310299.0,2310800.0,502.0,502.0,1939.8,1307.7,1920.0,700.0,Object_Sea_Solid_Large,12.17283287504688,13.43416937510483,1.0,Object_Sea_Solid_Large,1.0,,,,,,,,,,,
encoding,fixation,1,2309749,2311011,2310822.0,2311092.0,271.0,189.0,1938.8,1196.7,1920.0,700.0,Object_Sea_Solid_Large,12.17283287504688,13.43416937510483,1.0,Object_Sea_Solid_Large,1.0,,,,,,,,,,,
encoding,image,1,2311011,2312027,2311285.0,2312218.0,934.0,742.0,1897.6,1411.5,1920.0,700.0,Object_Sea_Solid_Large,13.43427337508183,14.450629124999978,1.0,Object_Sea_Solid_Large,1.0,,,,,,,,,,,
encoding,value,1,2312027,2318043,2312232.0,2312354.0,123.0,123.0,1921.5,1365.2,1920.0,700.0,Object_Sea_Solid_Large,14.450741083011962,20.465888083097525,1.0,Object_Sea_Solid_Large,1.0,,,,,,,,,,,
encoding,value,1,2312027,2318043,2312550.0,2313497.0,948.0,948.0,1907.1,1422.0,1920.0,700.0,Object_Sea_Solid_Large,14.450741083011962,20.465888083097525,1.0,Object_Sea_Solid_Large,1.0,,,,,,,,,,,
encoding,value,1,2312027,2318043,2313519.0,2313736.0,218.0,218.0,1916.6,1289.8,1920.0,700.0,Object_Sea_Solid_Large,14.450741083011962,20.465888083097525,1.0,Object_Sea_Solid_Large,1.0,,,,,,,,,,,
encoding,value,1,2312027,2318043,2313743.0,2314408.0,666.0,666.0,1914.5,1330.3,1920.0,700.0,Object_Sea_Solid_Large,14.450741083011962,20.465888083097525,1.0,Object_Sea_Solid_Large,1.0,,,,,,,,,,,
encoding,value,1,2312027,2318043,2314582.0,2314946.0,365.0,365.0,1885.1,1363.1,1920.0,700.0,Object_Sea_Solid_Large,14.450741083011962,20.465888083097525,1.0,Object_Sea_Solid_Large,1.0,,,,,,,,,,,
encoding,value,1,2312027,2318043,2314961.0,2315220.0,260.0,260.0,1922.7,1332.2,1920.0,700.0,Object_Sea_Solid_Large,14.450741083011962,20.465888083097525,1.0,Object_Sea_Solid_Large,1.0,,,,,,,,,,,
encoding,value,1,2312027,2318043,2315395.0,2316511.0,1117.0,1117.0,1887.9,1343.2,1920.0,700.0,Object_Sea_Solid_Large,14.450741083011962,20.465888083097525,1.0,Object_Sea_Solid_Large,1.0,,,,,,,,,,,
encoding,value,1,2312027,2318043,2316564.0,2316689.0,126.0,126.0,1390.9,907.4000000000001,1591.0,1269.0,Object_Land_Pattern_Small,14.450741083011962,20.465888083097525,1.0,Object_Sea_Solid_Large,1.0,,,,,,,,,,,
