Hypothesis,Estimate,Est.Error,CI.Lower,CI.Upper,Evid.Ratio,Post.Prob,Star
(relevance) = 0,0.302096298652052,0.22282799023672079,-0.14449626255477718,0.7363475192704263,NA,NA,
