Hypothesis,Estimate,Est.Error,CI.Lower,CI.Upper,Evid.Ratio,Post.Prob,Star
(Intercept) = 0,0.02865648567958821,0.01766020991756708,-0.005388637370865628,0.06469369511413466,NA,NA,
