effect,component,term,estimate,std.error,conf.low,conf.high
fixed,cond,(Intercept),-0.012777129067110527,0.018347374137319374,-0.048365252416871105,0.022863343424017104
fixed,cond,position,6.839015938153661e-4,0.004782128769074287,-0.008807483042685714,0.009910055587076022
