Hypothesis,Estimate,Est.Error,CI.Lower,CI.Upper,Evid.Ratio,Post.Prob,Star
(Intercept) = 0,-0.023460615537385796,0.012974134129695019,-0.049137628847002755,0.0018786155180526983,NA,NA,
