Hypothesis,Estimate,Est.Error,CI.Lower,CI.Upper,Evid.Ratio,Post.Prob,Star
(Intercept) = 0,-0.03880229769520312,0.037793925916198824,-0.1121344306209785,0.03789685902010219,NA,NA,
