Hypothesis,Estimate,Est.Error,CI.Lower,CI.Upper,Evid.Ratio,Post.Prob,Star
(Intercept) = 0,-0.007663356535687604,0.009966617338645012,-0.02752681368779839,0.011751933882863297,NA,NA,
