Hypothesis,Estimate,Est.Error,CI.Lower,CI.Upper,Evid.Ratio,Post.Prob,Star
(Intercept) = 0,-0.007000525759774432,0.026490259086980956,-0.06117851211381594,0.04269177991758319,NA,NA,
