time_col,include_transition,irrelevant_mode,include_center_fixations,center_gaze_mode,center_mode,reward_scale,n_v_bins,rt_bins_max,rt_bins_fixed,min_trials_per_rt_bin,n_sim_per_vbin,alpha,d_min,d_max,theta_min,theta_max,sigma_min,sigma_max,mu_min,mu_max,fix_mu,phi_center_min,phi_center_max,setting,heldout_game,fold,mode,split_by,n_folds,n_train_trials,n_test_trials,d,theta,sigma,mu,phi_center,noise_param,loglik_train,loglik_test,seed
rt_ms,1,zero,0,separate,same_as_irrelevant,1.0,7,15,0,25,1000,1.0,1e-05,0.001,0.01,0.99,1e-05,0.1,1.0,100.0,,0.0,10.0,free3-rtTrans,4.0,4,fit,subject,10,1796,203,0.0001892323679693,0.0100329316046739,0.0001892323863464,1.0000000971140646,1.0,mu,-3025.78870812861,-344.3643837096842,5001
rt_ms,1,zero,0,separate,same_as_irrelevant,1.0,7,15,0,25,1000,1.0,1e-05,0.001,0.01,0.99,1e-05,0.1,1.0,100.0,,0.0,10.0,free3-rtTrans,8.0,8,fit,subject,10,1815,184,0.0001874580667868,0.0176313771097866,0.0004904432136579,2.61628225482389,1.0,mu,-3160.0484391757773,-318.8298204404235,9001
rt_ms,1,zero,0,separate,same_as_irrelevant,1.0,7,15,0,25,1000,1.0,1e-05,0.001,0.01,0.99,1e-05,0.1,1.0,100.0,,0.0,10.0,free3-rtTrans,5.0,5,fit,subject,10,1798,201,0.000188388721373,0.0100000094395046,0.000501289778611,2.6609330694399413,1.0,mu,-3046.716459814483,-338.4501896074831,6001
rt_ms,1,zero,0,separate,same_as_irrelevant,1.0,7,15,0,25,1000,1.0,1e-05,0.001,0.01,0.99,1e-05,0.1,1.0,100.0,,0.0,10.0,free3-rtTrans,1.0,1,fit,subject,10,1785,214,0.0001848939529565,0.0102218626002627,0.0021663105104068,11.716502761539154,1.0,mu,-3046.509490677196,-358.6852430300749,2001
rt_ms,1,zero,0,separate,same_as_irrelevant,1.0,7,15,0,25,1000,1.0,1e-05,0.001,0.01,0.99,1e-05,0.1,1.0,100.0,,0.0,10.0,free3-rtTrans,0.0,0,fit,subject,10,1782,217,0.0001925132677449,0.010144035907582,0.0003360381995279,1.7455326766009844,1.0,mu,-3007.720750117433,-351.20004819461536,1001
rt_ms,1,zero,0,separate,same_as_irrelevant,1.0,7,15,0,25,1000,1.0,1e-05,0.001,0.01,0.99,1e-05,0.1,1.0,100.0,,0.0,10.0,free3-rtTrans,9.0,9,fit,subject,10,1817,182,0.0001948290900543,0.0252276483167025,0.00022756593456,1.1680285243679212,1.0,mu,-3137.8942568838397,-304.9472783219617,10001
rt_ms,1,zero,0,separate,same_as_irrelevant,1.0,7,15,0,25,1000,1.0,1e-05,0.001,0.01,0.99,1e-05,0.1,1.0,100.0,,0.0,10.0,free3-rtTrans,6.0,6,fit,subject,10,1808,191,0.0001847242435264,0.012911020278433,0.0010560625021522,5.716967529501211,1.0,mu,-3083.8201297201585,-332.883988986798,7001
rt_ms,1,zero,0,separate,same_as_irrelevant,1.0,7,15,0,25,1000,1.0,1e-05,0.001,0.01,0.99,1e-05,0.1,1.0,100.0,,0.0,10.0,free3-rtTrans,3.0,3,fit,subject,10,1792,207,0.0002011385098513,0.0559888694779768,0.000574527649552,2.8563781743074643,1.0,mu,-3036.9607986867345,-329.3514670990702,4001
rt_ms,1,zero,0,separate,same_as_irrelevant,1.0,7,15,0,25,1000,1.0,1e-05,0.001,0.01,0.99,1e-05,0.1,1.0,100.0,,0.0,10.0,free3-rtTrans,2.0,2,fit,subject,10,1787,212,0.0001913817315633,0.0127431184603275,0.0011641783649054,6.0830172002065375,1.0,mu,-3017.641507869352,-357.2721459804262,3001
rt_ms,1,zero,0,separate,same_as_irrelevant,1.0,7,15,0,25,1000,1.0,1e-05,0.001,0.01,0.99,1e-05,0.1,1.0,100.0,,0.0,10.0,free3-rtTrans,7.0,7,fit,subject,10,1811,188,0.000174059116842368,0.013813659622928642,0.0025421262526063885,14.604958928457608,1.0,mu,-3081.4611050132366,-324.0286597864023,8001
