Hypothesis,Estimate,Est.Error,CI.Lower,CI.Upper,Evid.Ratio,Post.Prob,Star
(Intercept) = 0,0.039322322652068385,0.012014591789075981,0.015285504202661357,0.06230292160659068,NA,NA,*
