effect,component,term,estimate,std.error,conf.low,conf.high
fixed,cond,(Intercept),-0.2094622719408114,0.4835679289930845,-1.1358793069760424,0.7530674738953307
fixed,cond,relevance,0.4418358674057491,0.21978527947440987,0.014067604248872871,0.873757752368041
