Hypothesis,Estimate,Est.Error,CI.Lower,CI.Upper,Evid.Ratio,Post.Prob,Star
(Intercept) = 0,-0.2094622719408114,0.4835679289930845,-1.1358793069760424,0.7530674738953307,NA,NA,
