Hypothesis,Estimate,Est.Error,CI.Lower,CI.Upper,Evid.Ratio,Post.Prob,Star
(Intercept) = 0,0.06941491753121179,0.01812317689926984,0.03376455813784639,0.10393547482354171,NA,NA,*
