effect,component,term,estimate,std.error,conf.low,conf.high
fixed,cond,(Intercept),0.06941491753121179,0.01812317689926984,0.033764558137846394,0.10393547482354171
fixed,cond,position,-0.010383754677690508,0.004720114017317131,-0.01975362682056648,-0.001170639271819433
