Hypothesis,Estimate,Est.Error,CI.Lower,CI.Upper,Evid.Ratio,Post.Prob,Star
(Intercept) = 0,-0.10849705426545234,0.03752642296473812,-0.18025390026918128,-0.03318039112776792,NA,NA,*
