Hypothesis,Estimate,Est.Error,CI.Lower,CI.Upper,Evid.Ratio,Post.Prob,Star
(Intercept) = 0,-1.1976998372993488,0.8671197927254034,-2.9831619732929417,0.4832102240014204,NA,NA,
