phase,event,trial_number,eyetracker_onset,eyetracker_offset,fix_start,fix_end,fix_duration_full,fix_duration_bounded,fix_x,fix_y,roi_x,roi_y,roi_content,onset,offset,game,image,outcome,choice,correct,rt,letter,match,response,option,true_value,true_position,recalled_position,Unnamed: 18
encoding,fixation,1,3539157,3540674,3539391.0,3541052.0,1662.0,1283.0,1893.1,1068.3,1920.0,1080.0,fixation,18.8612102920888,20.37825629208237,1.0,Animal_Land_Pattern_Large,5.0,,,,,,,,,,,
encoding,image,1,3540674,3541694,3541098.0,3541293.0,196.0,196.0,1876.4,731.5,1920.0,1460.0,Animal_Land_Pattern_Large,20.37838962499518,21.398648417089134,1.0,Animal_Land_Pattern_Large,5.0,,,,,,,,,,,
encoding,image,1,3540674,3541694,3541525.0,3541630.0,106.0,106.0,1870.7,862.0999999999999,1920.0,1460.0,Animal_Land_Pattern_Large,20.37838962499518,21.398648417089134,1.0,Animal_Land_Pattern_Large,5.0,,,,,,,,,,,
encoding,image,1,3540674,3541694,3541676.0,3541892.0,217.0,18.0,1820.3,945.9000000000001,1591.0,1269.0,Object_Land_Solid_Small,20.37838962499518,21.398648417089134,1.0,Animal_Land_Pattern_Large,5.0,,,,,,,,,,,
encoding,value,1,3541695,3547710,3541954.0,3542400.0,447.0,447.0,1904.5,634.4000000000001,1920.0,1460.0,Animal_Land_Pattern_Large,21.3987780000316,27.414479917031713,1.0,Animal_Land_Pattern_Large,5.0,,,,,,,,,,,
encoding,value,1,3541695,3547710,3542444.0,3542475.0,32.0,32.0,1877.2,852.5999999999999,1920.0,1460.0,Animal_Land_Pattern_Large,21.3987780000316,27.414479917031713,1.0,Animal_Land_Pattern_Large,5.0,,,,,,,,,,,
encoding,value,1,3541695,3547710,3542490.0,3542525.0,36.0,36.0,1878.6,831.0,1920.0,1460.0,Animal_Land_Pattern_Large,21.3987780000316,27.414479917031713,1.0,Animal_Land_Pattern_Large,5.0,,,,,,,,,,,
encoding,value,1,3541695,3547710,3542551.0,3544343.0,1793.0,1793.0,1897.6,632.0,1920.0,1460.0,Animal_Land_Pattern_Large,21.3987780000316,27.414479917031713,1.0,Animal_Land_Pattern_Large,5.0,,,,,,,,,,,
encoding,value,1,3541695,3547710,3544359.0,3544620.0,262.0,262.0,1878.3,702.5,1920.0,1460.0,Animal_Land_Pattern_Large,21.3987780000316,27.414479917031713,1.0,Animal_Land_Pattern_Large,5.0,,,,,,,,,,,
encoding,value,1,3541695,3547710,3545897.0,3545952.0,56.0,56.0,1840.4,864.4000000000001,1920.0,1460.0,Animal_Land_Pattern_Large,21.3987780000316,27.414479917031713,1.0,Animal_Land_Pattern_Large,5.0,,,,,,,,,,,
encoding,value,1,3541695,3547710,3545985.0,3546005.0,21.0,21.0,1836.7,863.0999999999999,1920.0,1460.0,Animal_Land_Pattern_Large,21.3987780000316,27.414479917031713,1.0,Animal_Land_Pattern_Large,5.0,,,,,,,,,,,
encoding,value,1,3541695,3547710,3546760.0,3546918.0,159.0,159.0,1853.9,831.0,1920.0,1460.0,Animal_Land_Pattern_Large,21.3987780000316,27.414479917031713,1.0,Animal_Land_Pattern_Large,5.0,,,,,,,,,,,
encoding,value,1,3541695,3547710,3546999.0,3547181.0,183.0,183.0,1887.4,660.5999999999999,1920.0,1460.0,Animal_Land_Pattern_Large,21.3987780000316,27.414479917031713,1.0,Animal_Land_Pattern_Large,5.0,,,,,,,,,,,
encoding,value,1,3541695,3547710,3547190.0,3548279.0,1090.0,520.0,1913.3,602.9000000000001,1920.0,1460.0,Animal_Land_Pattern_Large,21.3987780000316,27.414479917031713,1.0,Animal_Land_Pattern_Large,5.0,,,,,,,,,,,
encoding,attention,1,3547710,3550728,3548293.0,3549222.0,930.0,930.0,1877.6,579.0,1920.0,1460.0,Animal_Land_Pattern_Large,27.41465745808091,30.432047792011872,1.0,Animal_Land_Pattern_Large,5.0,5.0,1.0,1.2127481669886038,,,,,,,,
encoding,attention,1,3547710,3550728,3549599.0,3549695.0,97.0,97.0,1845.3,915.3,1920.0,1460.0,Animal_Land_Pattern_Large,27.41465745808091,30.432047792011872,1.0,Animal_Land_Pattern_Large,5.0,5.0,1.0,1.2127481669886038,,,,,,,,
encoding,attention,1,3547710,3550728,3549731.0,3550564.0,834.0,834.0,1885.8,702.2,1920.0,1460.0,Animal_Land_Pattern_Large,27.41465745808091,30.432047792011872,1.0,Animal_Land_Pattern_Large,5.0,5.0,1.0,1.2127481669886038,,,,,,,,
encoding,fixation,2,3550728,3551483,3550971.0,3551804.0,834.0,512.0,1910.0,1052.4,1920.0,1080.0,fixation,30.432210957980715,31.187216666992754,1.0,Object_Land_Solid_Large,-1.0,,,,,,,,,,,
encoding,image,2,3551483,3552493,3551844.0,3551969.0,126.0,126.0,2138.2,1194.5,2249.0,891.0,Object_Land_Solid_Large,31.18730987503659,32.19722679199185,1.0,Object_Land_Solid_Large,-1.0,,,,,,,,,,,
encoding,image,2,3551483,3552493,3551983.0,3552764.0,782.0,510.0,2235.1,1225.8,2249.0,891.0,Object_Land_Solid_Large,31.18730987503659,32.19722679199185,1.0,Object_Land_Solid_Large,-1.0,,,,,,,,,,,
encoding,value,2,3552493,3558505,3552782.0,3553005.0,224.0,224.0,2247.4,1116.5,2249.0,891.0,Object_Land_Solid_Large,32.19732337503228,38.20847358298488,1.0,Object_Land_Solid_Large,-1.0,,,,,,,,,,,
encoding,value,2,3552493,3558505,3553209.0,3553232.0,24.0,24.0,2228.6,1125.0,2249.0,891.0,Object_Land_Solid_Large,32.19732337503228,38.20847358298488,1.0,Object_Land_Solid_Large,-1.0,,,,,,,,,,,
encoding,value,2,3552493,3558505,3553419.0,3553441.0,23.0,23.0,2230.9,1269.0,2249.0,891.0,Object_Land_Solid_Large,32.19732337503228,38.20847358298488,1.0,Object_Land_Solid_Large,-1.0,,,,,,,,,,,
encoding,value,2,3552493,3558505,3553466.0,3553865.0,400.0,400.0,2226.1,1137.7,2249.0,891.0,Object_Land_Solid_Large,32.19732337503228,38.20847358298488,1.0,Object_Land_Solid_Large,-1.0,,,,,,,,,,,
encoding,value,2,3552493,3558505,3554154.0,3554200.0,47.0,47.0,2240.3,1302.3,2249.0,891.0,Object_Land_Solid_Large,32.19732337503228,38.20847358298488,1.0,Object_Land_Solid_Large,-1.0,,,,,,,,,,,
encoding,value,2,3552493,3558505,3554217.0,3554846.0,630.0,630.0,2251.1,1202.7,2249.0,891.0,Object_Land_Solid_Large,32.19732337503228,38.20847358298488,1.0,Object_Land_Solid_Large,-1.0,,,,,,,,,,,
encoding,value,2,3552493,3558505,3554865.0,3558940.0,4076.0,3640.0,2231.5,1124.8,2249.0,891.0,Object_Land_Solid_Large,32.19732337503228,38.20847358298488,1.0,Object_Land_Solid_Large,-1.0,,,,,,,,,,,
encoding,attention,2,3558505,3561523,3559151.0,3559175.0,25.0,25.0,2285.8,1236.1,2249.0,891.0,Object_Land_Solid_Large,38.20859841699712,41.22676662507001,1.0,Object_Land_Solid_Large,-1.0,-1.0,1.0,0.7051691659726202,,,,,,,,
encoding,attention,2,3558505,3561523,3559201.0,3559486.0,286.0,286.0,2286.6,1155.8,2249.0,891.0,Object_Land_Solid_Large,38.20859841699712,41.22676662507001,1.0,Object_Land_Solid_Large,-1.0,-1.0,1.0,0.7051691659726202,,,,,,,,
encoding,attention,2,3558505,3561523,3559746.0,3559772.0,27.0,27.0,2282.5,1269.7,2249.0,891.0,Object_Land_Solid_Large,38.20859841699712,41.22676662507001,1.0,Object_Land_Solid_Large,-1.0,-1.0,1.0,0.7051691659726202,,,,,,,,
encoding,attention,2,3558505,3561523,3559798.0,3560135.0,338.0,338.0,2285.7,1154.8,2249.0,891.0,Object_Land_Solid_Large,38.20859841699712,41.22676662507001,1.0,Object_Land_Solid_Large,-1.0,-1.0,1.0,0.7051691659726202,,,,,,,,
encoding,fixation,3,3561523,3562279,3561743.0,3562782.0,1040.0,536.0,1906.5,1042.1,1920.0,1080.0,fixation,41.2269238330191,41.98200841702055,1.0,Object_Land_Solid_Small,-5.0,,,,,,,,,,,
encoding,image,3,3562279,3563290,3563118.0,3563188.0,71.0,71.0,1555.6,942.3,1591.0,1269.0,Object_Land_Solid_Small,41.98213916702662,42.99309508304577,1.0,Object_Land_Solid_Small,-5.0,,,,,,,,,,,
encoding,image,3,3562279,3563290,3563195.0,3563488.0,294.0,95.0,1593.3,890.4000000000001,1591.0,1269.0,Object_Land_Solid_Small,41.98213916702662,42.99309508304577,1.0,Object_Land_Solid_Small,-5.0,,,,,,,,,,,
encoding,value,3,3563290,3569302,3563505.0,3563927.0,423.0,423.0,1604.2,779.4000000000001,1591.0,1269.0,Object_Land_Solid_Small,42.99320174998138,49.0048492080532,1.0,Object_Land_Solid_Small,-5.0,,,,,,,,,,,
encoding,value,3,3563290,3569302,3564213.0,3564415.0,203.0,203.0,1650.0,864.5999999999999,1591.0,1269.0,Object_Land_Solid_Small,42.99320174998138,49.0048492080532,1.0,Object_Land_Solid_Small,-5.0,,,,,,,,,,,
encoding,value,3,3563290,3569302,3565414.0,3565451.0,38.0,38.0,1657.3,1075.6,1591.0,1269.0,Object_Land_Solid_Small,42.99320174998138,49.0048492080532,1.0,Object_Land_Solid_Small,-5.0,,,,,,,,,,,
encoding,value,3,3563290,3569302,3565493.0,3565959.0,467.0,467.0,1566.8,843.5999999999999,1591.0,1269.0,Object_Land_Solid_Small,42.99320174998138,49.0048492080532,1.0,Object_Land_Solid_Small,-5.0,,,,,,,,,,,
encoding,value,3,3563290,3569302,3566304.0,3567241.0,938.0,938.0,1610.4,912.8,1591.0,1269.0,Object_Land_Solid_Small,42.99320174998138,49.0048492080532,1.0,Object_Land_Solid_Small,-5.0,,,,,,,,,,,
encoding,value,3,3563290,3569302,3567260.0,3570159.0,2900.0,2042.0,1610.2,805.7,1591.0,1269.0,Object_Land_Solid_Small,42.99320174998138,49.0048492080532,1.0,Object_Land_Solid_Small,-5.0,,,,,,,,,,,
encoding,attention,3,3569302,3572322,3570676.0,3570968.0,293.0,293.0,1631.4,809.5,1591.0,1269.0,Object_Land_Solid_Small,49.00497754209209,52.02509795804508,1.0,Object_Land_Solid_Small,-5.0,-5.0,1.0,0.5969998750369996,,,,,,,,
encoding,fixation,4,3572322,3573827,3572545.0,3574029.0,1485.0,1282.0,1922.0,1061.5,1920.0,1080.0,fixation,52.02524800004903,53.530207542004064,1.0,Animal_Sea_Pattern_Large,1.0,,,,,,,,,,,
encoding,image,4,3573828,3574838,3574050.0,3574179.0,130.0,130.0,1755.1,1135.0,1591.0,891.0,Animal_Sea_Pattern_Large,53.53033320803661,54.540701333084144,1.0,Animal_Sea_Pattern_Large,1.0,,,,,,,,,,,
encoding,image,4,3573828,3574838,3574198.0,3574426.0,229.0,229.0,1626.1,1219.8,1591.0,891.0,Animal_Sea_Pattern_Large,53.53033320803661,54.540701333084144,1.0,Animal_Sea_Pattern_Large,1.0,,,,,,,,,,,
encoding,image,4,3573828,3574838,3574737.0,3575133.0,397.0,101.0,1575.4,1240.4,1591.0,891.0,Animal_Sea_Pattern_Large,53.53033320803661,54.540701333084144,1.0,Animal_Sea_Pattern_Large,1.0,,,,,,,,,,,
encoding,value,4,3574838,3580849,3575152.0,3575532.0,381.0,381.0,1598.8,1149.2,1591.0,891.0,Animal_Sea_Pattern_Large,54.54082583298441,60.55172008299269,1.0,Animal_Sea_Pattern_Large,1.0,,,,,,,,,,,
