game,original_item,item,onset,offset
1,MINUS,MINUS,1.9,2.9
1,7,7,2.9,3.1
1,PLUS,PLUS,8.5,9.4
1,7,7,10.5,10.9
1,PLUS,PLUS,13.3,14.2
1,7,7,14.2,14.3
1,PLUS,PLUS,19.2,19.6
1,2,2,19.6,19.9
1,MINUS,MINUS,23.0,23.7
1,1,1,23.7,24.0
1,MINUS,MINUS,27.3,27.9
1,5,5,27.9,28.2
2,MINUS,MINUS,1.3,2.3
2,9,9,2.3,2.5
2,MINUS,MINUS,6.1,7.5
2,7,7,7.5,7.7
2,+,+,10.5,11.1
2,1,1,11.1,11.3
2,MINUS,MINUS,13.5,14.2
2,9,9,14.2,14.4
2,+,+,17.6,18.2
2,9,9,18.2,18.3
2,PLUS,PLUS,20.7,21.4
2,1,1,21.4,21.7
3,MINUS,MINUS,3.6,4.8
3,2,2,4.8,5.0
3,PLUS,PLUS,8.7,9.3
3,2,2,9.3,9.5
3,PLUS,PLUS,12.8,13.6
3,8,8,13.6,13.9
3,PLUS,PLUS,15.3,16.2
3,2,2,16.2,16.4
3,MINUS,MINUS,18.0,19.1
3,2,2,18.0,19.1
3,MINUS,MINUS,20.7,21.5
3,2,2,21.5,21.6
4,PLUS,PLUS,0.5,1.3
4,1,1,1.3,1.5
4,PLUS,PLUS,6.1,6.4
4,7,7,6.4,6.8
4,MINUS,MINUS,10.0,10.8
4,9,9,10.8,10.9
4,PLUS,PLUS,13.4,13.9
4,4,4,13.9,14.2
4,PLUS,PLUS,15.4,16.0
4,9,9,16.0,16.4
4,MINUS,MINUS,19.2,19.7
4,7,7,19.7,20.6
5,MINUS,MINUS,1.1,1.8
5,5,5,1.8,2.0
5,MINUS,MINUS,4.7,5.3
5,5,5,5.3,5.5
5,MINUS,MINUS,8.8,9.5
5,7,7,9.5,9.7
5,PLUS,PLUS,12.2,12.6
5,9,9,12.6,12.7
5,MINUS,MINUS,14.4,15.3
5,3,3,15.3,15.9
5,PLUS,PLUS,17.9,18.7
5,9,9,18.7,18.8
6,MINUS,MINUS,2.9,3.3
6,4,4,3.3,3.5
6,PLUS,PLUS,6.3,6.7
6,9,9,6.7,6.9
6,MINUS,MINUS,9.0,9.3
6,4,4,9.3,9.6
6,PLUS,PLUS,13.5,13.8
6,7,7,13.8,14.1
6,MINUS,MINUS,16.7,17.3
6,4,4,17.3,17.3
6,MINUS,MINUS,19.4,20.4
6,2,2,20.4,20.5
7,MINUS,MINUS,1.5,2.8
7,9,9,1.5,2.8
7,PLUS,PLUS,7.7,8.1
7,2,2,8.1,8.5
7,MINUS,MINUS,10.7,11.8
7,5,5,13.4,13.7
7,PLUS,PLUS,16.0,17.1
7,1,1,17.1,17.2
7,PLUS,PLUS,18.3,18.6
7,1,1,18.6,19.0
7,PLUS,PLUS,20.2,20.6
7,1,1,20.6,20.9
