game,original_item,item,onset,offset
1,ZEBRA,Animal_Land_Pattern_Large,27.7,29.0
1,LADYBUG,Animal_Land_Pattern_Small,29.0,29.9
1,SNORKEL,Object_Sea_Solid_Small,31.1,31.9
1,SUBMARINE,Object_Sea_Solid_Large,47.5,49.0
2,LION,Animal_Land_Solid_Large,4.3,5.4
2,BIRD,Animal_Land_Solid_Small,5.4,6.3
2,BOWTIE,Object_Land_Solid_Small,8.8,9.9
2,BOAT,Object_Sea_Pattern_Large,21.2,21.3
2,FISH,Animal_Sea_Pattern_Small,21.3,21.9
2,ZEBRA,Animal_Land_Pattern_Large,21.9,23.0
3,LION,Animal_Land_Solid_Large,2.0,3.6
3,CRAB,Animal_Sea_Solid_Small,3.6,4.6
3,FISH,Animal_Sea_Pattern_Small,8.2,8.7
3,HOUSE,Object_Land_Pattern_Large,29.7,30.5
4,ZEBRA,Animal_Land_Pattern_Large,2.3,3.5
4,BIRD,Animal_Land_Solid_Small,7.2,7.8
4,SUBMARINE,Object_Sea_Solid_Large,8.5,10.1
5,WHALE,Animal_Sea_Pattern_Large,3.8,6.3
5,COUCH,Object_Land_Solid_Large,6.3,6.8
5,LION,Animal_Land_Solid_Large,8.7,10.0
5,FISH,Animal_Sea_Pattern_Small,14.6,15.1
6,LION,Animal_Land_Solid_Large,7.0,8.5
6,FLOATY,Object_Sea_Pattern_Small,8.5,9.0
6,HOUSE,Object_Land_Pattern_Large,9.0,9.7
6,HAT,Object_Land_Pattern_Small,15.4,15.6
6,SEAL,Animal_Sea_Solid_Large,15.6,16.5
6,CRAB,Animal_Sea_Solid_Small,16.5,17.4
7,SUBMARINE,Object_Sea_Solid_Large,2.1,3.8
7,LADYBUG,Animal_Land_Pattern_Small,3.8,5.1
7,SNORKEL,Object_Sea_Solid_Small,5.8,6.5
