game,recalled_item,recall_onset,recall_offset,recall_duration,window,total_fixations_all,total_fixations_images,fixations_at_target,fixations_at_other_images,fixations_center,fixations_none,proportion_at_target,proportion_at_other_images,total_fixation_duration_all,total_fixation_duration_images,duration_at_target,duration_at_other_images,duration_center,duration_none,proportion_duration_at_target,proportion_duration_at_other_images
1,Animal_Land_Pattern_Large,27700,29000,1300,pre_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Animal_Land_Pattern_Large,27700,29000,1300,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Animal_Land_Pattern_Small,29000,29900,900,pre_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Animal_Land_Pattern_Small,29000,29900,900,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Object_Sea_Solid_Small,31100,31900,800,pre_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Object_Sea_Solid_Small,31100,31900,800,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Object_Sea_Solid_Large,47500,49000,1500,pre_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Object_Sea_Solid_Large,47500,49000,1500,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Animal_Land_Solid_Large,4300,5400,1100,pre_recall,5,1,0,1,0,4,0.0,1.0,424.0,60.0,0.0,60.0,0.0,364.0,0.0,1.0
2,Animal_Land_Solid_Large,4300,5400,1100,during_recall,4,3,0,3,0,1,0.0,1.0,422.0,274.0,0.0,274.0,0.0,148.0,0.0,1.0
2,Object_Land_Solid_Small,8800,9900,1100,pre_recall,10,5,1,4,0,5,0.2,0.8,971.0,344.0,60.0,284.0,0.0,627.0,0.1744186046511628,0.8255813953488372
2,Object_Land_Solid_Small,8800,9900,1100,during_recall,4,4,0,4,0,0,0.0,1.0,684.0,684.0,0.0,684.0,0.0,0.0,0.0,1.0
2,Animal_Sea_Pattern_Small,21300,21900,600,pre_recall,3,1,1,0,0,2,1.0,0.0,672.0,555.0,555.0,0.0,0.0,117.0,1.0,0.0
2,Animal_Sea_Pattern_Small,21300,21900,600,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Animal_Land_Solid_Large,2000,3600,1600,pre_recall,6,5,1,4,1,0,0.2,0.8,1411.0,1244.0,768.0,476.0,167.0,0.0,0.617363344051447,0.38263665594855306
3,Animal_Land_Solid_Large,2000,3600,1600,during_recall,1,1,0,1,0,0,0.0,1.0,273.0,273.0,0.0,273.0,0.0,0.0,0.0,1.0
