time_point,proportion_count,proportion_duration,n_fixations_per_window,n_image_fixations_per_window,window_size_ms,step_size_ms,chance_level
-2950.0,0.0,0.0,4,1,100,25,0.16666666666666666
-2925.0,0.0,0.0,2,1,100,25,0.16666666666666666
-2900.0,0.0,0.0,2,2,100,25,0.16666666666666666
-2875.0,0.0,0.0,1,1,100,25,0.16666666666666666
-2850.0,0.0,0.0,2,2,100,25,0.16666666666666666
-2825.0,0.25,0.4198830409356725,5,4,100,25,0.16666666666666666
-2800.0,0.5,0.6380297823596792,5,4,100,25,0.16666666666666666
-2775.0,0.4,0.5386847195357833,7,5,100,25,0.16666666666666666
-2750.0,0.4,0.5881731784582893,7,5,100,25,0.16666666666666666
-2725.0,0.25,0.3548387096774194,5,4,100,25,0.16666666666666666
-2700.0,0.0,0.0,4,3,100,25,0.16666666666666666
-2675.0,0.0,0.0,2,2,100,25,0.16666666666666666
-2650.0,0.0,0.0,1,1,100,25,0.16666666666666666
-2625.0,,,0,0,100,25,0.16666666666666666
-2600.0,1.0,1.0,2,1,100,25,0.16666666666666666
-2575.0,0.5,0.3263598326359833,3,2,100,25,0.16666666666666666
-2550.0,0.3333333333333333,0.23008849557522124,4,3,100,25,0.16666666666666666
-2525.0,0.3333333333333333,0.23008849557522124,4,3,100,25,0.16666666666666666
-2500.0,0.0,0.0,2,2,100,25,0.16666666666666666
-2475.0,0.0,0.0,1,1,100,25,0.16666666666666666
-2450.0,0.5,0.6430868167202572,2,2,100,25,0.16666666666666666
-2425.0,0.5,0.6427771556550952,4,4,100,25,0.16666666666666666
-2400.0,0.5,0.6427771556550952,4,4,100,25,0.16666666666666666
-2375.0,0.5,0.6427771556550952,4,4,100,25,0.16666666666666666
-2350.0,0.5,0.7886247877758913,4,4,100,25,0.16666666666666666
-2325.0,0.3333333333333333,0.72265625,4,3,100,25,0.16666666666666666
-2300.0,0.16666666666666666,0.5,7,6,100,25,0.16666666666666666
-2275.0,0.14285714285714285,0.48556430446194226,8,7,100,25,0.16666666666666666
-2250.0,0.16666666666666666,0.3119496855345912,7,6,100,25,0.16666666666666666
-2225.0,0.2,0.39807383627608345,5,5,100,25,0.16666666666666666
-2200.0,0.25,0.5221052631578947,4,4,100,25,0.16666666666666666
-2175.0,0.2,0.34349030470914127,7,5,100,25,0.16666666666666666
-2150.0,0.0,0.0,7,5,100,25,0.16666666666666666
-2125.0,0.0,0.0,8,6,100,25,0.16666666666666666
-2100.0,0.0,0.0,10,7,100,25,0.16666666666666666
-2075.0,0.0,0.0,6,5,100,25,0.16666666666666666
-2050.0,0.0,0.0,7,6,100,25,0.16666666666666666
-2025.0,0.0,0.0,8,6,100,25,0.16666666666666666
-2000.0,0.0,0.0,6,5,100,25,0.16666666666666666
-1975.0,0.0,0.0,8,6,100,25,0.16666666666666666
-1950.0,0.0,0.0,7,4,100,25,0.16666666666666666
-1925.0,0.0,0.0,6,4,100,25,0.16666666666666666
-1900.0,0.0,0.0,7,3,100,25,0.16666666666666666
-1875.0,0.0,0.0,6,3,100,25,0.16666666666666666
-1850.0,0.0,0.0,6,4,100,25,0.16666666666666666
-1825.0,0.0,0.0,9,6,100,25,0.16666666666666666
-1800.0,0.0,0.0,7,6,100,25,0.16666666666666666
-1775.0,0.0,0.0,6,5,100,25,0.16666666666666666
-1750.0,0.0,0.0,6,4,100,25,0.16666666666666666
-1725.0,0.0,0.0,5,2,100,25,0.16666666666666666
-1700.0,0.0,0.0,5,2,100,25,0.16666666666666666
-1675.0,0.0,0.0,6,2,100,25,0.16666666666666666
-1650.0,0.0,0.0,6,3,100,25,0.16666666666666666
-1625.0,0.0,0.0,5,3,100,25,0.16666666666666666
-1600.0,0.0,0.0,5,3,100,25,0.16666666666666666
-1575.0,0.0,0.0,4,3,100,25,0.16666666666666666
-1550.0,0.3333333333333333,0.6274509803921569,4,3,100,25,0.16666666666666666
-1525.0,0.3333333333333333,0.3404255319148936,4,3,100,25,0.16666666666666666
-1500.0,0.5,0.40634920634920635,3,2,100,25,0.16666666666666666
-1475.0,0.25,0.32040050062578224,5,4,100,25,0.16666666666666666
-1450.0,0.0,0.0,5,4,100,25,0.16666666666666666
-1425.0,0.0,0.0,6,3,100,25,0.16666666666666666
-1400.0,0.0,0.0,6,3,100,25,0.16666666666666666
-1375.0,0.0,0.0,6,3,100,25,0.16666666666666666
-1350.0,0.0,0.0,5,2,100,25,0.16666666666666666
-1325.0,0.25,0.11816340310600945,5,4,100,25,0.16666666666666666
-1300.0,0.25,0.11816340310600945,6,4,100,25,0.16666666666666666
-1275.0,0.5,0.31876138433515483,4,2,100,25,0.16666666666666666
-1250.0,0.3333333333333333,0.24373259052924792,5,3,100,25,0.16666666666666666
-1225.0,0.0,0.0,3,1,100,25,0.16666666666666666
-1200.0,0.0,0.0,3,2,100,25,0.16666666666666666
-1175.0,0.0,0.0,3,2,100,25,0.16666666666666666
-1150.0,0.0,0.0,4,3,100,25,0.16666666666666666
-1125.0,0.0,0.0,5,5,100,25,0.16666666666666666
-1100.0,0.0,0.0,4,4,100,25,0.16666666666666666
-1075.0,0.0,0.0,4,4,100,25,0.16666666666666666
-1050.0,0.0,0.0,2,2,100,25,0.16666666666666666
-1025.0,,,1,0,100,25,0.16666666666666666
-1000.0,1.0,1.0,2,1,100,25,0.16666666666666666
-975.0,1.0,1.0,2,1,100,25,0.16666666666666666
-950.0,1.0,1.0,2,1,100,25,0.16666666666666666
-925.0,0.5,0.16205533596837945,2,2,100,25,0.16666666666666666
-900.0,0.0,0.0,1,1,100,25,0.16666666666666666
-875.0,0.0,0.0,1,1,100,25,0.16666666666666666
-850.0,0.0,0.0,3,3,100,25,0.16666666666666666
-825.0,0.0,0.0,2,2,100,25,0.16666666666666666
-800.0,0.0,0.0,3,2,100,25,0.16666666666666666
-775.0,0.25,0.5557620817843866,6,4,100,25,0.16666666666666666
-750.0,0.5,0.8952095808383234,4,2,100,25,0.16666666666666666
-725.0,0.5,0.5963455149501661,6,4,100,25,0.16666666666666666
-700.0,0.3333333333333333,0.4047350620067644,7,6,100,25,0.16666666666666666
-675.0,0.25,0.10849909584086799,4,4,100,25,0.16666666666666666
-650.0,0.25,0.10849909584086799,5,4,100,25,0.16666666666666666
-625.0,0.0,0.0,4,3,100,25,0.16666666666666666
-600.0,0.0,0.0,5,3,100,25,0.16666666666666666
-575.0,0.0,0.0,5,3,100,25,0.16666666666666666
-550.0,0.25,0.5562283737024222,5,4,100,25,0.16666666666666666
-525.0,0.5,0.8353889943074004,6,4,100,25,0.16666666666666666
-500.0,0.6666666666666666,0.9138557343020238,4,3,100,25,0.16666666666666666
-475.0,0.75,0.9234317343173432,5,4,100,25,0.16666666666666666
-450.0,0.75,0.897467572575664,5,4,100,25,0.16666666666666666
-425.0,0.5,0.49556213017751477,6,4,100,25,0.16666666666666666
-400.0,0.6666666666666666,0.6568627450980392,5,3,100,25,0.16666666666666666
-375.0,0.5,0.34944237918215615,5,2,100,25,0.16666666666666666
-350.0,0.0,0.0,4,1,100,25,0.16666666666666666
-325.0,0.5,0.45382585751978893,4,2,100,25,0.16666666666666666
-300.0,0.5,0.45382585751978893,4,2,100,25,0.16666666666666666
-275.0,0.3333333333333333,0.31386861313868614,4,3,100,25,0.16666666666666666
-250.0,0.25,0.215,5,4,100,25,0.16666666666666666
-225.0,0.25,0.5630498533724341,4,4,100,25,0.16666666666666666
-200.0,0.4,0.6916709777547853,5,5,100,25,0.16666666666666666
-175.0,0.5,0.7579365079365079,4,4,100,25,0.16666666666666666
-150.0,0.6666666666666666,0.8842592592592593,3,3,100,25,0.16666666666666666
-125.0,0.3333333333333333,0.39268461007591443,3,3,100,25,0.16666666666666666
-100.0,0.3333333333333333,0.1217564870259481,4,3,100,25,0.16666666666666666
-75.0,0.3333333333333333,0.1217564870259481,5,3,100,25,0.16666666666666666
-50.0,0.2,0.09277566539923954,7,5,100,25,0.16666666666666666
-25.0,0.25,0.244,6,4,100,25,0.16666666666666666
0.0,0.0,0.0,5,4,100,25,0.16666666666666666
25.0,0.0,0.0,6,6,100,25,0.16666666666666666
50.0,0.0,0.0,6,6,100,25,0.16666666666666666
75.0,0.0,0.0,7,7,100,25,0.16666666666666666
100.0,0.0,0.0,6,6,100,25,0.16666666666666666
