subject,phase,event,trial_number,game,option,choice,rt,roi_content,item_index,is_center,is_relevant,fix_start,fix_end,fix_duration_bounded
139,choice,choice,1,1.0,Land,2.0,16.40457420796156,Animal_Land_Pattern_Small,0,0,1,9218538.0,9218575.0,37.0
139,choice,choice,1,1.0,Land,2.0,16.40457420796156,Object_Sea_Solid_Small,1,0,0,9218588.0,9219393.0,805.0
139,choice,choice,1,1.0,Land,2.0,16.40457420796156,fixation,-1,1,0,9219425.0,9219478.0,53.0
139,choice,choice,1,1.0,Land,2.0,16.40457420796156,Animal_Land_Solid_Small,2,0,1,9219501.0,9219551.0,50.0
139,choice,choice,1,1.0,Land,2.0,16.40457420796156,Object_Sea_Solid_Large,3,0,0,9220042.0,9220500.0,458.0
139,choice,choice,1,1.0,Land,2.0,16.40457420796156,Object_Sea_Pattern_Large,4,0,0,9220861.0,9221498.0,637.0
139,choice,choice,1,1.0,Land,2.0,16.40457420796156,Animal_Land_Pattern_Small,0,0,1,9221555.0,9221681.0,126.0
139,choice,choice,1,1.0,Land,2.0,16.40457420796156,fixation,-1,1,0,9221737.0,9221807.0,70.0
139,choice,choice,1,1.0,Land,2.0,16.40457420796156,Animal_Land_Solid_Small,2,0,1,9222101.0,9222682.0,581.0
139,choice,choice,1,1.0,Land,2.0,16.40457420796156,Object_Sea_Solid_Large,3,0,0,9222712.0,9222975.0,263.0
139,choice,choice,1,1.0,Land,2.0,16.40457420796156,fixation,-1,1,0,9222999.0,9223455.0,456.0
139,choice,choice,1,1.0,Land,2.0,16.40457420796156,Object_Sea_Solid_Small,1,0,0,9224693.0,9225002.0,309.0
139,choice,choice,1,1.0,Land,2.0,16.40457420796156,Animal_Land_Pattern_Small,0,0,1,9225310.0,9225989.0,679.0
139,choice,choice,1,1.0,Land,2.0,16.40457420796156,Animal_Land_Pattern_Large,5,0,1,9227067.0,9227278.0,211.0
139,choice,choice,1,1.0,Land,2.0,16.40457420796156,fixation,-1,1,0,9227586.0,9227856.0,270.0
139,choice,choice,1,1.0,Land,2.0,16.40457420796156,Object_Sea_Solid_Small,1,0,0,9227878.0,9228189.0,311.0
139,choice,choice,1,1.0,Land,2.0,16.40457420796156,Object_Sea_Solid_Large,3,0,0,9228475.0,9229070.0,595.0
139,choice,choice,1,1.0,Land,2.0,16.40457420796156,Animal_Land_Pattern_Large,5,0,1,9229132.0,9229394.0,262.0
139,choice,choice,1,1.0,Land,2.0,16.40457420796156,Animal_Land_Pattern_Small,0,0,1,9229420.0,9229740.0,320.0
139,choice,choice,1,1.0,Land,2.0,16.40457420796156,Object_Sea_Solid_Large,3,0,0,9230069.0,9230675.0,606.0
139,choice,choice,2,1.0,Animal,2.0,5.663683333899826,Animal_Land_Solid_Small,2,0,1,9233505.0,9234455.0,950.0
139,choice,choice,2,1.0,Animal,2.0,5.663683333899826,Animal_Land_Pattern_Small,0,0,1,9235031.0,9235269.0,238.0
139,choice,choice,2,1.0,Animal,2.0,5.663683333899826,Animal_Land_Pattern_Large,5,0,1,9235550.0,9235922.0,372.0
139,choice,choice,2,1.0,Animal,2.0,5.663683333899826,Animal_Land_Pattern_Small,0,0,1,9235943.0,9235971.0,28.0
139,choice,choice,2,1.0,Animal,2.0,5.663683333899826,Object_Sea_Solid_Small,1,0,0,9236404.0,9236539.0,135.0
139,choice,choice,2,1.0,Animal,2.0,5.663683333899826,fixation,-1,1,0,9236889.0,9237015.0,126.0
139,choice,choice,2,1.0,Animal,2.0,5.663683333899826,Object_Sea_Solid_Small,1,0,0,9237335.0,9237864.0,529.0
139,choice,choice,2,1.0,Animal,2.0,5.663683333899826,Animal_Land_Pattern_Small,0,0,1,9238312.0,9239144.0,832.0
139,choice,choice,3,1.0,Solid,2.0,24.117047999985516,fixation,-1,1,0,9243450.0,9243932.0,482.0
139,choice,choice,3,1.0,Solid,2.0,24.117047999985516,Object_Sea_Solid_Small,1,0,1,9243953.0,9244219.0,266.0
139,choice,choice,3,1.0,Solid,2.0,24.117047999985516,Object_Sea_Solid_Large,3,0,1,9244572.0,9244792.0,220.0
139,choice,choice,3,1.0,Solid,2.0,24.117047999985516,Animal_Land_Solid_Small,2,0,1,9244817.0,9245204.0,387.0
139,choice,choice,3,1.0,Solid,2.0,24.117047999985516,Object_Sea_Solid_Small,1,0,1,9245218.0,9245564.0,346.0
139,choice,choice,3,1.0,Solid,2.0,24.117047999985516,Object_Sea_Solid_Large,3,0,1,9245980.0,9246033.0,53.0
139,choice,choice,3,1.0,Solid,2.0,24.117047999985516,Animal_Land_Pattern_Small,0,0,0,9246534.0,9246590.0,56.0
139,choice,choice,3,1.0,Solid,2.0,24.117047999985516,Object_Sea_Solid_Small,1,0,1,9248142.0,9248284.0,142.0
139,choice,choice,3,1.0,Solid,2.0,24.117047999985516,Animal_Land_Solid_Small,2,0,1,9248315.0,9248628.0,313.0
139,choice,choice,3,1.0,Solid,2.0,24.117047999985516,Object_Sea_Solid_Small,1,0,1,9248656.0,9249372.0,716.0
139,choice,choice,3,1.0,Solid,2.0,24.117047999985516,Animal_Land_Solid_Small,2,0,1,9249425.0,9250173.0,748.0
139,choice,choice,3,1.0,Solid,2.0,24.117047999985516,Object_Sea_Pattern_Large,4,0,0,9251206.0,9251590.0,384.0
139,choice,choice,3,1.0,Solid,2.0,24.117047999985516,Animal_Land_Solid_Small,2,0,1,9251856.0,9252532.0,676.0
139,choice,choice,3,1.0,Solid,2.0,24.117047999985516,Object_Sea_Solid_Large,3,0,1,9252554.0,9253590.0,1036.0
139,choice,choice,3,1.0,Solid,2.0,24.117047999985516,Animal_Land_Solid_Small,2,0,1,9254628.0,9255218.0,590.0
139,choice,choice,3,1.0,Solid,2.0,24.117047999985516,Object_Sea_Solid_Small,1,0,1,9255267.0,9256376.0,1109.0
139,choice,choice,3,1.0,Solid,2.0,24.117047999985516,Animal_Land_Solid_Small,2,0,1,9256695.0,9258389.0,1694.0
139,choice,choice,3,1.0,Solid,2.0,24.117047999985516,fixation,-1,1,0,9259255.0,9259356.0,101.0
139,choice,choice,3,1.0,Solid,2.0,24.117047999985516,Animal_Land_Solid_Small,2,0,1,9259376.0,9261057.0,1681.0
139,choice,choice,3,1.0,Solid,2.0,24.117047999985516,Object_Sea_Solid_Small,1,0,1,9261711.0,9263457.0,1746.0
139,choice,choice,3,1.0,Solid,2.0,24.117047999985516,Animal_Land_Solid_Small,2,0,1,9263585.0,9265358.0,1773.0
139,choice,choice,3,1.0,Solid,2.0,24.117047999985516,fixation,-1,1,0,9266125.0,9266566.0,441.0
139,choice,choice,4,1.0,Sea,1.0,5.398523999960162,Animal_Land_Solid_Small,2,0,0,9269961.0,9270783.0,822.0
139,choice,choice,4,1.0,Sea,1.0,5.398523999960162,Object_Sea_Solid_Large,3,0,1,9271064.0,9271340.0,276.0
139,choice,choice,4,1.0,Sea,1.0,5.398523999960162,Animal_Land_Solid_Small,2,0,0,9271351.0,9271848.0,497.0
139,choice,choice,4,1.0,Sea,1.0,5.398523999960162,Object_Sea_Solid_Large,3,0,1,9272123.0,9272397.0,274.0
139,choice,choice,4,1.0,Sea,1.0,5.398523999960162,Animal_Land_Solid_Small,2,0,0,9272416.0,9273509.0,1093.0
