phase,event,onset,offset,trial_number,game,image,outcome,choice,correct,rt,letter,match,response,option,true_value,true_position,recalled_position,
encoding,fixation,10.889957250095904,11.407916458090767,1,1,Object_Sea_Solid_Large,5,,,,,,,,,,,
encoding,image,11.408041540998966,12.429143249988556,1,1,Object_Sea_Solid_Large,5,,,,,,,,,,,
encoding,value,12.429255333030596,18.446031458093785,1,1,Object_Sea_Solid_Large,5,,,,,,,,,,,
encoding,attention,18.446163750020787,21.46805845806375,1,1,Object_Sea_Solid_Large,5,+5,1,2.134125875076279,,,,,,,,
encoding,fixation,21.46821720805019,22.223700875067152,2,1,Animal_Land_Pattern_Small,9,,,,,,,,,,,
encoding,image,22.223807791015133,23.237297291052528,2,1,Animal_Land_Pattern_Small,9,,,,,,,,,,,
encoding,value,23.23740462504793,29.249645541072823,2,1,Animal_Land_Pattern_Small,9,,,,,,,,,,,
encoding,attention,29.24977433308959,32.26751091598999,2,1,Animal_Land_Pattern_Small,9,+9,1,0.9772193749668077,,,,,,,,
encoding,fixation,32.26767650002148,32.77341379108839,3,1,Animal_Land_Solid_Small,-7,,,,,,,,,,,
encoding,image,32.773515916080214,33.78352758300025,3,1,Animal_Land_Solid_Small,-7,,,,,,,,,,,
encoding,value,33.783633958082646,39.7949066250585,3,1,Animal_Land_Solid_Small,-7,,,,,,,,,,,
encoding,attention,39.79502366599627,42.81223266606685,3,1,Animal_Land_Solid_Small,-7,-7,1,0.692218792042695,,,,,,,,
encoding,fixation,42.812433875049464,43.56766466598492,4,1,Object_Sea_Solid_Small,-1,,,,,,,,,,,
encoding,image,43.56778545805719,44.57773862499744,4,1,Object_Sea_Solid_Small,-1,,,,,,,,,,,
encoding,value,44.57785741600674,50.588865916011855,4,1,Object_Sea_Solid_Small,-1,,,,,,,,,,,
encoding,attention,50.588972833007574,53.605215250048786,4,1,Object_Sea_Solid_Small,-1,-1,1,1.8516966250026599,,,,,,,,
encoding,fixation,53.60535891598556,54.110680625075474,5,1,Object_Sea_Pattern_Large,3,,,,,,,,,,,
encoding,image,54.110779665992595,55.121911458089016,5,1,Object_Sea_Pattern_Large,3,,,,,,,,,,,
encoding,value,55.12208879098762,61.133670083014295,5,1,Object_Sea_Pattern_Large,3,,,,,,,,,,,
encoding,attention,61.13383770803921,64.19760475005023,5,1,Object_Sea_Pattern_Large,3,+3,1,0.6598802499938756,,,,,,,,
encoding,fixation,64.1978300830815,65.2050706250593,6,1,Animal_Land_Pattern_Large,-9,,,,,,,,,,,
encoding,image,65.20518366608303,66.21645437506959,6,1,Animal_Land_Pattern_Large,-9,,,,,,,,,,,
encoding,value,66.21658658306114,72.22816487506498,6,1,Animal_Land_Pattern_Large,-9,,,,,,,,,,,
encoding,attention,72.228334958083,75.24609441601206,6,1,Animal_Land_Pattern_Large,-9,-9,1,1.2785290830070153,,,,,,,,
n-back,,,,1,1,,,,1,None,C,False,None,,,,,
n-back,,,,2,1,,,,1,None,C,False,None,,,,,
n-back,,,,3,1,,,,1,None,Z,False,None,,,,,
n-back,,,,4,1,,,,1,0.9559019580483437,C,True,1,,,,,
n-back,,,,5,1,,,,1,None,C,False,None,,,,,
n-back,,,,6,1,,,,1,None,N,False,None,,,,,
n-back,,,,7,1,,,,1,0.5437035830691457,C,True,1,,,,,
n-back,,,,8,1,,,,1,None,B,False,None,,,,,
n-back,,,,9,1,,,,1,0.5342842910904437,C,True,1,,,,,
n-back,,,,10,1,,,,1,None,N,False,None,,,,,
n-back,,,,11,1,,,,0,None,C,True,None,,,,,
n-back,,,,12,1,,,,1,0.9549237920437008,N,True,1,,,,,
n-back,,,,13,1,,,,1,0.8442493750480935,C,True,1,,,,,
n-back,,,,14,1,,,,1,None,X,False,None,,,,,
n-back,,,,15,1,,,,1,None,N,False,None,,,,,
n-back,,,,16,1,,,,0,None,X,True,None,,,,,
n-back,,,,17,1,,,,1,None,B,False,None,,,,,
n-back,,,,18,1,,,,1,None,B,False,None,,,,,
n-back,,,,19,1,,,,1,None,V,False,None,,,,,
n-back,,,,20,1,,,,1,0.45245250000152737,B,True,1,,,,,
n-back,,,,21,1,,,,1,None,X,False,None,,,,,
n-back,,,,22,1,,,,1,None,Z,False,None,,,,,
n-back,,,,23,1,,,,1,None,B,False,None,,,,,
n-back,,,,24,1,,,,1,None,V,False,None,,,,,
n-back,,,,25,1,,,,1,0.7821648749522865,B,True,1,,,,,
n-back,,,,26,1,,,,0,None,V,True,None,,,,,
n-back,,,,27,1,,,,1,None,V,False,None,,,,,
n-back,,,,28,1,,,,1,None,C,False,None,,,,,
n-back,,,,29,1,,,,1,None,X,False,None,,,,,
n-back,,,,30,1,,,,1,None,Z,False,None,,,,,
choice,fixation,144.1559230410494,144.9111834160285,1,1,,,,,,,,,Land,,,,
choice,option,144.9207864580676,146.16104766598437,1,1,,,,,,,,,Land,,,,
choice,choice,146.16116808308288,163.57773145800456,1,1,,,2,1,16.40457420796156,,,,Land,,,,
choice,fixation,163.57787195802666,164.3329096660018,2,1,,,,,,,,,Animal,,,,
choice,option,164.34268766606692,165.37112129107118,2,1,,,,,,,,,Animal,,,,
choice,choice,165.3712381250225,172.04427633306477,2,1,,,2,1,5.663683333899826,,,,Animal,,,,
choice,fixation,172.0443915000651,173.29949375009164,3,1,,,,,,,,,Solid,,,,
choice,option,173.30913537507877,174.338780833059,3,1,,,,,,,,,Solid,,,,
choice,choice,174.33891166606918,199.46708112501074,3,1,,,2,1,24.117047999985516,,,,Solid,,,,
choice,fixation,199.46721700008493,199.97210133308545,4,1,,,,,,,,,Sea,,,,
choice,option,199.98058808303904,201.0069716660073,4,1,,,,,,,,,Sea,,,,
choice,choice,201.00709179101977,207.4151176250307,4,1,,,1,1,5.398523999960162,,,,Sea,,,,
choice,fixation,207.41523895808496,208.17181775008794,5,1,,,,,,,,,Pattern,,,,
choice,option,208.18099387502298,209.2077403330477,5,1,,,,,,,,,Pattern,,,,
choice,choice,209.20786325004883,218.7686393330805,5,1,,,2,0,8.549671791028231,,,,Pattern,,,,
choice,fixation,218.76878466608468,220.273770291009,6,1,,,,,,,,,Large,,,,
choice,option,220.28260054101702,221.30947429104708,6,1,,,,,,,,,Large,,,,
choice,choice,221.30961425008718,235.57194579101633,6,1,,,1,0,13.249937833985314,,,,Large,,,,
