game,recalled_item,recall_onset,recall_offset,recall_duration,window,total_fixations_all,total_fixations_images,fixations_at_target,fixations_at_other_images,fixations_center,fixations_none,proportion_at_target,proportion_at_other_images,total_fixation_duration_all,total_fixation_duration_images,duration_at_target,duration_at_other_images,duration_center,duration_none,proportion_duration_at_target,proportion_duration_at_other_images
1,Animal_Land_Pattern_Large,3800,4200,400,pre_recall,6,2,0,2,0,4,0.0,1.0,1850.0,495.0,0.0,495.0,0.0,1355.0,0.0,1.0
1,Animal_Land_Pattern_Large,3800,4200,400,during_recall,1,0,0,0,1,0,0.0,0.0,375.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0
1,Animal_Land_Pattern_Small,5500,6000,500,pre_recall,5,1,1,0,0,4,1.0,0.0,3257.0,412.0,412.0,0.0,0.0,2845.0,1.0,0.0
1,Animal_Land_Pattern_Small,5500,6000,500,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Object_Sea_Solid_Small,6700,7600,900,pre_recall,3,1,0,1,0,2,0.0,1.0,2437.0,412.0,0.0,412.0,0.0,2025.0,0.0,1.0
1,Object_Sea_Solid_Small,6700,7600,900,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Object_Sea_Pattern_Small,8900,9300,400,pre_recall,1,1,0,1,0,0,0.0,1.0,129.0,129.0,0.0,129.0,0.0,0.0,0.0,1.0
1,Object_Sea_Pattern_Small,8900,9300,400,during_recall,2,0,0,0,0,2,0.0,0.0,1263.0,0.0,0.0,0.0,0.0,1263.0,0.0,0.0
1,Object_Land_Solid_Large,12100,13000,900,pre_recall,2,1,0,1,0,1,0.0,1.0,821.0,348.0,0.0,348.0,0.0,473.0,0.0,1.0
1,Object_Land_Solid_Large,12100,13000,900,during_recall,1,1,1,0,0,0,1.0,0.0,338.0,338.0,338.0,0.0,0.0,0.0,1.0,0.0
2,Animal_Land_Solid_Large,5500,5600,100,pre_recall,6,4,1,3,0,2,0.25,0.75,1495.0,1185.0,52.0,1133.0,0.0,310.0,0.04388185654008439,0.9561181434599156
2,Animal_Land_Solid_Large,5500,5600,100,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Object_Land_Solid_Small,7200,7600,400,pre_recall,6,3,0,3,0,3,0.0,1.0,1856.0,1010.0,0.0,1010.0,0.0,846.0,0.0,1.0
2,Object_Land_Solid_Small,7200,7600,400,during_recall,1,1,0,1,0,0,0.0,1.0,657.0,657.0,0.0,657.0,0.0,0.0,0.0,1.0
