game,original_item,item,onset,offset
1,MINUS,MINUS,4.5,4.8
1,2,2,4.8,5.0
1,PLUS,PLUS,9.1,9.3
1,2,2,9.3,9.5
1,PLUS,PLUS,12.5,12.9
1,5,5,12.9,13.3
1,MINUS,MINUS,16.0,16.6
1,1,1,16.6,17.0
1,MINUS,MINUS,19.7,20.1
1,9,9,20.1,20.5
1,MINUS,MINUS,26.4,26.7
1,2,2,26.7,27.2
2,MINUS,MINUS,5.3,6.7
2,2,2,6.7,7.5
2,PLUS,PLUS,13.8,14.0
2,2,2,14.0,14.1
2,MINUS,MINUS,18.2,18.3
2,2,2,18.3,18.6
2,PLUS,PLUS,20.3,20.8
2,1,1,20.8,20.9
2,PLUS,PLUS,23.4,23.7
2,5,5,23.7,23.9
2,PLUS,PLUS,25.9,26.8
2,8,8,26.8,27.1
3,PLUS,PLUS,2.9,3.7
3,4,4,3.7,4.0
3,PLUS,PLUS,8.1,8.6
3,2,2,8.6,8.8
3,MINUS,MINUS,11.8,12.4
3,8,8,12.4,12.6
3,MINUS,MINUS,14.9,16.3
3,4,4,16.3,16.5
3,MINUS,MINUS,19.3,19.9
3,8,8,19.9,20.1
3,PLUS,PLUS,20.8,21.1
3,8,8,21.1,21.4
4,NEGATIVE,NEGATIVE,3.1,3.5
4,5,5,3.5,3.7
4,PLUS,PLUS,9.2,9.7
4,2,2,9.7,9.8
4,MINUS,MINUS,14.5,14.9
4,7,7,14.9,15.1
4,MINUS,MINUS,21.3,21.5
4,4,4,21.5,21.7
4,MINUS,MINUS,24.5,24.8
4,1,1,24.8,25.2
4,MINUS,MINUS,29.0,29.3
4,3,3,29.3,29.6
5,PLUS,PLUS,2.0,2.1
5,1,1,2.1,2.3
5,PLUS,PLUS,8.3,8.4
5,5,5,8.4,8.5
5,MINUS,MINUS,10.7,12.0
5,4,4,12.0,12.4
5,PLUS,PLUS,15.9,16.2
5,8,8,19.2,19.3
5,MINUS,MINUS,22.2,22.3
5,8,8,22.3,22.7
5,PLUS,PLUS,29.8,30.0
5,4,4,30.0,30.3
6,,,0.0,0.4
6,PLUS,PLUS,12.7,12.9
6,5,5,12.9,13.0
6,MINUS,MINUS,15.3,16.0
6,3,3,16.0,16.2
6,PLUS,PLUS,17.3,18.1
6,4,4,18.1,18.4
6,MINUS,MINUS,19.6,20.5
6,1,1,20.5,20.8
6,MINUS,MINUS,21.7,22.5
6,2,2,22.5,22.8
7,NEGATIVE,NEGATIVE,4.6,4.9
7,5,5,4.9,5.2
7,PLUS,PLUS,8.9,9.4
7,8,8,9.4,9.9
7,PLUS,PLUS,13.0,14.0
7,2,2,14.5,14.7
7,MINUS,MINUS,17.5,18.2
7,8,8,18.2,18.4
7,MINUS,MINUS,20.7,21.3
7,8,8,21.3,21.5
7,MINUS,MINUS,24.9,25.9
7,1,1,25.9,26.0
