subject,phase,event,trial_number,game,option,choice,rt,roi_content,item_index,is_center,is_relevant,fix_start,fix_end,fix_duration_bounded
129,choice,choice,1,1.0,Animal,2.0,4.158768624998629,Animal_Land_Pattern_Large,0,0,1,2309013.0,2309391.0,378.0
129,choice,choice,1,1.0,Animal,2.0,4.158768624998629,fixation,-1,1,0,2312171.0,2312423.0,252.0
129,choice,choice,1,1.0,Animal,2.0,4.158768624998629,Object_Sea_Solid_Small,1,0,0,2312442.0,2312625.0,183.0
129,choice,choice,2,1.0,Land,2.0,2.522096458822489,Object_Land_Solid_Large,2,0,1,2317030.0,2317344.0,314.0
129,choice,choice,3,1.0,Sea,1.0,2.138543749926612,Object_Land_Solid_Large,2,0,0,2323506.0,2323770.0,264.0
129,choice,choice,4,1.0,Object,1.0,8.374151666183025,Animal_Land_Pattern_Large,0,0,0,2329274.0,2329689.0,415.0
129,choice,choice,4,1.0,Object,1.0,8.374151666183025,Object_Land_Solid_Large,2,0,1,2329731.0,2330010.0,279.0
129,choice,choice,4,1.0,Object,1.0,8.374151666183025,fixation,-1,1,0,2332216.0,2333258.0,1042.0
129,choice,choice,4,1.0,Object,1.0,8.374151666183025,Object_Land_Solid_Large,2,0,1,2333659.0,2334273.0,614.0
129,choice,choice,5,1.0,Pattern,2.0,2.878605666803196,fixation,-1,1,0,2338332.0,2339136.0,804.0
129,choice,choice,5,1.0,Pattern,2.0,2.878605666803196,Object_Land_Solid_Large,2,0,0,2339151.0,2339526.0,375.0
129,choice,choice,7,1.0,Solid,1.0,3.9237122498452663,Animal_Sea_Solid_Large,3,0,1,2349685.0,2349925.0,240.0
129,choice,choice,7,1.0,Solid,1.0,3.9237122498452663,fixation,-1,1,0,2349951.0,2350191.0,240.0
129,choice,choice,7,1.0,Solid,1.0,3.9237122498452663,Object_Land_Solid_Large,2,0,1,2350423.0,2350526.0,103.0
129,choice,choice,9,2.0,Solid,1.0,9.265158332884312,Object_Land_Pattern_Small,0,0,0,2722123.0,2722365.0,242.0
129,choice,choice,9,2.0,Solid,1.0,9.265158332884312,Animal_Sea_Pattern_Small,1,0,0,2722416.0,2722606.0,190.0
129,choice,choice,9,2.0,Solid,1.0,9.265158332884312,Animal_Sea_Solid_Large,2,0,1,2725150.0,2725366.0,216.0
129,choice,choice,9,2.0,Solid,1.0,9.265158332884312,Animal_Land_Solid_Large,3,0,1,2725412.0,2725999.0,587.0
129,choice,choice,9,2.0,Solid,1.0,9.265158332884312,Object_Sea_Pattern_Large,4,0,0,2728210.0,2728597.0,387.0
129,choice,choice,9,2.0,Solid,1.0,9.265158332884312,fixation,-1,1,0,2729005.0,2729406.0,401.0
129,choice,choice,9,2.0,Solid,1.0,9.265158332884312,Animal_Land_Solid_Large,3,0,1,2730021.0,2730365.0,344.0
129,choice,choice,10,2.0,Animal,2.0,4.21161466720514,Animal_Land_Solid_Large,3,0,1,2735991.0,2736497.0,506.0
129,choice,choice,11,2.0,Large,1.0,5.655826624948531,Animal_Land_Solid_Large,3,0,1,2742040.0,2742150.0,110.0
129,choice,choice,11,2.0,Large,1.0,5.655826624948531,Animal_Sea_Pattern_Small,1,0,0,2742207.0,2742418.0,211.0
