phase,event,trial_number,eyetracker_onset,eyetracker_offset,fix_start,fix_end,fix_duration_full,fix_duration_bounded,fix_x,fix_y,roi_x,roi_y,roi_content,onset,offset,game,image,outcome,choice,correct,rt,letter,match,response,option,true_value,true_position,recalled_position,Unnamed: 18
encoding,fixation,1,2160495,2161510,2160729.0,2160867.0,139.0,139.0,1872.1,1137.3,1591.0,891.0,Object_Sea_Pattern_Small,9.623408125014976,10.63789154193364,1.0,Object_Sea_Solid_Small,-1.0,,,,,,,,,,,
encoding,fixation,1,2160495,2161510,2161013.0,2161490.0,478.0,478.0,1860.3,1340.1,1920.0,700.0,Animal_Sea_Solid_Large,9.623408125014976,10.63789154193364,1.0,Object_Sea_Solid_Small,-1.0,,,,,,,,,,,
encoding,image,1,2161510,2162531,2161661.0,2161823.0,163.0,163.0,1871.3,1163.0,1591.0,891.0,Object_Sea_Pattern_Small,10.638022708939388,11.65888929180801,1.0,Object_Sea_Solid_Small,-1.0,,,,,,,,,,,
encoding,image,1,2161510,2162531,2161859.0,2162641.0,783.0,672.0,2236.0,1277.5,2249.0,891.0,Object_Sea_Solid_Small,10.638022708939388,11.65888929180801,1.0,Object_Sea_Solid_Small,-1.0,,,,,,,,,,,
encoding,value,1,2162531,2168547,2162653.0,2162717.0,65.0,65.0,2164.1,1233.6,2249.0,891.0,Object_Sea_Solid_Small,11.659041167004034,17.674514124868438,1.0,Object_Sea_Solid_Small,-1.0,,,,,,,,,,,
encoding,value,1,2162531,2168547,2162737.0,2163105.0,369.0,369.0,2239.2,1161.7,2249.0,891.0,Object_Sea_Solid_Small,11.659041167004034,17.674514124868438,1.0,Object_Sea_Solid_Small,-1.0,,,,,,,,,,,
encoding,value,1,2162531,2168547,2163122.0,2163300.0,179.0,179.0,2228.2,1230.6,2249.0,891.0,Object_Sea_Solid_Small,11.659041167004034,17.674514124868438,1.0,Object_Sea_Solid_Small,-1.0,,,,,,,,,,,
encoding,value,1,2162531,2168547,2163449.0,2164082.0,634.0,634.0,2207.3,1146.5,2249.0,891.0,Object_Sea_Solid_Small,11.659041167004034,17.674514124868438,1.0,Object_Sea_Solid_Small,-1.0,,,,,,,,,,,
encoding,value,1,2162531,2168547,2164095.0,2164414.0,320.0,320.0,2218.2,1226.4,2249.0,891.0,Object_Sea_Solid_Small,11.659041167004034,17.674514124868438,1.0,Object_Sea_Solid_Small,-1.0,,,,,,,,,,,
encoding,value,1,2162531,2168547,2164564.0,2164789.0,226.0,226.0,2206.4,1093.7,2249.0,891.0,Object_Sea_Solid_Small,11.659041167004034,17.674514124868438,1.0,Object_Sea_Solid_Small,-1.0,,,,,,,,,,,
