phase,event,onset,offset,trial_number,game,image,outcome,choice,correct,rt,letter,match,response,option,true_value,true_position,recalled_position,
encoding,fixation,9.623408125014976,10.63789154193364,1,1,Object_Sea_Solid_Small,-1,,,,,,,,,,,
encoding,image,10.638022708939388,11.65888929180801,1,1,Object_Sea_Solid_Small,-1,,,,,,,,,,,
encoding,value,11.659041167004034,17.674514124868438,1,1,Object_Sea_Solid_Small,-1,,,,,,,,,,,
encoding,attention,17.6746302919928,20.687272208975628,1,1,Object_Sea_Solid_Small,-1,None,None,None,,,,,,,,
encoding,fixation,20.68740174989216,21.692584458971396,2,1,Object_Sea_Pattern_Small,-2,,,,,,,,,,,
encoding,image,21.692703583976254,22.703464374877512,2,1,Object_Sea_Pattern_Small,-2,,,,,,,,,,,
encoding,value,22.703579583903775,28.7163422498852,2,1,Object_Sea_Pattern_Small,-2,,,,,,,,,,,
encoding,attention,28.71644274983555,31.734113374957815,2,1,Object_Sea_Pattern_Small,-2,-2,1,2.4179620421491563,,,,,,,,
encoding,fixation,31.734264584025368,32.739385624881834,3,1,Object_Land_Solid_Large,2,,,,,,,,,,,
encoding,image,32.73949812492356,33.749691166915,3,1,Object_Land_Solid_Large,2,,,,,,,,,,,
encoding,value,33.74983079195954,39.76011854200624,3,1,Object_Land_Solid_Large,2,,,,,,,,,,,
encoding,attention,39.76025587483309,42.77691391692497,3,1,Object_Land_Solid_Large,2,+2,1,1.825889625120908,,,,,,,,
encoding,fixation,42.777077791979536,44.28212004201487,4,1,Animal_Sea_Solid_Large,2,,,,,,,,,,,
encoding,image,44.28225425002165,45.29351558396593,4,1,Animal_Sea_Solid_Large,2,,,,,,,,,,,
encoding,value,45.29361612489447,51.306204749969766,4,1,Animal_Sea_Solid_Large,2,,,,,,,,,,,
encoding,attention,51.30631699995138,54.3243926668074,4,1,Animal_Sea_Solid_Large,2,+2,1,1.4196113338693976,,,,,,,,
encoding,fixation,54.324531791964546,55.32977516693063,5,1,Animal_Land_Pattern_Large,-9,,,,,,,,,,,
encoding,image,55.32987729203887,56.34084287495352,5,1,Animal_Land_Pattern_Large,-9,,,,,,,,,,,
encoding,value,56.3409555000253,62.35292104189284,5,1,Animal_Land_Pattern_Large,-9,,,,,,,,,,,
encoding,attention,62.353038124972954,65.40957166696899,5,1,Animal_Land_Pattern_Large,-9,-9,1,1.327768917195499,,,,,,,,
encoding,fixation,65.40971383382566,66.41473212488927,6,1,Animal_Land_Pattern_Small,5,,,,,,,,,,,
encoding,image,66.414856916992,67.42606883402914,6,1,Animal_Land_Pattern_Small,5,,,,,,,,,,,
encoding,value,67.42623991682194,73.43855262501165,6,1,Animal_Land_Pattern_Small,5,,,,,,,,,,,
encoding,attention,73.43867858382873,76.45621320884675,6,1,Animal_Land_Pattern_Small,5,+5,1,1.6166197499260306,,,,,,,,
n-back,,,,1,1,,,,0,None,C,True,None,,,,,
n-back,,,,2,1,,,,0,None,X,True,None,,,,,
n-back,,,,3,1,,,,1,None,B,False,None,,,,,
n-back,,,,4,1,,,,1,None,B,False,None,,,,,
n-back,,,,5,1,,,,1,0.8682459169067442,B,True,1,,,,,
n-back,,,,6,1,,,,0,None,B,True,None,,,,,
n-back,,,,7,1,,,,1,1.2141205829102546,B,True,1,,,,,
n-back,,,,8,1,,,,0,None,B,True,None,,,,,
n-back,,,,9,1,,,,1,None,Z,False,None,,,,,
n-back,,,,10,1,,,,1,1.0557012502104044,B,True,1,,,,,
n-back,,,,11,1,,,,1,None,N,False,None,,,,,
n-back,,,,12,1,,,,0,None,B,True,None,,,,,
n-back,,,,13,1,,,,1,None,Z,False,None,,,,,
n-back,,,,14,1,,,,1,None,Z,False,None,,,,,
n-back,,,,15,1,,,,1,None,V,False,None,,,,,
n-back,,,,16,1,,,,1,None,V,False,None,,,,,
n-back,,,,17,1,,,,1,None,B,False,None,,,,,
n-back,,,,18,1,,,,1,None,C,False,None,,,,,
n-back,,,,19,1,,,,1,None,N,False,None,,,,,
n-back,,,,20,1,,,,1,None,X,False,None,,,,,
n-back,,,,21,1,,,,1,0.7560042501427233,N,True,1,,,,,
n-back,,,,22,1,,,,1,None,C,False,None,,,,,
