bin_center,mean_distance,sem_distance,n_samples,chance_level,chance_ci_95
-2975.0,97.08747237009344,2.7260475105698565,535,90,7.675994353551439
-2925.0,97.10985888083812,2.3951127571607973,617,90,7.675994353551439
-2875.0,98.72284528956227,2.0689125557500043,741,90,7.675994353551439
-2825.0,108.49586088262586,2.228159701338702,641,90,7.675994353551439
-2775.0,109.6796833982541,2.2362332155968874,606,90,7.675994353551439
-2725.0,120.20218000409993,1.9709987343418593,663,90,7.675994353551439
-2675.0,126.09509093911834,1.87186822980426,693,90,7.675994353551439
-2625.0,112.74579296438623,1.9699059395157428,678,90,7.675994353551439
-2575.0,96.67858558191352,1.8209917956572694,788,90,7.675994353551439
-2525.0,91.64882385773711,1.9126973175985904,799,90,7.675994353551439
-2475.0,91.07546282707611,1.9322791423740957,661,90,7.675994353551439
-2425.0,86.26261512548814,1.8118449929688005,697,90,7.675994353551439
-2375.0,78.57833128807475,1.6748416275464417,650,90,7.675994353551439
-2325.0,80.3655741850525,1.6287909360650894,680,90,7.675994353551439
-2275.0,83.7437921335768,1.6779173137843186,687,90,7.675994353551439
-2225.0,87.97189322275264,1.747107791746199,680,90,7.675994353551439
-2175.0,76.39555020860548,1.6782935376918617,823,90,7.675994353551439
-2125.0,75.4546951629339,1.7633209214354015,803,90,7.675994353551439
-2075.0,74.65509304775955,1.8193084866436318,690,90,7.675994353551439
-2025.0,69.20589594800327,1.8573283755052328,635,90,7.675994353551439
-1975.0,81.51952392935786,1.8401581758834669,621,90,7.675994353551439
-1925.0,90.0194824199637,1.7289363702495057,610,90,7.675994353551439
-1875.0,84.65129614804889,1.5987239347966522,661,90,7.675994353551439
-1825.0,91.24334640480822,1.6157979432636511,650,90,7.675994353551439
-1775.0,93.22303007903017,1.8167915735761369,588,90,7.675994353551439
-1725.0,100.2112049565571,1.5356135639134967,581,90,7.675994353551439
-1675.0,93.92154402800129,1.7350465106614634,593,90,7.675994353551439
-1625.0,89.13442968276149,1.861802689368678,654,90,7.675994353551439
-1575.0,77.84788668520027,1.808423993255754,749,90,7.675994353551439
-1525.0,74.1238382946478,1.857673090001906,719,90,7.675994353551439
-1475.0,71.16059384125306,1.9667190623950144,754,90,7.675994353551439
-1425.0,69.60473501046651,2.047514507700516,766,90,7.675994353551439
-1375.0,55.764937361943836,1.6183374042002994,884,90,7.675994353551439
-1325.0,59.441513445287754,1.6127826621439156,833,90,7.675994353551439
-1275.0,59.64883896995855,1.8940879977039,741,90,7.675994353551439
-1225.0,48.41940296862452,1.7575413807889764,692,90,7.675994353551439
-1175.0,50.66771946410524,1.8697264957770439,588,90,7.675994353551439
-1125.0,54.888744258463106,1.922669533183793,605,90,7.675994353551439
-1075.0,74.05317677059902,1.8605072871973167,629,90,7.675994353551439
-1025.0,70.01149742784274,1.7055473019391911,625,90,7.675994353551439
-975.0,67.5066635964963,1.933762433522196,602,90,7.675994353551439
-925.0,63.26469463673977,2.0900128284380295,510,90,7.675994353551439
-875.0,49.28824285321507,1.9348946539952045,600,90,7.675994353551439
-825.0,46.159769911103034,1.9085119259813925,561,90,7.675994353551439
-775.0,52.11775460114489,1.7083434693951736,645,90,7.675994353551439
-725.0,42.5832473724348,1.3589991256379341,709,90,7.675994353551439
-675.0,36.63906418045003,1.2999032868940072,692,90,7.675994353551439
-625.0,35.96966732175662,1.5075327598234078,668,90,7.675994353551439
-575.0,33.412448891687106,1.4675966002683152,631,90,7.675994353551439
-525.0,32.85405165185634,1.451585960578437,600,90,7.675994353551439
-475.0,39.51657958976874,1.7812112323435596,555,90,7.675994353551439
-425.0,41.23445092241736,1.9306394150097013,567,90,7.675994353551439
-375.0,42.194442988820214,1.8449343075366609,617,90,7.675994353551439
-325.0,43.720899763466086,1.7734702736977823,650,90,7.675994353551439
-275.0,39.92651248108509,1.7863284033791067,649,90,7.675994353551439
-225.0,40.940086368655756,1.7958981680179784,650,90,7.675994353551439
-175.0,48.13184113450657,1.8234798784411226,650,90,7.675994353551439
-125.0,51.42787605877484,1.7696862765882893,623,90,7.675994353551439
-75.0,45.65170712082589,1.6426035761459612,635,90,7.675994353551439
-25.0,40.24750232135276,1.3014450878449892,632,90,7.675994353551439
25.0,41.12045778071973,0.9346237781405609,1219,90,7.675994353551439
75.0,47.20847473100675,1.2854937221910658,1059,90,7.675994353551439
125.0,56.720767589004616,1.6057110091876325,1023,90,7.675994353551439
175.0,71.04281172161961,1.5662750124308007,1093,90,7.675994353551439
225.0,78.69913994160515,1.5860231678918648,982,90,7.675994353551439
275.0,81.16583778122444,1.6321826109592008,876,90,7.675994353551439
325.0,81.77100219477396,1.505542439835065,920,90,7.675994353551439
375.0,81.84051266462941,1.4343787899159475,904,90,7.675994353551439
425.0,89.95778170201925,1.5185274744466575,899,90,7.675994353551439
475.0,92.65132395194058,1.664242468687008,800,90,7.675994353551439
525.0,89.03737776135398,1.825006784437105,700,90,7.675994353551439
575.0,91.4725111941107,1.8412058096998378,733,90,7.675994353551439
625.0,102.90926937715007,1.754872793464485,666,90,7.675994353551439
675.0,104.09854792395073,1.8269911780524943,650,90,7.675994353551439
725.0,103.08270574640434,2.007462446150013,508,90,7.675994353551439
