effect,component,term,estimate,std.error,conf.low,conf.high
fixed,cond,(Intercept),0.8998735620855967,0.23439155458471367,0.4301317245335968,1.3524391845004287
fixed,cond,recalled_total_count,0.15194431566408,0.04224955561846067,0.0729484856582743,0.23995184399813232
fixed,cond,game_c,-0.06859942615920037,0.06955180295449681,-0.19838592076042255,0.07749095490608855
fixed,cond,recalled_total_count:game_c,0.007244431606200666,0.013250940623041557,-0.020135106487323702,0.03191380705591165
