effect,component,term,estimate,std.error,conf.low,conf.high
fixed,cond,(Intercept),-0.0900618651502676,0.08817578971265963,-0.26384771919301886,0.07527999287885824
fixed,cond,recalled_value,0.7529217691641228,0.0366227608329281,0.6814834314457182,0.82461168373470894
fixed,cond,game_c,0.03038690136496382,0.04637325360160465,-0.06267432070672176,0.11874765863597075
fixed,cond,recalled_value:game_c,-0.008994670929959104,0.01025435553601572,-0.02905388334866821,0.011210689452451371
