effect,component,term,estimate,std.error,conf.low,conf.high
fixed,cond,(Intercept),0.7558807872945277,0.09315280187518339,0.5764244136745292,0.9409922470448658
fixed,cond,game_c,0.01671284256073547,0.02737239147548991,-0.03695384550780022,0.07089237585410751
