game,recalled_item,recall_onset,recall_offset,recall_duration,window,total_fixations_all,total_fixations_images,fixations_at_target,fixations_at_other_images,fixations_center,fixations_none,proportion_at_target,proportion_at_other_images,total_fixation_duration_all,total_fixation_duration_images,duration_at_target,duration_at_other_images,duration_center,duration_none,proportion_duration_at_target,proportion_duration_at_other_images
1,Object_Land_Pattern_Small,3000,4800,1800,pre_recall,6,5,2,3,1,0,0.4,0.6,2321.0,1416.0,814.0,602.0,905.0,0.0,0.5748587570621468,0.4251412429378531
1,Object_Land_Pattern_Small,3000,4800,1800,during_recall,1,1,1,0,0,0,1.0,0.0,563.0,563.0,563.0,0.0,0.0,0.0,1.0,0.0
1,Animal_Land_Solid_Large,4800,5200,400,pre_recall,2,2,0,2,0,0,0.0,1.0,814.0,814.0,0.0,814.0,0.0,0.0,0.0,1.0
1,Animal_Land_Solid_Large,4800,5200,400,during_recall,1,0,0,0,1,0,0.0,0.0,378.0,0.0,0.0,0.0,378.0,0.0,0.0,0.0
1,Object_Land_Solid_Small,6600,7600,1000,pre_recall,4,3,0,3,1,0,0.0,1.0,719.0,564.0,0.0,564.0,155.0,0.0,0.0,1.0
1,Object_Land_Solid_Small,6600,7600,1000,during_recall,3,3,0,3,0,0,0.0,1.0,964.0,964.0,0.0,964.0,0.0,0.0,0.0,1.0
1,Animal_Sea_Pattern_Large,7600,8900,1300,pre_recall,4,3,0,3,1,0,0.0,1.0,719.0,564.0,0.0,564.0,155.0,0.0,0.0,1.0
1,Animal_Sea_Pattern_Large,7600,8900,1300,during_recall,1,1,1,0,0,0,1.0,0.0,1374.0,1374.0,1374.0,0.0,0.0,0.0,1.0,0.0
1,Object_Sea_Pattern_Small,11200,12200,1000,pre_recall,6,5,0,5,1,0,0.0,1.0,1291.0,962.0,0.0,962.0,329.0,0.0,0.0,1.0
1,Object_Sea_Pattern_Small,11200,12200,1000,during_recall,1,1,0,1,0,0,0.0,1.0,379.0,379.0,0.0,379.0,0.0,0.0,0.0,1.0
