phase,event,trial_number,eyetracker_onset,eyetracker_offset,fix_start,fix_end,fix_duration_full,fix_duration_bounded,fix_x,fix_y,roi_x,roi_y,roi_content,onset,offset,game,image,outcome,choice,correct,rt,letter,match,response,option,true_value,true_position,recalled_position,Unnamed: 18
encoding,fixation,1,4273559,4275075,4273572.0,4273822.0,251.0,251.0,1848.6,957.5,1591.0,1269.0,Animal_Sea_Pattern_Small,9.933437958010472,11.448791290982626,1.0,Animal_Land_Solid_Large,-2.0,,,,,,,,,,,
encoding,fixation,1,4273559,4275075,4273852.0,4274020.0,169.0,169.0,1932.2,1109.3,1920.0,1080.0,fixation,9.933437958010472,11.448791290982626,1.0,Animal_Land_Solid_Large,-2.0,,,,,,,,,,,
encoding,fixation,1,4273559,4275075,4274030.0,4275293.0,1264.0,1045.0,1923.7,1069.6,1920.0,1080.0,fixation,9.933437958010472,11.448791290982626,1.0,Animal_Land_Solid_Large,-2.0,,,,,,,,,,,
encoding,image,1,4275075,4276093,4275342.0,4276593.0,1252.0,751.0,2256.4,1301.2,2249.0,891.0,Animal_Land_Solid_Large,11.448948208009824,12.467672124970704,1.0,Animal_Land_Solid_Large,-2.0,,,,,,,,,,,
encoding,value,1,4276093,4282110,4276793.0,4279277.0,2485.0,2485.0,2225.1,1183.9,2249.0,891.0,Animal_Land_Solid_Large,12.4677753750002,18.484122875030152,1.0,Animal_Land_Solid_Large,-2.0,,,,,,,,,,,
encoding,value,1,4276093,4282110,4279307.0,4279964.0,658.0,658.0,2246.6,1299.0,2249.0,891.0,Animal_Land_Solid_Large,12.4677753750002,18.484122875030152,1.0,Animal_Land_Solid_Large,-2.0,,,,,,,,,,,
encoding,value,1,4276093,4282110,4280117.0,4280479.0,363.0,363.0,2254.6,1269.2,2249.0,891.0,Animal_Land_Solid_Large,12.4677753750002,18.484122875030152,1.0,Animal_Land_Solid_Large,-2.0,,,,,,,,,,,
encoding,value,1,4276093,4282110,4280500.0,4280736.0,237.0,237.0,2244.6,1185.1,2249.0,891.0,Animal_Land_Solid_Large,12.4677753750002,18.484122875030152,1.0,Animal_Land_Solid_Large,-2.0,,,,,,,,,,,
encoding,value,1,4276093,4282110,4280758.0,4282291.0,1534.0,1352.0,2245.5,1309.6,2249.0,891.0,Animal_Land_Solid_Large,12.4677753750002,18.484122875030152,1.0,Animal_Land_Solid_Large,-2.0,,,,,,,,,,,
encoding,attention,1,4282110,4285132,4282316.0,4282531.0,216.0,216.0,2220.2,1179.7,2249.0,891.0,Animal_Land_Solid_Large,18.48427662497852,21.50563799997326,1.0,Animal_Land_Solid_Large,-2.0,-2.0,1.0,1.1712633329443634,,,,,,,,
encoding,attention,1,4282110,4285132,4282545.0,4282913.0,369.0,369.0,2272.5,1162.8,2249.0,891.0,Animal_Land_Solid_Large,18.48427662497852,21.50563799997326,1.0,Animal_Land_Solid_Large,-2.0,-2.0,1.0,1.1712633329443634,,,,,,,,
encoding,fixation,2,4285132,4286638,4285348.0,4285499.0,152.0,152.0,1888.1,1092.9,1920.0,1080.0,fixation,21.50578445801511,23.011653708061203,1.0,Animal_Sea_Solid_Large,7.0,,,,,,,,,,,
encoding,fixation,2,4285132,4286638,4285673.0,4286806.0,1134.0,965.0,1883.7,1084.9,1920.0,1080.0,fixation,21.50578445801511,23.011653708061203,1.0,Animal_Sea_Solid_Large,7.0,,,,,,,,,,,
encoding,image,2,4286638,4287650,4286856.0,4287588.0,733.0,733.0,1889.7,739.8,1920.0,1460.0,Animal_Sea_Solid_Large,23.011751750018448,24.023545583011582,1.0,Animal_Sea_Solid_Large,7.0,,,,,,,,,,,
encoding,value,2,4287650,4293662,4287759.0,4287958.0,200.0,200.0,1890.1,746.0,1920.0,1460.0,Animal_Sea_Solid_Large,24.023670708062127,30.0356215829961,1.0,Animal_Sea_Solid_Large,7.0,,,,,,,,,,,
encoding,value,2,4287650,4293662,4287992.0,4288817.0,826.0,826.0,1900.8,617.8,1920.0,1460.0,Animal_Sea_Solid_Large,24.023670708062127,30.0356215829961,1.0,Animal_Sea_Solid_Large,7.0,,,,,,,,,,,
encoding,value,2,4287650,4293662,4288840.0,4289912.0,1073.0,1073.0,1895.2,737.8,1920.0,1460.0,Animal_Sea_Solid_Large,24.023670708062127,30.0356215829961,1.0,Animal_Sea_Solid_Large,7.0,,,,,,,,,,,
encoding,value,2,4287650,4293662,4290094.0,4291037.0,944.0,944.0,1882.7,717.2,1920.0,1460.0,Animal_Sea_Solid_Large,24.023670708062127,30.0356215829961,1.0,Animal_Sea_Solid_Large,7.0,,,,,,,,,,,
encoding,value,2,4287650,4293662,4291046.0,4291546.0,501.0,501.0,1894.5,746.0999999999999,1920.0,1460.0,Animal_Sea_Solid_Large,24.023670708062127,30.0356215829961,1.0,Animal_Sea_Solid_Large,7.0,,,,,,,,,,,
encoding,value,2,4287650,4293662,4291576.0,4294078.0,2503.0,2086.0,1883.6,618.4000000000001,1920.0,1460.0,Animal_Sea_Solid_Large,24.023670708062127,30.0356215829961,1.0,Animal_Sea_Solid_Large,7.0,,,,,,,,,,,
encoding,attention,2,4293662,4296680,4294087.0,4295707.0,1621.0,1621.0,1937.5,611.5999999999999,1920.0,1460.0,Animal_Sea_Solid_Large,30.035740875056945,33.05309408297762,1.0,Animal_Sea_Solid_Large,7.0,7.0,1.0,0.7572207499761134,,,,,,,,
encoding,attention,2,4293662,4296680,4295728.0,4295878.0,151.0,151.0,1915.7,679.3,1920.0,1460.0,Animal_Sea_Solid_Large,30.035740875056945,33.05309408297762,1.0,Animal_Sea_Solid_Large,7.0,7.0,1.0,0.7572207499761134,,,,,,,,
encoding,fixation,3,4296680,4298188,4296950.0,4297050.0,101.0,101.0,1890.1,1143.4,1920.0,700.0,Object_Sea_Pattern_Small,33.05328437499702,34.56128362508025,1.0,Object_Land_Pattern_Small,-9.0,,,,,,,,,,,
encoding,fixation,3,4296680,4298188,4297072.0,4297251.0,180.0,180.0,1896.0,1078.3,1920.0,1080.0,fixation,33.05328437499702,34.56128362508025,1.0,Object_Land_Pattern_Small,-9.0,,,,,,,,,,,
encoding,fixation,3,4296680,4298188,4297425.0,4298357.0,933.0,763.0,1879.6,1086.0,1920.0,1080.0,fixation,33.05328437499702,34.56128362508025,1.0,Object_Land_Pattern_Small,-9.0,,,,,,,,,,,
encoding,image,3,4298188,4299199,4298392.0,4298746.0,355.0,355.0,1571.0,1288.3,1591.0,891.0,Object_Land_Pattern_Small,34.56141658301931,35.57270137500018,1.0,Object_Land_Pattern_Small,-9.0,,,,,,,,,,,
encoding,image,3,4298188,4299199,4298754.0,4299006.0,253.0,253.0,1560.5,1268.8,1591.0,891.0,Object_Land_Pattern_Small,34.56141658301931,35.57270137500018,1.0,Object_Land_Pattern_Small,-9.0,,,,,,,,,,,
