subject,phase,event,trial_number,game,option,choice,rt,roi_content,item_index,is_center,is_relevant,fix_start,fix_end,fix_duration_bounded
115,choice,choice,1,1.0,Solid,1.0,25.705457041971385,fixation,-1,1,0,4430380.0,4432962.0,2582.0
115,choice,choice,1,1.0,Solid,1.0,25.705457041971385,Animal_Land_Solid_Large,0,0,1,4435353.0,4436071.0,718.0
115,choice,choice,1,1.0,Solid,1.0,25.705457041971385,Animal_Sea_Pattern_Small,1,0,0,4436313.0,4436421.0,108.0
115,choice,choice,1,1.0,Solid,1.0,25.705457041971385,fixation,-1,1,0,4436437.0,4436728.0,291.0
115,choice,choice,1,1.0,Solid,1.0,25.705457041971385,Animal_Sea_Pattern_Small,1,0,0,4436781.0,4436990.0,209.0
115,choice,choice,1,1.0,Solid,1.0,25.705457041971385,Object_Sea_Pattern_Small,2,0,0,4439974.0,4441105.0,1131.0
115,choice,choice,1,1.0,Solid,1.0,25.705457041971385,fixation,-1,1,0,4441313.0,4442259.0,946.0
115,choice,choice,1,1.0,Solid,1.0,25.705457041971385,Object_Sea_Pattern_Small,2,0,0,4444508.0,4444576.0,68.0
115,choice,choice,1,1.0,Solid,1.0,25.705457041971385,Animal_Sea_Pattern_Small,1,0,0,4445151.0,4445354.0,203.0
115,choice,choice,1,1.0,Solid,1.0,25.705457041971385,Object_Land_Pattern_Small,3,0,0,4445667.0,4445771.0,104.0
115,choice,choice,1,1.0,Solid,1.0,25.705457041971385,fixation,-1,1,0,4445783.0,4446068.0,285.0
115,choice,choice,1,1.0,Solid,1.0,25.705457041971385,Object_Sea_Pattern_Small,2,0,0,4446109.0,4446747.0,638.0
115,choice,choice,1,1.0,Solid,1.0,25.705457041971385,Object_Land_Pattern_Small,3,0,0,4446942.0,4447630.0,688.0
115,choice,choice,1,1.0,Solid,1.0,25.705457041971385,Object_Sea_Pattern_Small,2,0,0,4447657.0,4448403.0,746.0
115,choice,choice,1,1.0,Solid,1.0,25.705457041971385,Object_Land_Pattern_Small,3,0,0,4448611.0,4449076.0,465.0
115,choice,choice,1,1.0,Solid,1.0,25.705457041971385,Animal_Land_Solid_Large,0,0,1,4449125.0,4450003.0,878.0
115,choice,choice,1,1.0,Solid,1.0,25.705457041971385,Object_Sea_Pattern_Small,2,0,0,4450181.0,4451915.0,1734.0
115,choice,choice,1,1.0,Solid,1.0,25.705457041971385,Animal_Sea_Solid_Large,4,0,1,4452136.0,4452982.0,846.0
115,choice,choice,1,1.0,Solid,1.0,25.705457041971385,Object_Land_Solid_Large,5,0,1,4453559.0,4453911.0,352.0
115,choice,choice,1,1.0,Solid,1.0,25.705457041971385,Object_Land_Pattern_Small,3,0,0,4453950.0,4454356.0,406.0
115,choice,choice,1,1.0,Solid,1.0,25.705457041971385,Animal_Sea_Pattern_Small,1,0,0,4454395.0,4454650.0,255.0
115,choice,choice,1,1.0,Solid,1.0,25.705457041971385,Object_Land_Pattern_Small,3,0,0,4455622.0,4455834.0,212.0
115,choice,choice,2,1.0,Large,1.0,29.119179707951844,Object_Land_Pattern_Small,3,0,0,4459374.0,4460073.0,699.0
115,choice,choice,2,1.0,Large,1.0,29.119179707951844,Animal_Sea_Pattern_Small,1,0,0,4460092.0,4463104.0,3012.0
115,choice,choice,2,1.0,Large,1.0,29.119179707951844,Animal_Sea_Solid_Large,4,0,1,4463496.0,4463822.0,326.0
115,choice,choice,2,1.0,Large,1.0,29.119179707951844,Animal_Sea_Pattern_Small,1,0,0,4464005.0,4464119.0,114.0
115,choice,choice,2,1.0,Large,1.0,29.119179707951844,Object_Land_Pattern_Small,3,0,0,4464135.0,4465121.0,986.0
115,choice,choice,2,1.0,Large,1.0,29.119179707951844,Object_Sea_Pattern_Small,2,0,0,4465341.0,4467794.0,2453.0
115,choice,choice,2,1.0,Large,1.0,29.119179707951844,Animal_Land_Solid_Large,0,0,1,4468328.0,4469793.0,1465.0
115,choice,choice,2,1.0,Large,1.0,29.119179707951844,Object_Land_Solid_Large,5,0,1,4470173.0,4471840.0,1667.0
115,choice,choice,2,1.0,Large,1.0,29.119179707951844,Animal_Sea_Solid_Large,4,0,1,4471862.0,4472544.0,682.0
115,choice,choice,2,1.0,Large,1.0,29.119179707951844,Animal_Sea_Pattern_Small,1,0,0,4472573.0,4475425.0,2852.0
115,choice,choice,2,1.0,Large,1.0,29.119179707951844,Object_Land_Pattern_Small,3,0,0,4475861.0,4478790.0,2929.0
