game,recalled_item,recall_onset,recall_offset,recall_duration,window,total_fixations_all,total_fixations_images,fixations_at_target,fixations_at_other_images,fixations_center,fixations_none,proportion_at_target,proportion_at_other_images,total_fixation_duration_all,total_fixation_duration_images,duration_at_target,duration_at_other_images,duration_center,duration_none,proportion_duration_at_target,proportion_duration_at_other_images
1,Animal_Land_Solid_Large,3600,4800,1200,pre_recall,6,3,0,3,3,0,0.0,1.0,2364.0,1594.0,0.0,1594.0,770.0,0.0,0.0,1.0
1,Animal_Land_Solid_Large,3600,4800,1200,during_recall,1,1,0,1,0,0,0.0,1.0,544.0,544.0,0.0,544.0,0.0,0.0,0.0,1.0
1,Object_Land_Solid_Large,6000,6800,800,pre_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Object_Land_Solid_Large,6000,6800,800,during_recall,2,2,0,2,0,0,0.0,1.0,878.0,878.0,0.0,878.0,0.0,0.0,0.0,1.0
1,Object_Sea_Pattern_Small,8000,8900,900,pre_recall,3,0,0,0,0,3,0.0,0.0,941.0,0.0,0.0,0.0,0.0,941.0,0.0,0.0
1,Object_Sea_Pattern_Small,8000,8900,900,during_recall,2,0,0,0,0,2,0.0,0.0,526.0,0.0,0.0,0.0,0.0,526.0,0.0,0.0
2,Object_Sea_Solid_Large,34100,35100,1000,pre_recall,7,7,4,3,0,0,0.5714285714285714,0.42857142857142855,2629.0,2629.0,1297.0,1332.0,0.0,0.0,0.49334347660707495,0.5066565233929251
2,Object_Sea_Solid_Large,34100,35100,1000,during_recall,1,1,1,0,0,0,1.0,0.0,63.0,63.0,63.0,0.0,0.0,0.0,1.0,0.0
2,Animal_Land_Pattern_Small,35100,35900,800,pre_recall,5,5,2,3,0,0,0.4,0.6,1328.0,1328.0,530.0,798.0,0.0,0.0,0.3990963855421687,0.6009036144578314
2,Animal_Land_Pattern_Small,35100,35900,800,during_recall,1,0,0,0,1,0,0.0,0.0,220.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0
2,Animal_Land_Pattern_Large,40700,41500,800,pre_recall,8,6,1,5,2,0,0.16666666666666666,0.8333333333333334,2562.0,1428.0,293.0,1135.0,1134.0,0.0,0.20518207282913165,0.7948179271708683
2,Animal_Land_Pattern_Large,40700,41500,800,during_recall,1,1,0,1,0,0,0.0,1.0,52.0,52.0,0.0,52.0,0.0,0.0,0.0,1.0
3,Object_Sea_Solid_Large,2300,3600,1300,pre_recall,5,2,2,0,2,1,1.0,0.0,1849.0,546.0,546.0,0.0,599.0,704.0,1.0,0.0
3,Object_Sea_Solid_Large,2300,3600,1300,during_recall,1,1,0,1,0,0,0.0,1.0,58.0,58.0,0.0,58.0,0.0,0.0,0.0,1.0
3,Animal_Sea_Pattern_Large,3600,4300,700,pre_recall,3,2,0,2,0,1,0.0,1.0,1250.0,546.0,0.0,546.0,0.0,704.0,0.0,1.0
3,Animal_Sea_Pattern_Large,3600,4300,700,during_recall,2,2,0,2,0,0,0.0,1.0,525.0,525.0,0.0,525.0,0.0,0.0,0.0,1.0
3,Object_Land_Pattern_Large,4300,4900,600,pre_recall,2,1,0,1,0,1,0.0,1.0,1023.0,319.0,0.0,319.0,0.0,704.0,0.0,1.0
3,Object_Land_Pattern_Large,4300,4900,600,during_recall,1,1,0,1,0,0,0.0,1.0,917.0,917.0,0.0,917.0,0.0,0.0,0.0,1.0
3,Animal_Land_Pattern_Small,7100,8200,1100,pre_recall,5,2,1,1,3,0,0.5,0.5,1749.0,480.0,257.0,223.0,1269.0,0.0,0.5354166666666667,0.46458333333333335
3,Animal_Land_Pattern_Small,7100,8200,1100,during_recall,2,1,0,1,1,0,0.0,1.0,1226.0,1012.0,0.0,1012.0,214.0,0.0,0.0,1.0
