phase,event,trial_number,eyetracker_onset,eyetracker_offset,fix_start,fix_end,fix_duration_full,fix_duration_bounded,fix_x,fix_y,roi_x,roi_y,roi_content,onset,offset,game,image,outcome,choice,correct,rt,letter,match,response,option,true_value,true_position,recalled_position,Unnamed: 18
encoding,fixation,1,2961185,2962449,2961417.0,2962499.0,1083.0,1032.0,1869.1,1150.7,1591.0,891.0,Object_Land_Solid_Large,6.785940000001574,8.050319832982495,1.0,Object_Sea_Pattern_Large,-8.0,,,,,,,,,,,
encoding,image,1,2962449,2963470,2962507.0,2962681.0,175.0,175.0,1877.5,1098.3,1920.0,1080.0,fixation,8.050459833000787,9.070846624992557,1.0,Object_Sea_Pattern_Large,-8.0,,,,,,,,,,,
encoding,image,1,2962449,2963470,2962719.0,2963089.0,371.0,371.0,2212.0,1256.8,2249.0,891.0,Object_Sea_Pattern_Large,8.050459833000787,9.070846624992557,1.0,Object_Sea_Pattern_Large,-8.0,,,,,,,,,,,
encoding,image,1,2962449,2963470,2963272.0,2963603.0,332.0,198.0,2181.5,1221.6,2249.0,891.0,Object_Sea_Pattern_Large,8.050459833000787,9.070846624992557,1.0,Object_Sea_Pattern_Large,-8.0,,,,,,,,,,,
encoding,value,1,2963470,2969485,2963610.0,2964091.0,482.0,482.0,2169.7,1165.9,2249.0,891.0,Object_Sea_Pattern_Large,9.0709744579799,15.085846082976786,1.0,Object_Sea_Pattern_Large,-8.0,,,,,,,,,,,
encoding,value,1,2963470,2969485,2964332.0,2967358.0,3027.0,3027.0,2176.5,1229.5,2249.0,891.0,Object_Sea_Pattern_Large,9.0709744579799,15.085846082976786,1.0,Object_Sea_Pattern_Large,-8.0,,,,,,,,,,,
encoding,value,1,2963470,2969485,2967796.0,2967834.0,39.0,39.0,2202.1,1348.5,2249.0,891.0,Object_Sea_Pattern_Large,9.0709744579799,15.085846082976786,1.0,Object_Sea_Pattern_Large,-8.0,,,,,,,,,,,
encoding,value,1,2963470,2969485,2967868.0,2968394.0,527.0,527.0,2202.3,1252.3,2249.0,891.0,Object_Sea_Pattern_Large,9.0709744579799,15.085846082976786,1.0,Object_Sea_Pattern_Large,-8.0,,,,,,,,,,,
encoding,value,1,2963470,2969485,2968410.0,2968529.0,120.0,120.0,2157.1,1182.3,2249.0,891.0,Object_Sea_Pattern_Large,9.0709744579799,15.085846082976786,1.0,Object_Sea_Pattern_Large,-8.0,,,,,,,,,,,
encoding,value,1,2963470,2969485,2968537.0,2968975.0,439.0,439.0,2200.1,1165.4,2249.0,891.0,Object_Sea_Pattern_Large,9.0709744579799,15.085846082976786,1.0,Object_Sea_Pattern_Large,-8.0,,,,,,,,,,,
