time_point,proportion_count,proportion_duration,n_fixations_per_window,n_image_fixations_per_window,window_size_ms,step_size_ms,chance_level
-2950.0,,,1,0,100,25,0.16666666666666666
-2925.0,0.0,0.0,2,1,100,25,0.16666666666666666
-2900.0,0.0,0.0,4,3,100,25,0.16666666666666666
-2875.0,0.16666666666666666,0.031451036454610434,6,6,100,25,0.16666666666666666
-2850.0,0.125,0.029470864032150032,8,8,100,25,0.16666666666666666
-2825.0,0.2222222222222222,0.04648074369189907,9,9,100,25,0.16666666666666666
-2800.0,0.2222222222222222,0.053516819571865444,9,9,100,25,0.16666666666666666
-2775.0,0.14285714285714285,0.1015625,7,7,100,25,0.16666666666666666
-2750.0,0.2,0.16049382716049382,5,5,100,25,0.16666666666666666
-2725.0,0.0,0.0,6,6,100,25,0.16666666666666666
-2700.0,0.16666666666666666,0.038781163434903045,6,6,100,25,0.16666666666666666
-2675.0,0.2857142857142857,0.06299212598425197,7,7,100,25,0.16666666666666666
-2650.0,0.25,0.05168700646087581,8,8,100,25,0.16666666666666666
-2625.0,0.42857142857142855,0.21336459554513482,7,7,100,25,0.16666666666666666
-2600.0,0.42857142857142855,0.2641509433962264,7,7,100,25,0.16666666666666666
-2575.0,0.4,0.254957507082153,5,5,100,25,0.16666666666666666
-2550.0,0.4,0.2247191011235955,5,5,100,25,0.16666666666666666
-2525.0,0.25,0.10174418604651163,4,4,100,25,0.16666666666666666
-2500.0,0.0,0.0,2,2,100,25,0.16666666666666666
-2475.0,0.25,0.05664488017429194,4,4,100,25,0.16666666666666666
-2450.0,0.3333333333333333,0.22807017543859648,3,3,100,25,0.16666666666666666
-2425.0,0.3333333333333333,0.29545454545454547,3,3,100,25,0.16666666666666666
-2400.0,0.3333333333333333,0.3900862068965517,6,6,100,25,0.16666666666666666
-2375.0,0.3333333333333333,0.45401174168297453,7,6,100,25,0.16666666666666666
-2350.0,0.2857142857142857,0.4020797227036395,8,7,100,25,0.16666666666666666
-2325.0,0.2857142857142857,0.4020797227036395,8,7,100,25,0.16666666666666666
-2300.0,0.2,0.13508771929824562,7,5,100,25,0.16666666666666666
-2275.0,0.0,0.0,5,4,100,25,0.16666666666666666
-2250.0,0.0,0.0,4,3,100,25,0.16666666666666666
-2225.0,0.0,0.0,3,2,100,25,0.16666666666666666
-2200.0,0.0,0.0,1,1,100,25,0.16666666666666666
-2175.0,1.0,1.0,2,2,100,25,0.16666666666666666
-2150.0,0.6666666666666666,0.8333333333333334,3,3,100,25,0.16666666666666666
-2125.0,0.6,0.7480916030534351,5,5,100,25,0.16666666666666666
-2100.0,0.5,0.4260869565217391,6,6,100,25,0.16666666666666666
-2075.0,0.25,0.0896551724137931,4,4,100,25,0.16666666666666666
-2050.0,0.4,0.31769436997319034,5,5,100,25,0.16666666666666666
-2025.0,0.5,0.34125,6,6,100,25,0.16666666666666666
-2000.0,0.6,0.5427435387673957,5,5,100,25,0.16666666666666666
-1975.0,0.42857142857142855,0.22123176661264182,7,7,100,25,0.16666666666666666
-1950.0,0.4,0.0860091743119266,5,5,100,25,0.16666666666666666
-1925.0,0.0,0.0,2,2,100,25,0.16666666666666666
