subject,phase,event,trial_number,game,option,choice,rt,roi_content,item_index,is_relevant,fix_start,fix_end,fix_duration_bounded
110,choice,choice,1,1.0,Animal,1.0,19.697509375051595,Animal_Land_Pattern_Large,0,1,10200650.0,10201168.0,518.0
110,choice,choice,1,1.0,Animal,1.0,19.697509375051595,Object_Land_Pattern_Small,1,0,10202197.0,10202823.0,626.0
110,choice,choice,1,1.0,Animal,1.0,19.697509375051595,Animal_Land_Pattern_Large,0,1,10207088.0,10207327.0,239.0
110,choice,choice,1,1.0,Animal,1.0,19.697509375051595,Object_Land_Pattern_Small,1,0,10207711.0,10207842.0,131.0
110,choice,choice,1,1.0,Animal,1.0,19.697509375051595,Animal_Land_Pattern_Large,0,1,10208061.0,10208127.0,66.0
110,choice,choice,1,1.0,Animal,1.0,19.697509375051595,Object_Land_Pattern_Small,1,0,10208396.0,10208596.0,200.0
110,choice,choice,1,1.0,Animal,1.0,19.697509375051595,Animal_Land_Pattern_Large,0,1,10208801.0,10208823.0,22.0
110,choice,choice,1,1.0,Animal,1.0,19.697509375051595,Object_Land_Pattern_Small,1,0,10209049.0,10210242.0,1193.0
110,choice,choice,1,1.0,Animal,1.0,19.697509375051595,Animal_Land_Pattern_Large,0,1,10211572.0,10212127.0,555.0
110,choice,choice,1,1.0,Animal,1.0,19.697509375051595,Object_Land_Pattern_Small,1,0,10212509.0,10212658.0,149.0
110,choice,choice,1,1.0,Animal,1.0,19.697509375051595,Animal_Sea_Solid_Large,2,1,10212918.0,10212934.0,16.0
110,choice,choice,1,1.0,Animal,1.0,19.697509375051595,Object_Land_Pattern_Small,1,0,10212941.0,10213236.0,295.0
110,choice,choice,1,1.0,Animal,1.0,19.697509375051595,Animal_Land_Pattern_Large,0,1,10213889.0,10214984.0,1095.0
110,choice,choice,1,1.0,Animal,1.0,19.697509375051595,Object_Sea_Solid_Small,3,0,10215921.0,10215964.0,43.0
110,choice,choice,1,1.0,Animal,1.0,19.697509375051595,Animal_Land_Pattern_Large,0,1,10216259.0,10216978.0,719.0
