phase,event,trial_number,eyetracker_onset,eyetracker_offset,fix_start,fix_end,fix_duration_full,fix_duration_bounded,fix_x,fix_y,roi_x,roi_y,roi_content,onset,offset,game,image,outcome,choice,correct,rt,letter,match,response,option,true_value,true_position,recalled_position,Unnamed: 18
encoding,fixation,7,12311260,12312516,12311525.0,12311646.0,122.0,122.0,1944.0,1132.9,1920.0,1080.0,fixation,,,,,,,,,,,,,,,,
encoding,fixation,7,12311260,12312516,12311751.0,12312036.0,286.0,286.0,1940.8,1263.5,1920.0,700.0,none,,,,,,,,,,,,,,,,
encoding,fixation,7,12311260,12312516,12312057.0,12312787.0,731.0,459.0,1948.9,1410.6,1920.0,700.0,none,,,,,,,,,,,,,,,,
encoding,image,7,12312516,12313532,12312839.0,12313000.0,162.0,162.0,1938.9,817.2,1920.0,1460.0,none,,,,,,,,,,,,,,,,
encoding,image,7,12312516,12313532,12313021.0,12313281.0,261.0,261.0,1909.1,733.7,1920.0,1460.0,none,,,,,,,,,,,,,,,,
encoding,image,7,12312516,12313532,12313301.0,12313737.0,437.0,231.0,1919.0,835.2,1920.0,1460.0,none,,,,,,,,,,,,,,,,
encoding,value,7,12313532,12319545,12313763.0,12314180.0,418.0,418.0,1905.9,593.3,1920.0,1460.0,none,,,,,,,,,,,,,,,,
encoding,value,7,12313532,12319545,12314357.0,12314609.0,253.0,253.0,1923.8,693.5999999999999,1920.0,1460.0,none,,,,,,,,,,,,,,,,
encoding,value,7,12313532,12319545,12314618.0,12314906.0,289.0,289.0,1919.9,736.2,1920.0,1460.0,none,,,,,,,,,,,,,,,,
encoding,value,7,12313532,12319545,12314953.0,12315672.0,720.0,720.0,1955.5,1034.3,1920.0,1080.0,fixation,,,,,,,,,,,,,,,,
encoding,value,7,12313532,12319545,12315696.0,12316168.0,473.0,473.0,1933.8,850.7,1920.0,1460.0,none,,,,,,,,,,,,,,,,
encoding,value,7,12313532,12319545,12316189.0,12316616.0,428.0,428.0,1935.7,1028.0,1920.0,1080.0,fixation,,,,,,,,,,,,,,,,
encoding,value,7,12313532,12319545,12316824.0,12317065.0,242.0,242.0,1936.4,861.0999999999999,1920.0,1460.0,none,,,,,,,,,,,,,,,,
encoding,value,7,12313532,12319545,12317085.0,12317344.0,260.0,260.0,1892.2,739.5,1920.0,1460.0,none,,,,,,,,,,,,,,,,
encoding,value,7,12313532,12319545,12317357.0,12317596.0,240.0,240.0,1909.7,674.5999999999999,1920.0,1460.0,none,,,,,,,,,,,,,,,,
encoding,value,7,12313532,12319545,12317604.0,12318743.0,1140.0,1140.0,1916.4,726.3,1920.0,1460.0,none,,,,,,,,,,,,,,,,
encoding,value,7,12313532,12319545,12318768.0,12319345.0,578.0,578.0,1926.5,938.5,1920.0,1460.0,none,,,,,,,,,,,,,,,,
encoding,value,7,12313532,12319545,12319366.0,12319566.0,201.0,179.0,1940.7,817.4000000000001,1920.0,1460.0,none,,,,,,,,,,,,,,,,
encoding,attention,7,12319545,12322566,12319586.0,12320181.0,596.0,596.0,1913.1,691.2,1920.0,1460.0,none,,,,,,,,,,,,,,,,
encoding,attention,7,12319545,12322566,12320391.0,12320746.0,356.0,356.0,1918.1,695.0999999999999,1920.0,1460.0,none,,,,,,,,,,,,,,,,
encoding,attention,7,12319545,12322566,12320760.0,12322125.0,1366.0,1366.0,1947.9,612.7,1920.0,1460.0,none,,,,,,,,,,,,,,,,
encoding,fixation,8,12322566,12324071,12323008.0,12323721.0,714.0,714.0,1923.3,777.5,1920.0,1460.0,none,,,,,,,,,,,,,,,,
encoding,fixation,8,12322566,12324071,12323742.0,12324247.0,506.0,329.0,1966.6,874.3,1920.0,1460.0,none,,,,,,,,,,,,,,,,
encoding,image,8,12324071,12325083,12324289.0,12324858.0,570.0,570.0,2184.7,1192.1,2249.0,891.0,none,,,,,,,,,,,,,,,,
encoding,image,8,12324071,12325083,12325056.0,12326071.0,1016.0,27.0,2232.9,1150.3,2249.0,891.0,none,,,,,,,,,,,,,,,,
encoding,value,8,12325083,12331094,12326267.0,12328264.0,1998.0,1998.0,2234.7,1152.5,2249.0,891.0,none,,,,,,,,,,,,,,,,
encoding,value,8,12325083,12331094,12328452.0,12331324.0,2873.0,2642.0,2242.7,1152.6,2249.0,891.0,none,,,,,,,,,,,,,,,,
encoding,attention,8,12331094,12334114,12331350.0,12331370.0,21.0,21.0,2214.8,1139.6,2249.0,891.0,none,,,,,,,,,,,,,,,,
encoding,attention,8,12331094,12334114,12331551.0,12333042.0,1492.0,1492.0,2219.6,1153.0,2249.0,891.0,none,,,,,,,,,,,,,,,,
encoding,fixation,9,12334114,12334619,12334365.0,12334556.0,192.0,192.0,1987.0,1112.2,2249.0,891.0,none,,,,,,,,,,,,,,,,
encoding,image,9,12334619,12335631,12334784.0,12334929.0,146.0,146.0,1945.4,1078.0,1920.0,1080.0,fixation,,,,,,,,,,,,,,,,
encoding,image,9,12334619,12335631,12334962.0,12335144.0,183.0,183.0,2177.9,972.9000000000001,2249.0,1269.0,none,,,,,,,,,,,,,,,,
encoding,image,9,12334619,12335631,12335152.0,12335492.0,341.0,341.0,2219.4,958.2,2249.0,1269.0,none,,,,,,,,,,,,,,,,
encoding,image,9,12334619,12335631,12335506.0,12335685.0,180.0,125.0,2140.2,997.7,2249.0,1269.0,none,,,,,,,,,,,,,,,,
encoding,value,9,12335632,12341644,12335893.0,12336000.0,108.0,108.0,2197.8,1001.5,2249.0,1269.0,none,,,,,,,,,,,,,,,,
encoding,value,9,12335632,12341644,12336024.0,12336720.0,697.0,697.0,2207.0,817.5999999999999,2249.0,1269.0,none,,,,,,,,,,,,,,,,
encoding,value,9,12335632,12341644,12336730.0,12336981.0,252.0,252.0,2243.1,870.8,2249.0,1269.0,none,,,,,,,,,,,,,,,,
encoding,value,9,12335632,12341644,12337197.0,12338584.0,1388.0,1388.0,2212.8,850.0999999999999,2249.0,1269.0,none,,,,,,,,,,,,,,,,
encoding,value,9,12335632,12341644,12338600.0,12339116.0,517.0,517.0,2226.6,899.0999999999999,2249.0,1269.0,none,,,,,,,,,,,,,,,,
encoding,value,9,12335632,12341644,12339133.0,12339957.0,825.0,825.0,2222.5,829.9000000000001,2249.0,1269.0,none,,,,,,,,,,,,,,,,
encoding,value,9,12335632,12341644,12340133.0,12341146.0,1014.0,1014.0,2210.4,825.5999999999999,2249.0,1269.0,none,,,,,,,,,,,,,,,,
encoding,value,9,12335632,12341644,12341322.0,12343636.0,2315.0,322.0,2254.9,811.8,2249.0,1269.0,none,,,,,,,,,,,,,,,,
encoding,attention,9,12341644,12344666,,,,,,,,,none,,,,,,,,,,,,,,,,
encoding,fixation,10,12344666,12346171,12344888.0,12346352.0,1465.0,1283.0,1935.3,1075.0,1920.0,1080.0,fixation,,,,,,,,,,,,,,,,
encoding,image,10,12346171,12347183,12346518.0,12346586.0,69.0,69.0,1895.5,1097.9,1920.0,1080.0,fixation,,,,,,,,,,,,,,,,
encoding,image,10,12346171,12347183,12346622.0,12347377.0,756.0,561.0,1692.6,1187.0,1591.0,891.0,none,,,,,,,,,,,,,,,,
encoding,value,10,12347183,12353196,12347389.0,12348556.0,1168.0,1168.0,1626.6,1167.6,1591.0,891.0,none,,,,,,,,,,,,,,,,
encoding,value,10,12347183,12353196,12348703.0,12349302.0,600.0,600.0,1613.9,1188.9,1591.0,891.0,none,,,,,,,,,,,,,,,,
encoding,value,10,12347183,12353196,12349491.0,12352539.0,3049.0,3049.0,1618.8,1180.1,1591.0,891.0,none,,,,,,,,,,,,,,,,
encoding,value,10,12347183,12353196,12352705.0,12352760.0,56.0,56.0,1616.1,1194.2,1591.0,891.0,none,,,,,,,,,,,,,,,,
encoding,value,10,12347183,12353196,12352768.0,12353428.0,661.0,428.0,1623.2,1168.8,1591.0,891.0,none,,,,,,,,,,,,,,,,
