game,recalled_item,recall_onset,recall_offset,recall_duration,window,total_fixations_all,total_fixations_images,fixations_at_target,fixations_at_other_images,fixations_center,fixations_none,proportion_at_target,proportion_at_other_images,total_fixation_duration_all,total_fixation_duration_images,duration_at_target,duration_at_other_images,duration_center,duration_none,proportion_duration_at_target,proportion_duration_at_other_images
2,Object_Sea_Solid_Large,1900,2900,1000,pre_recall,2,2,0,2,0,0,0.0,1.0,1683.0,1683.0,0.0,1683.0,0.0,0.0,0.0,1.0
2,Object_Sea_Solid_Large,1900,2900,1000,during_recall,1,1,0,1,0,0,0.0,1.0,674.0,674.0,0.0,674.0,0.0,0.0,0.0,1.0
2,Object_Land_Solid_Large,2900,4300,1400,pre_recall,2,2,0,2,0,0,0.0,1.0,1683.0,1683.0,0.0,1683.0,0.0,0.0,0.0,1.0
2,Object_Land_Solid_Large,2900,4300,1400,during_recall,2,2,2,0,0,0,1.0,0.0,524.0,524.0,524.0,0.0,0.0,0.0,1.0,0.0
3,Animal_Land_Pattern_Large,1800,2800,1000,pre_recall,2,0,0,0,2,0,0.0,0.0,1668.0,0.0,0.0,0.0,1668.0,0.0,0.0,0.0
3,Animal_Land_Pattern_Large,1800,2800,1000,during_recall,1,1,0,1,0,0,0.0,1.0,727.0,727.0,0.0,727.0,0.0,0.0,0.0,1.0
3,Object_Land_Solid_Small,3300,4200,900,pre_recall,4,2,1,1,2,0,0.5,0.5,2496.0,828.0,166.0,662.0,1668.0,0.0,0.20048309178743962,0.7995169082125604
3,Object_Land_Solid_Small,3300,4200,900,during_recall,1,1,0,1,0,0,0.0,1.0,294.0,294.0,0.0,294.0,0.0,0.0,0.0,1.0
3,Object_Land_Pattern_Large,6300,6800,500,pre_recall,2,0,0,0,2,0,0.0,0.0,1581.0,0.0,0.0,0.0,1581.0,0.0,0.0,0.0
3,Object_Land_Pattern_Large,6300,6800,500,during_recall,2,1,0,1,1,0,0.0,1.0,975.0,570.0,0.0,570.0,405.0,0.0,0.0,1.0
3,Animal_Sea_Solid_Small,7800,8400,600,pre_recall,3,1,0,1,2,0,0.0,1.0,1532.0,923.0,0.0,923.0,609.0,0.0,0.0,1.0
3,Animal_Sea_Solid_Small,7800,8400,600,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Animal_Sea_Solid_Large,9200,9800,600,pre_recall,3,1,1,0,2,0,1.0,0.0,2636.0,923.0,923.0,0.0,1713.0,0.0,1.0,0.0
3,Animal_Sea_Solid_Large,9200,9800,600,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Object_Land_Solid_Small,1800,2900,1100,pre_recall,3,1,0,1,2,0,0.0,1.0,1411.0,313.0,0.0,313.0,1098.0,0.0,0.0,1.0
4,Object_Land_Solid_Small,1800,2900,1100,during_recall,2,1,0,1,1,0,0.0,1.0,745.0,254.0,0.0,254.0,491.0,0.0,0.0,1.0
4,Animal_Sea_Pattern_Large,4900,5700,800,pre_recall,2,1,0,1,1,0,0.0,1.0,1739.0,573.0,0.0,573.0,1166.0,0.0,0.0,1.0
4,Animal_Sea_Pattern_Large,4900,5700,800,during_recall,1,1,0,1,0,0,0.0,1.0,897.0,897.0,0.0,897.0,0.0,0.0,0.0,1.0
4,Object_Land_Pattern_Large,6700,7400,700,pre_recall,2,2,0,2,0,0,0.0,1.0,1055.0,1055.0,0.0,1055.0,0.0,0.0,0.0,1.0
4,Object_Land_Pattern_Large,6700,7400,700,during_recall,1,1,0,1,0,0,0.0,1.0,461.0,461.0,0.0,461.0,0.0,0.0,0.0,1.0
4,Animal_Sea_Solid_Small,8600,9300,700,pre_recall,2,2,0,2,0,0,0.0,1.0,2458.0,2458.0,0.0,2458.0,0.0,0.0,0.0,1.0
4,Animal_Sea_Solid_Small,8600,9300,700,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Object_Sea_Solid_Large,3100,4100,1000,pre_recall,4,1,0,1,3,0,0.0,1.0,3467.0,220.0,0.0,220.0,3247.0,0.0,0.0,1.0
5,Object_Sea_Solid_Large,3100,4100,1000,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Object_Land_Pattern_Large,5900,6400,500,pre_recall,3,3,0,3,0,0,0.0,1.0,1657.0,1657.0,0.0,1657.0,0.0,0.0,0.0,1.0
5,Object_Land_Pattern_Large,5900,6400,500,during_recall,1,1,0,1,0,0,0.0,1.0,794.0,794.0,0.0,794.0,0.0,0.0,0.0,1.0
5,Animal_Land_Solid_Large,14000,14700,700,pre_recall,2,2,0,2,0,0,0.0,1.0,994.0,994.0,0.0,994.0,0.0,0.0,0.0,1.0
5,Animal_Land_Solid_Large,14000,14700,700,during_recall,2,2,0,2,0,0,0.0,1.0,631.0,631.0,0.0,631.0,0.0,0.0,0.0,1.0
5,Animal_Sea_Solid_Small,16000,16500,500,pre_recall,4,4,0,4,0,0,0.0,1.0,2945.0,2945.0,0.0,2945.0,0.0,0.0,0.0,1.0
5,Animal_Sea_Solid_Small,16000,16500,500,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Animal_Land_Pattern_Large,2200,3100,900,pre_recall,2,1,0,1,1,0,0.0,1.0,1714.0,233.0,0.0,233.0,1481.0,0.0,0.0,1.0
6,Animal_Land_Pattern_Large,2200,3100,900,during_recall,2,2,2,0,0,0,1.0,0.0,943.0,943.0,943.0,0.0,0.0,0.0,1.0,0.0
6,Object_Sea_Solid_Small,4600,6400,1800,pre_recall,4,3,0,3,1,0,0.0,1.0,2658.0,998.0,0.0,998.0,1660.0,0.0,0.0,1.0
6,Object_Sea_Solid_Small,4600,6400,1800,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Object_Land_Solid_Small,11700,12800,1100,pre_recall,2,2,1,1,0,0,0.5,0.5,1659.0,1659.0,1314.0,345.0,0.0,0.0,0.7920433996383364,0.20795660036166366
6,Object_Land_Solid_Small,11700,12800,1100,during_recall,2,1,1,0,1,0,1.0,0.0,864.0,271.0,271.0,0.0,593.0,0.0,1.0,0.0
6,Animal_Sea_Pattern_Large,12800,13800,1000,pre_recall,1,1,0,1,0,0,0.0,1.0,1314.0,1314.0,0.0,1314.0,0.0,0.0,0.0,1.0
6,Animal_Sea_Pattern_Large,12800,13800,1000,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Animal_Land_Solid_Large,2100,2900,800,pre_recall,3,1,0,1,2,0,0.0,1.0,2603.0,627.0,0.0,627.0,1976.0,0.0,0.0,1.0
7,Animal_Land_Solid_Large,2100,2900,800,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Animal_Sea_Pattern_Large,3500,4400,900,pre_recall,3,0,0,0,3,0,0.0,0.0,3186.0,0.0,0.0,0.0,3186.0,0.0,0.0,0.0
7,Animal_Sea_Pattern_Large,3500,4400,900,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Object_Sea_Solid_Small,4800,5800,1000,pre_recall,1,0,0,0,1,0,0.0,0.0,1210.0,0.0,0.0,0.0,1210.0,0.0,0.0,0.0
