phase,event,onset,offset,trial_number,game,image,outcome,choice,correct,rt,letter,match,response,option,true_value,true_position,recalled_position,
encoding,fixation,17.597224500001175,18.857639166992158,1,1,Object_Land_Pattern_Large,2,,,,,,,,,,,
encoding,image,18.857764874992426,19.875536375009688,1,1,Object_Land_Pattern_Large,2,,,,,,,,,,,
encoding,value,19.875652499991702,25.891220791992964,1,1,Object_Land_Pattern_Large,2,,,,,,,,,,,
encoding,attention,25.891335666994564,28.905321041995194,1,1,Object_Land_Pattern_Large,2,None,None,None,,,,,,,,
encoding,fixation,28.90544662499451,30.16066162500647,2,1,Animal_Land_Solid_Small,-1,,,,,,,,,,,
encoding,image,30.160784500010777,31.171817791997455,2,1,Animal_Land_Solid_Small,-1,,,,,,,,,,,
encoding,value,31.171938292012783,37.18333429199993,2,1,Animal_Land_Solid_Small,-1,,,,,,,,,,,
encoding,attention,37.18344424999668,40.19994354201481,2,1,Animal_Land_Solid_Small,-1,-6,0,0.15318416600348428,,,,,,,,
encoding,fixation,40.200110625009984,41.705458874988835,3,1,Object_Land_Solid_Small,-2,,,,,,,,,,,
encoding,image,41.70556754199788,42.716577167011565,3,1,Object_Land_Solid_Small,-2,,,,,,,,,,,
encoding,value,42.71670679200906,48.72846083401237,3,1,Object_Land_Solid_Small,-2,,,,,,,,,,,
encoding,attention,48.72857154201483,51.74551116701332,3,1,Object_Land_Solid_Small,-2,-2,1,2.9429997080005705,,,,,,,,
encoding,fixation,51.7457121250045,52.749616709013935,4,1,Object_Sea_Pattern_Large,2,,,,,,,,,,,
encoding,image,52.749751083989395,53.75971408400801,4,1,Object_Sea_Pattern_Large,2,,,,,,,,,,,
encoding,value,53.7598320840043,59.77145787500194,4,1,Object_Sea_Pattern_Large,2,,,,,,,,,,,
encoding,attention,59.771574542013695,62.784214542014524,4,1,Object_Sea_Pattern_Large,2,None,None,None,,,,,,,,
encoding,fixation,62.784349833993474,63.78957095899386,5,1,Animal_Sea_Pattern_Large,-5,,,,,,,,,,,
encoding,image,63.78970462500001,64.8009481249901,5,1,Animal_Sea_Pattern_Large,-5,,,,,,,,,,,
