subject,phase,event,trial_number,game,option,choice,rt,roi_content,item_index,is_center,is_relevant,fix_start,fix_end,fix_duration_bounded
131,choice,choice,9,,,,,fixation,-1,1,0,12462279.0,12465467.0,3188.0
131,choice,choice,11,,,,,fixation,-1,1,0,12482888.0,12486184.0,3296.0
131,choice,choice,12,,,,,fixation,-1,1,0,12490324.0,12492528.0,2204.0
131,choice,choice,13,,,,,fixation,-1,1,0,12498293.0,12501270.0,2977.0
131,choice,choice,14,,,,,fixation,-1,1,0,12504641.0,12509998.0,5357.0
131,choice,choice,15,,,,,fixation,-1,1,0,12514945.0,12515525.0,580.0
131,choice,choice,16,,,,,fixation,-1,1,0,12519929.0,12521239.0,1310.0
131,choice,choice,17,,,,,fixation,-1,1,0,12833951.0,12834821.0,870.0
131,choice,choice,18,,,,,fixation,-1,1,0,12842270.0,12845821.0,3551.0
131,choice,choice,19,,,,,fixation,-1,1,0,12850699.0,12852155.0,1456.0
131,choice,choice,20,,,,,fixation,-1,1,0,12857733.0,12861234.0,3501.0
131,choice,choice,21,,,,,fixation,-1,1,0,12865625.0,12868047.0,2422.0
131,choice,choice,23,,,,,fixation,-1,1,0,12878126.0,12880657.0,2531.0
131,choice,choice,24,,,,,fixation,-1,1,0,12884190.0,12886239.0,2049.0
131,choice,choice,25,,,,,fixation,-1,1,0,13183218.0,13188615.0,5397.0
131,choice,choice,26,,,,,fixation,-1,1,0,13193460.0,13195944.0,2484.0
131,choice,choice,27,,,,,fixation,-1,1,0,13199748.0,13200104.0,356.0
131,choice,choice,28,,,,,fixation,-1,1,0,13210601.0,13210803.0,202.0
131,choice,choice,29,,,,,fixation,-1,1,0,13214585.0,13215732.0,1147.0
131,choice,choice,30,,,,,fixation,-1,1,0,13219342.0,13220959.0,1617.0
131,choice,choice,31,,,,,fixation,-1,1,0,13225291.0,13228896.0,3605.0
131,choice,choice,32,,,,,fixation,-1,1,0,13233565.0,13237113.0,3548.0
131,choice,choice,33,,,,,fixation,-1,1,0,13587901.0,13590535.0,2634.0
131,choice,choice,34,,,,,fixation,-1,1,0,13597877.0,13598995.0,1118.0
131,choice,choice,35,,,,,fixation,-1,1,0,13605412.0,13608309.0,2897.0
131,choice,choice,36,,,,,fixation,-1,1,0,13614840.0,13616333.0,1493.0
131,choice,choice,38,,,,,fixation,-1,1,0,13625057.0,13625712.0,655.0
131,choice,choice,39,,,,,fixation,-1,1,0,13629423.0,13629652.0,229.0
131,choice,choice,40,,,,,fixation,-1,1,0,13632561.0,13632897.0,336.0
131,choice,choice,41,,,,,fixation,-1,1,0,13913219.0,13913793.0,574.0
131,choice,choice,42,,,,,fixation,-1,1,0,13917495.0,13919260.0,1765.0
131,choice,choice,43,,,,,fixation,-1,1,0,13928678.0,13934576.0,5898.0
131,choice,choice,44,,,,,fixation,-1,1,0,13939560.0,13940926.0,1366.0
131,choice,choice,45,,,,,fixation,-1,1,0,13944522.0,13944553.0,31.0
131,choice,choice,46,,,,,fixation,-1,1,0,13947810.0,13950694.0,2884.0
131,choice,choice,47,,,,,fixation,-1,1,0,13956296.0,13958355.0,2059.0
131,choice,choice,48,,,,,fixation,-1,1,0,13962024.0,13963526.0,1502.0
131,choice,choice,49,,,,,fixation,-1,1,0,14226599.0,14226853.0,254.0
131,choice,choice,50,,,,,fixation,-1,1,0,14237482.0,14238159.0,677.0
131,choice,choice,51,,,,,fixation,-1,1,0,14242344.0,14244162.0,1818.0
131,choice,choice,52,,,,,fixation,-1,1,0,14248283.0,14249833.0,1550.0
131,choice,choice,53,,,,,fixation,-1,1,0,14252683.0,14254827.0,2144.0
131,choice,choice,54,,,,,fixation,-1,1,0,14259661.0,14262796.0,3135.0
131,choice,choice,55,,,,,fixation,-1,1,0,14268104.0,14270475.0,2371.0
131,choice,choice,56,,,,,fixation,-1,1,0,14275492.0,14277651.0,2159.0
