game,recalled_item,recall_onset,recall_offset,recall_duration,window,total_fixations_all,total_fixations_images,fixations_at_target,fixations_at_other_images,fixations_center,fixations_none,proportion_at_target,proportion_at_other_images,total_fixation_duration_all,total_fixation_duration_images,duration_at_target,duration_at_other_images,duration_center,duration_none,proportion_duration_at_target,proportion_duration_at_other_images
1,Animal_Sea_Solid_Small,12800,13700,900,pre_recall,6,5,2,3,0,1,0.4,0.6,2093.0,1781.0,792.0,989.0,0.0,312.0,0.4446939921392476,0.5553060078607523
1,Animal_Sea_Solid_Small,12800,13700,900,during_recall,1,1,0,1,0,0,0.0,1.0,637.0,637.0,0.0,637.0,0.0,0.0,0.0,1.0
1,Object_Land_Pattern_Large,15300,16000,700,pre_recall,6,5,0,5,0,1,0.0,1.0,1548.0,1236.0,0.0,1236.0,0.0,312.0,0.0,1.0
1,Object_Land_Pattern_Large,15300,16000,700,during_recall,2,0,0,0,2,0,0.0,0.0,6897.0,0.0,0.0,0.0,6897.0,0.0,0.0,0.0
1,Animal_Sea_Pattern_Small,17800,18200,400,pre_recall,1,1,0,1,0,0,0.0,1.0,222.0,222.0,0.0,222.0,0.0,0.0,0.0,1.0
1,Animal_Sea_Pattern_Small,17800,18200,400,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Object_Sea_Pattern_Large,20200,20700,500,pre_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Object_Sea_Pattern_Large,20200,20700,500,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Animal_Land_Solid_Small,44900,45500,600,pre_recall,8,8,6,2,0,0,0.75,0.25,2659.0,2659.0,1872.0,787.0,0.0,0.0,0.704024069198947,0.295975930801053
1,Animal_Land_Solid_Small,44900,45500,600,during_recall,1,1,0,1,0,0,0.0,1.0,483.0,483.0,0.0,483.0,0.0,0.0,0.0,1.0
2,Animal_Land_Pattern_Large,5100,6200,1100,pre_recall,6,5,0,5,0,1,0.0,1.0,2143.0,2116.0,0.0,2116.0,0.0,27.0,0.0,1.0
2,Animal_Land_Pattern_Large,5100,6200,1100,during_recall,2,2,0,2,0,0,0.0,1.0,944.0,944.0,0.0,944.0,0.0,0.0,0.0,1.0
2,Animal_Land_Solid_Large,6200,7500,1300,pre_recall,3,3,0,3,0,0,0.0,1.0,1636.0,1636.0,0.0,1636.0,0.0,0.0,0.0,1.0
2,Animal_Land_Solid_Large,6200,7500,1300,during_recall,3,3,1,2,0,0,0.3333333333333333,0.6666666666666666,599.0,599.0,187.0,412.0,0.0,0.0,0.3121869782971619,0.6878130217028381
2,Object_Land_Solid_Small,8500,9600,1100,pre_recall,2,2,0,2,0,0,0.0,1.0,689.0,689.0,0.0,689.0,0.0,0.0,0.0,1.0
2,Object_Land_Solid_Small,8500,9600,1100,during_recall,2,2,0,2,0,0,0.0,1.0,1709.0,1709.0,0.0,1709.0,0.0,0.0,0.0,1.0
2,Object_Sea_Pattern_Small,22400,23100,700,pre_recall,6,6,1,5,0,0,0.16666666666666666,0.8333333333333334,3061.0,3061.0,627.0,2434.0,0.0,0.0,0.20483502123489056,0.7951649787651094
2,Object_Sea_Pattern_Small,22400,23100,700,during_recall,1,1,0,1,0,0,0.0,1.0,231.0,231.0,0.0,231.0,0.0,0.0,0.0,1.0
2,Object_Sea_Solid_Small,27300,28200,900,pre_recall,6,6,2,4,0,0,0.3333333333333333,0.6666666666666666,2764.0,2764.0,687.0,2077.0,0.0,0.0,0.24855282199710566,0.7514471780028944
2,Object_Sea_Solid_Small,27300,28200,900,during_recall,2,2,0,2,0,0,0.0,1.0,1306.0,1306.0,0.0,1306.0,0.0,0.0,0.0,1.0
2,Animal_Sea_Pattern_Large,41800,42500,700,pre_recall,2,2,2,0,0,0,1.0,0.0,1557.0,1557.0,1557.0,0.0,0.0,0.0,1.0,0.0
2,Animal_Sea_Pattern_Large,41800,42500,700,during_recall,2,2,0,2,0,0,0.0,1.0,1332.0,1332.0,0.0,1332.0,0.0,0.0,0.0,1.0
3,Animal_Land_Solid_Large,5700,6700,1000,pre_recall,5,5,1,4,0,0,0.2,0.8,4155.0,4155.0,2257.0,1898.0,0.0,0.0,0.5432009626955475,0.4567990373044525
3,Animal_Land_Solid_Large,5700,6700,1000,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Object_Sea_Pattern_Small,7500,8400,900,pre_recall,3,3,1,2,0,0,0.3333333333333333,0.6666666666666666,3232.0,3232.0,739.0,2493.0,0.0,0.0,0.2286509900990099,0.7713490099009901
3,Object_Sea_Pattern_Small,7500,8400,900,during_recall,1,1,1,0,0,0,1.0,0.0,360.0,360.0,360.0,0.0,0.0,0.0,1.0,0.0
3,Animal_Land_Pattern_Small,9900,11000,1100,pre_recall,4,4,2,2,0,0,0.5,0.5,2906.0,2906.0,2181.0,725.0,0.0,0.0,0.7505161734342739,0.2494838265657261
3,Animal_Land_Pattern_Small,9900,11000,1100,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Animal_Sea_Solid_Large,11900,12600,700,pre_recall,3,3,1,2,0,0,0.3333333333333333,0.6666666666666666,3412.0,3412.0,1231.0,2181.0,0.0,0.0,0.3607854630715123,0.6392145369284877
3,Animal_Sea_Solid_Large,11900,12600,700,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Object_Sea_Solid_Large,12600,14300,1700,pre_recall,1,1,0,1,0,0,0.0,1.0,1231.0,1231.0,0.0,1231.0,0.0,0.0,0.0,1.0
3,Object_Sea_Solid_Large,12600,14300,1700,during_recall,2,2,2,0,0,0,1.0,0.0,1518.0,1518.0,1518.0,0.0,0.0,0.0,1.0,0.0
4,Animal_Sea_Solid_Small,6800,7700,900,pre_recall,4,4,1,3,0,0,0.25,0.75,2641.0,2641.0,389.0,2252.0,0.0,0.0,0.1472926921620598,0.8527073078379401
4,Animal_Sea_Solid_Small,6800,7700,900,during_recall,1,0,0,0,1,0,0.0,0.0,496.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0
4,Object_Land_Solid_Large,11300,12000,700,pre_recall,8,8,3,5,0,0,0.375,0.625,3350.0,3350.0,2257.0,1093.0,0.0,0.0,0.6737313432835821,0.3262686567164179
4,Object_Land_Solid_Large,11300,12000,700,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Animal_Sea_Pattern_Small,15100,15500,400,pre_recall,1,1,0,1,0,0,0.0,1.0,257.0,257.0,0.0,257.0,0.0,0.0,0.0,1.0
4,Animal_Sea_Pattern_Small,15100,15500,400,during_recall,1,1,0,1,0,0,0.0,1.0,192.0,192.0,0.0,192.0,0.0,0.0,0.0,1.0
4,Object_Land_Pattern_Large,20200,20800,600,pre_recall,2,2,0,2,0,0,0.0,1.0,1588.0,1588.0,0.0,1588.0,0.0,0.0,0.0,1.0
4,Object_Land_Pattern_Large,20200,20800,600,during_recall,2,2,0,2,0,0,0.0,1.0,734.0,734.0,0.0,734.0,0.0,0.0,0.0,1.0
4,Animal_Land_Solid_Small,27000,27700,700,pre_recall,8,8,1,7,0,0,0.125,0.875,2634.0,2634.0,220.0,2414.0,0.0,0.0,0.08352315869400152,0.9164768413059985
4,Animal_Land_Solid_Small,27000,27700,700,during_recall,3,3,0,3,0,0,0.0,1.0,674.0,674.0,0.0,674.0,0.0,0.0,0.0,1.0
5,Animal_Land_Solid_Large,3200,4200,1000,pre_recall,7,5,2,3,2,0,0.4,0.6,3213.0,1908.0,540.0,1368.0,1305.0,0.0,0.2830188679245283,0.7169811320754716
5,Animal_Land_Solid_Large,3200,4200,1000,during_recall,1,1,0,1,0,0,0.0,1.0,695.0,695.0,0.0,695.0,0.0,0.0,0.0,1.0
5,Animal_Land_Pattern_Large,4800,5700,900,pre_recall,6,6,3,3,0,0,0.5,0.5,3056.0,3056.0,1938.0,1118.0,0.0,0.0,0.6341623036649214,0.3658376963350785
5,Animal_Land_Pattern_Large,4800,5700,900,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Animal_Sea_Pattern_Large,7100,7900,800,pre_recall,4,4,0,4,0,0,0.0,1.0,2464.0,2464.0,0.0,2464.0,0.0,0.0,0.0,1.0
5,Animal_Sea_Pattern_Large,7100,7900,800,during_recall,1,0,0,0,1,0,0.0,0.0,1530.0,0.0,0.0,0.0,1530.0,0.0,0.0,0.0
5,Object_Sea_Pattern_Small,9100,9900,800,pre_recall,4,4,2,2,0,0,0.5,0.5,1328.0,1328.0,921.0,407.0,0.0,0.0,0.6935240963855421,0.3064759036144578
5,Object_Sea_Pattern_Small,9100,9900,800,during_recall,1,1,1,0,0,0,1.0,0.0,712.0,712.0,712.0,0.0,0.0,0.0,1.0,0.0
5,Object_Sea_Solid_Small,11000,12000,1000,pre_recall,3,3,3,0,0,0,1.0,0.0,1366.0,1366.0,1366.0,0.0,0.0,0.0,1.0,0.0
5,Object_Sea_Solid_Small,11000,12000,1000,during_recall,2,2,2,0,0,0,1.0,0.0,710.0,710.0,710.0,0.0,0.0,0.0,1.0,0.0
5,Object_Land_Solid_Small,12000,13500,1500,pre_recall,1,1,0,1,0,0,0.0,1.0,959.0,959.0,0.0,959.0,0.0,0.0,0.0,1.0
5,Object_Land_Solid_Small,12000,13500,1500,during_recall,1,1,1,0,0,0,1.0,0.0,463.0,463.0,463.0,0.0,0.0,0.0,1.0,0.0
6,Animal_Land_Solid_Large,3900,4900,1000,pre_recall,3,3,1,2,0,0,0.3333333333333333,0.6666666666666666,1774.0,1774.0,471.0,1303.0,0.0,0.0,0.26550169109357385,0.7344983089064262
6,Animal_Land_Solid_Large,3900,4900,1000,during_recall,1,1,0,1,0,0,0.0,1.0,491.0,491.0,0.0,491.0,0.0,0.0,0.0,1.0
6,Object_Sea_Pattern_Small,4900,6200,1300,pre_recall,3,3,0,3,0,0,0.0,1.0,1774.0,1774.0,0.0,1774.0,0.0,0.0,0.0,1.0
6,Object_Sea_Pattern_Small,4900,6200,1300,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Object_Sea_Solid_Large,6200,7600,1400,pre_recall,1,1,0,1,0,0,0.0,1.0,685.0,685.0,0.0,685.0,0.0,0.0,0.0,1.0
6,Object_Sea_Solid_Large,6200,7600,1400,during_recall,1,1,1,0,0,0,1.0,0.0,1279.0,1279.0,1279.0,0.0,0.0,0.0,1.0,0.0
6,Object_Land_Pattern_Small,9500,9900,400,pre_recall,4,4,1,3,0,0,0.25,0.75,1485.0,1485.0,177.0,1308.0,0.0,0.0,0.1191919191919192,0.8808080808080808
6,Object_Land_Pattern_Small,9500,9900,400,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Animal_Sea_Solid_Large,9900,10400,500,pre_recall,4,4,1,3,0,0,0.25,0.75,1485.0,1485.0,436.0,1049.0,0.0,0.0,0.2936026936026936,0.7063973063973064
6,Animal_Sea_Solid_Large,9900,10400,500,during_recall,2,1,1,0,1,0,1.0,0.0,645.0,235.0,235.0,0.0,410.0,0.0,1.0,0.0
6,Animal_Land_Pattern_Small,20100,21000,900,pre_recall,3,3,3,0,0,0,1.0,0.0,2290.0,2290.0,2290.0,0.0,0.0,0.0,1.0,0.0
6,Animal_Land_Pattern_Small,20100,21000,900,during_recall,1,1,1,0,0,0,1.0,0.0,342.0,342.0,342.0,0.0,0.0,0.0,1.0,0.0
7,Animal_Land_Solid_Small,2800,3800,1000,pre_recall,5,3,3,0,2,0,1.0,0.0,3369.0,1578.0,1578.0,0.0,1791.0,0.0,1.0,0.0
7,Animal_Land_Solid_Small,2800,3800,1000,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Object_Land_Pattern_Large,4700,5300,600,pre_recall,4,4,1,3,0,0,0.25,0.75,3003.0,3003.0,1425.0,1578.0,0.0,0.0,0.4745254745254745,0.5254745254745254
7,Object_Land_Pattern_Large,4700,5300,600,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Animal_Sea_Solid_Small,6200,7000,800,pre_recall,3,3,2,1,0,0,0.6666666666666666,0.3333333333333333,3678.0,3678.0,2253.0,1425.0,0.0,0.0,0.6125611745513866,0.38743882544861336
7,Animal_Sea_Solid_Small,6200,7000,800,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Object_Land_Solid_Large,24300,24900,600,pre_recall,6,6,4,2,0,0,0.6666666666666666,0.3333333333333333,2715.0,2715.0,1594.0,1121.0,0.0,0.0,0.5871086556169429,0.4128913443830571
7,Object_Land_Solid_Large,24300,24900,600,during_recall,1,1,1,0,0,0,1.0,0.0,436.0,436.0,436.0,0.0,0.0,0.0,1.0,0.0
