bin_center,mean_distance,sem_distance,n_samples,chance_level,chance_ci_95
-2975.0,84.33810421808543,1.284123632199772,1450,90,5.379481794453348
-2925.0,84.25296894561009,1.2766150090221973,1450,90,5.379481794453348
-2875.0,82.35233135813601,1.2799527149997745,1459,90,5.379481794453348
-2825.0,84.08783078263933,1.314869666935709,1500,90,5.379481794453348
-2775.0,81.97279675282465,1.3195837620185529,1550,90,5.379481794453348
-2725.0,80.71496530638862,1.3713349376183193,1514,90,5.379481794453348
-2675.0,74.14517317305132,1.3956752262317464,1499,90,5.379481794453348
-2625.0,77.22465106287518,1.396487973301322,1457,90,5.379481794453348
-2575.0,78.74858036393529,1.411726264960335,1400,90,5.379481794453348
-2525.0,78.47405860529543,1.484107231362635,1391,90,5.379481794453348
-2475.0,75.32116200744171,1.4487858180557411,1401,90,5.379481794453348
-2425.0,75.38019530790973,1.4364177581585018,1407,90,5.379481794453348
-2375.0,77.44104930476668,1.4919769018679438,1384,90,5.379481794453348
-2325.0,72.43494220764133,1.4319764223142644,1329,90,5.379481794453348
-2275.0,68.91235772658929,1.3806760782382126,1249,90,5.379481794453348
-2225.0,73.77701559508189,1.4543237689057393,1250,90,5.379481794453348
-2175.0,76.36482229375653,1.4789508107122729,1200,90,5.379481794453348
-2125.0,77.51421835395634,1.4880951299110365,1235,90,5.379481794453348
-2075.0,78.12994544078349,1.45144785849876,1251,90,5.379481794453348
-2025.0,81.11930716743575,1.443568556285644,1324,90,5.379481794453348
-1975.0,83.93222612765366,1.4340340234901365,1298,90,5.379481794453348
-1925.0,82.70719059644986,1.4357554523229938,1300,90,5.379481794453348
-1875.0,80.90674566430812,1.463520070489131,1249,90,5.379481794453348
-1825.0,80.20876968828394,1.4545400636298527,1250,90,5.379481794453348
-1775.0,84.56896006928643,1.5012178251733543,1249,90,5.379481794453348
-1725.0,83.22423658575491,1.5807331499714445,1214,90,5.379481794453348
-1675.0,83.04686704420531,1.574209137926108,1200,90,5.379481794453348
-1625.0,82.62984186898198,1.5793566006893582,1185,90,5.379481794453348
-1575.0,80.3003345324001,1.5826488634565783,1178,90,5.379481794453348
-1525.0,77.34739051673193,1.483843802599294,1176,90,5.379481794453348
-1475.0,77.94003821496663,1.5193317407480007,1179,90,5.379481794453348
-1425.0,77.40691339927936,1.4432572350995732,1250,90,5.379481794453348
-1375.0,79.30294857879461,1.4007845655855797,1299,90,5.379481794453348
-1325.0,79.70016889499088,1.3979498474352123,1300,90,5.379481794453348
-1275.0,82.88211936962065,1.3555929225614498,1349,90,5.379481794453348
-1225.0,81.98009328488958,1.3463194465908856,1363,90,5.379481794453348
-1175.0,82.82862047277145,1.2931203386545338,1438,90,5.379481794453348
-1125.0,82.49737938087638,1.2488678825172745,1450,90,5.379481794453348
-1075.0,83.56246417687842,1.2965946329614826,1400,90,5.379481794453348
-1025.0,82.6056117082735,1.2906231821929877,1433,90,5.379481794453348
-975.0,75.97043678729963,1.3589196169747122,1367,90,5.379481794453348
-925.0,79.88235918894897,1.3591024191589323,1350,90,5.379481794453348
-875.0,80.00912422390765,1.260723364031971,1462,90,5.379481794453348
-825.0,73.12477866233021,1.262291954214313,1479,90,5.379481794453348
-775.0,77.37108688552408,1.293473639458707,1591,90,5.379481794453348
-725.0,77.61706246780518,1.3225231343614605,1600,90,5.379481794453348
-675.0,71.82395434172884,1.382887943103732,1540,90,5.379481794453348
-625.0,67.83330126512216,1.4190907562850381,1500,90,5.379481794453348
-575.0,64.97659572858184,1.4352174070734105,1549,90,5.379481794453348
-525.0,63.107334439037984,1.4022052370464346,1600,90,5.379481794453348
-475.0,63.51811753780032,1.426189310213833,1591,90,5.379481794453348
-425.0,61.41109950887376,1.426016619956277,1600,90,5.379481794453348
-375.0,57.569754742335135,1.3613069438292593,1550,90,5.379481794453348
-325.0,56.007036753271606,1.3232921055628173,1521,90,5.379481794453348
-275.0,55.186738782639,1.3045126142413497,1500,90,5.379481794453348
-225.0,55.532772749530906,1.3269975599045871,1500,90,5.379481794453348
-175.0,52.231036243903326,1.2217122376759983,1533,90,5.379481794453348
-125.0,48.5112558387651,1.206388783241093,1517,90,5.379481794453348
-75.0,49.790230837564,1.2638260842139215,1500,90,5.379481794453348
-25.0,47.97643466005023,1.2442419331200156,1500,90,5.379481794453348
25.0,45.515082039766895,1.1038548672039439,1800,90,5.379481794453348
75.0,48.363304466263564,1.2161238925098148,1763,90,5.379481794453348
125.0,49.39876661917118,1.2904551155460915,1691,90,5.379481794453348
175.0,45.80904693704574,1.3527526354019115,1577,90,5.379481794453348
225.0,49.65325226311205,1.393918742462552,1621,90,5.379481794453348
275.0,49.35838054779851,1.336348053159296,1623,90,5.379481794453348
325.0,46.570471102719154,1.2098747151886675,1696,90,5.379481794453348
375.0,52.95777005788233,1.3258153669329071,1671,90,5.379481794453348
425.0,49.80912130503878,1.4178256102710323,1596,90,5.379481794453348
475.0,51.42193453949754,1.41537028568758,1645,90,5.379481794453348
525.0,54.499296449443925,1.476053089360137,1600,90,5.379481794453348
575.0,53.711272644574244,1.5514011813138637,1568,90,5.379481794453348
625.0,49.043070476304315,1.6273996352789692,1345,90,5.379481794453348
675.0,48.56905142138601,1.546166443008439,1373,90,5.379481794453348
725.0,47.28844703151855,1.8283629504089458,1100,90,5.379481794453348
