game,original_item,item,onset,offset
1,LION,Animal_Land_Solid_Large,4.7,5.4
1,BOWTIE,Object_Land_Solid_Small,6.0,6.5
1,WHALE,Animal_Sea_Pattern_Large,6.5,7.5
1,COUCH,Object_Land_Solid_Large,8.3,8.9
1,FISH,Animal_Sea_Pattern_Small,8.9,9.6
1,FLOATY,Object_Sea_Pattern_Small,15.2,15.8
2,BIRD,Animal_Land_Solid_Small,7.7,8.3
2,SEAL,Animal_Sea_Solid_Large,10.1,10.8
2,BOWTIE,Object_Land_Solid_Small,12.5,14.1
2,ZEBRA,Animal_Land_Pattern_Large,18.9,20.1
3,HOUSE,Object_Land_Pattern_Large,4.7,5.7
3,LADYBUGS,Animal_Land_Pattern_Small,6.9,8.5
3,ZEBRA,Animal_Land_Pattern_Large,8.5,10.0
3,SUBMARINE,Object_Sea_Solid_Large,10.0,10.9
3,HOUSE,Object_Land_Pattern_Large,14.9,15.7
3,SUBMARINE,Object_Sea_Solid_Large,15.7,17.7
4,FLOATY,Object_Sea_Pattern_Small,1.9,2.8
4,LION,Animal_Land_Solid_Large,2.8,3.4
4,COUCH,Object_Land_Solid_Large,3.4,4.0
4,WHALE,Animal_Sea_Pattern_Large,4.0,4.9
4,ZEBRA,Animal_Land_Pattern_Large,6.7,7.4
4,LADYBUG,Animal_Land_Pattern_Small,11.6,13.0
5,BIRD,Animal_Land_Solid_Small,2.2,2.9
5,BOAT,Object_Sea_Pattern_Large,2.9,3.8
5,HAT,Object_Land_Pattern_Small,3.8,4.6
5,SEAL,Animal_Sea_Solid_Large,4.6,5.8
5,BOWTIE,Object_Land_Solid_Small,5.8,7.1
5,WHALE,Animal_Sea_Pattern_Large,7.1,8.0
6,HOUSE,Object_Land_Pattern_Large,3.2,3.9
6,SNORKEL,Object_Sea_Solid_Small,6.3,7.0
6,LADYBUG,Animal_Land_Pattern_Small,7.5,8.3
6,CRAB,Animal_Sea_Solid_Small,9.1,9.8
6,ZEBRA,Animal_Land_Pattern_Large,9.8,10.9
6,SUBMARINE,Object_Sea_Solid_Large,10.9,12.0
7,FLOATY,Object_Sea_Pattern_Small,2.0,2.8
7,LION,Animal_Land_Solid_Large,2.8,3.4
7,HAT,Object_Land_Pattern_Small,3.4,4.0
7,CRAB,Animal_Sea_Solid_Small,5.6,6.4
7,ZEBRA,Animal_Land_Pattern_Large,7.2,8.5
7,SUBMARINE,Object_Sea_Solid_Large,8.5,9.4
