phase,event,trial_number,eyetracker_onset,eyetracker_offset,fix_start,fix_end,fix_duration_full,fix_duration_bounded,fix_x,fix_y,roi_x,roi_y,roi_content,onset,offset,game,image,outcome,choice,correct,rt,letter,match,response,option,true_value,true_position,recalled_position,Unnamed: 18
encoding,fixation,1,17396490,17398000,17396729.0,17396840.0,112.0,112.0,1899.9,1137.3,1920.0,1080.0,fixation,14.959445166983642,16.46971166698495,1.0,Object_Land_Solid_Large,-5.0,,,,,,,,,,,
encoding,fixation,1,17396490,17398000,17397024.0,17397270.0,247.0,247.0,1881.4,1248.9,1920.0,700.0,Object_Sea_Pattern_Small,14.959445166983642,16.46971166698495,1.0,Object_Land_Solid_Large,-5.0,,,,,,,,,,,
encoding,fixation,1,17396490,17398000,17397287.0,17397557.0,271.0,271.0,1966.8,1204.0,1920.0,700.0,Object_Sea_Pattern_Small,14.959445166983642,16.46971166698495,1.0,Object_Land_Solid_Large,-5.0,,,,,,,,,,,
encoding,fixation,1,17396490,17398000,17397700.0,17397947.0,248.0,248.0,1864.5,1211.7,1920.0,700.0,Object_Sea_Pattern_Small,14.959445166983642,16.46971166698495,1.0,Object_Land_Solid_Large,-5.0,,,,,,,,,,,
encoding,fixation,1,17396490,17398000,17397971.0,17398252.0,282.0,29.0,1932.2,1127.2,1920.0,1080.0,fixation,14.959445166983642,16.46971166698495,1.0,Object_Land_Solid_Large,-5.0,,,,,,,,,,,
encoding,image,1,17398000,17399016,17398296.0,17398620.0,325.0,325.0,1878.8,635.4000000000001,1920.0,1460.0,Object_Land_Solid_Large,16.469830666988855,17.4856814169907,1.0,Object_Land_Solid_Large,-5.0,,,,,,,,,,,
encoding,image,1,17398000,17399016,17398660.0,17399000.0,341.0,341.0,1920.7,1071.7,1920.0,1080.0,fixation,16.469830666988855,17.4856814169907,1.0,Object_Land_Solid_Large,-5.0,,,,,,,,,,,
encoding,value,1,17399016,17405031,17399038.0,17399233.0,196.0,196.0,1911.4,762.8,1920.0,1460.0,Object_Land_Solid_Large,17.485789792001015,23.49997562498902,1.0,Object_Land_Solid_Large,-5.0,,,,,,,,,,,
encoding,value,1,17399016,17405031,17399259.0,17399573.0,315.0,315.0,1860.3,592.9000000000001,1920.0,1460.0,Object_Land_Solid_Large,17.485789792001015,23.49997562498902,1.0,Object_Land_Solid_Large,-5.0,,,,,,,,,,,
encoding,value,1,17399016,17405031,17399782.0,17401111.0,1330.0,1330.0,1877.9,636.5,1920.0,1460.0,Object_Land_Solid_Large,17.485789792001015,23.49997562498902,1.0,Object_Land_Solid_Large,-5.0,,,,,,,,,,,
