phase,event,onset,offset,trial_number,game,image,outcome,choice,correct,rt,letter,match,response,option,true_value,true_position,recalled_position,
encoding,fixation,14.959445166983642,16.46971166698495,1,1,Object_Land_Solid_Large,-5,,,,,,,,,,,
encoding,image,16.469830666988855,17.4856814169907,1,1,Object_Land_Solid_Large,-5,,,,,,,,,,,
encoding,value,17.485789792001015,23.49997562498902,1,1,Object_Land_Solid_Large,-5,,,,,,,,,,,
encoding,attention,23.500097916985396,26.517778291978175,1,1,Object_Land_Solid_Large,-5,-5,1,0.9883734159811866,,,,,,,,
encoding,fixation,26.51793854200514,27.024567499989644,2,1,Object_Land_Solid_Small,-3,,,,,,,,,,,
encoding,image,27.024683374998858,28.03641395899467,2,1,Object_Land_Solid_Small,-3,,,,,,,,,,,
encoding,value,28.036526791984215,34.048690916999476,2,1,Object_Land_Solid_Small,-3,,,,,,,,,,,
encoding,attention,34.04882887497661,37.067478958982974,2,1,Object_Land_Solid_Small,-3,-3,1,1.3460727089841384,,,,,,,,
encoding,fixation,37.067652500001714,37.82276679200004,3,1,Animal_Land_Solid_Large,9,,,,,,,,,,,
encoding,image,37.8228827919811,38.834419583989074,3,1,Animal_Land_Solid_Large,9,,,,,,,,,,,
encoding,value,38.834551459003706,44.85013229199103,3,1,Animal_Land_Solid_Large,9,,,,,,,,,,,
encoding,attention,44.85025920899352,47.86976458400022,3,1,Animal_Land_Solid_Large,9,+9,1,1.0292639999825042,,,,,,,,
encoding,fixation,47.86996220899164,48.62505291699199,4,1,Object_Sea_Pattern_Small,3,,,,,,,,,,,
encoding,image,48.62517183399177,49.636438833986176,4,1,Object_Sea_Pattern_Small,3,,,,,,,,,,,
encoding,value,49.63657512498321,55.64820104200044,4,1,Object_Sea_Pattern_Small,3,,,,,,,,,,,
encoding,attention,55.64831437499379,58.66502258399851,4,1,Object_Sea_Pattern_Small,3,+3,1,0.9411586670030374,,,,,,,,
encoding,fixation,58.66520891699474,59.42048720899038,5,1,Animal_Sea_Pattern_Large,-7,,,,,,,,,,,
encoding,image,59.420595417002914,60.432741291995626,5,1,Animal_Sea_Pattern_Large,-7,,,,,,,,,,,
encoding,value,60.43284599998151,66.44458004197804,5,1,Animal_Sea_Pattern_Large,-7,,,,,,,,,,,
encoding,attention,66.44468616700033,69.50803591698059,5,1,Animal_Sea_Pattern_Large,-7,-7,1,0.6580711670103483,,,,,,,,
encoding,fixation,69.50817720900523,70.01571479198174,6,1,Animal_Sea_Pattern_Small,1,,,,,,,,,,,
encoding,image,70.01583474999643,71.0273587089905,6,1,Animal_Sea_Pattern_Small,1,,,,,,,,,,,
encoding,value,71.02746916699107,77.03893941699062,6,1,Animal_Sea_Pattern_Small,1,,,,,,,,,,,
encoding,attention,77.03904433400021,80.05719849999878,6,1,Animal_Sea_Pattern_Small,1,+1,1,0.6920294160081539,,,,,,,,
n-back,,,,1,1,,,,1,None,V,False,None,,,,,
n-back,,,,2,1,,,,1,None,X,False,None,,,,,
n-back,,,,3,1,,,,1,None,C,False,None,,,,,
n-back,,,,4,1,,,,1,None,N,False,None,,,,,
n-back,,,,5,1,,,,1,None,B,False,None,,,,,
n-back,,,,6,1,,,,1,1.3386667080048937,N,True,1,,,,,
n-back,,,,7,1,,,,1,None,X,False,None,,,,,
n-back,,,,8,1,,,,1,None,Z,False,None,,,,,
n-back,,,,9,1,,,,1,0.5278834579803515,X,True,1,,,,,
n-back,,,,10,1,,,,0,None,Z,True,None,,,,,
n-back,,,,11,1,,,,1,None,N,False,None,,,,,
n-back,,,,12,1,,,,1,None,C,False,None,,,,,
n-back,,,,13,1,,,,1,None,X,False,None,,,,,
n-back,,,,14,1,,,,1,None,X,False,None,,,,,
n-back,,,,15,1,,,,1,None,C,False,None,,,,,
n-back,,,,16,1,,,,1,None,Z,False,None,,,,,
n-back,,,,17,1,,,,1,0.48741649999283254,C,True,1,,,,,
n-back,,,,18,1,,,,0,None,Z,True,None,,,,,
n-back,,,,19,1,,,,0,None,C,True,None,,,,,
n-back,,,,20,1,,,,1,0.5068166660203133,Z,True,1,,,,,
n-back,,,,21,1,,,,1,None,X,False,None,,,,,
n-back,,,,22,1,,,,1,0.9880856249947101,Z,True,1,,,,,
n-back,,,,23,1,,,,1,None,N,False,None,,,,,
n-back,,,,24,1,,,,0,None,Z,True,None,,,,,
n-back,,,,25,1,,,,1,None,C,False,None,,,,,
n-back,,,,26,1,,,,1,None,B,False,None,,,,,
n-back,,,,27,1,,,,0,1.2278971250052564,Z,False,1,,,,,
n-back,,,,28,1,,,,1,0.9878225830034353,B,True,1,,,,,
n-back,,,,29,1,,,,1,None,B,False,None,,,,,
n-back,,,,30,1,,,,1,None,C,False,None,,,,,
choice,fixation,171.56495279198862,172.07145920899347,1,1,,,,,,,,,Solid,,,,
choice,option,172.08125454199035,173.19223054198665,1,1,,,,,,,,,Solid,,,,
choice,choice,173.19234474998666,183.1326651669806,1,1,,,1,1,8.927651290985523,,,,Solid,,,,
choice,fixation,183.1328136670054,183.88779883398092,2,1,,,,,,,,,Small,,,,
choice,option,183.8966790419945,184.92471437499626,2,1,,,,,,,,,Small,,,,
choice,choice,184.9248252499965,189.45288466700003,2,1,,,1,1,3.5147659580106847,,,,Small,,,,
choice,fixation,189.45302649997757,190.70801433399902,3,1,,,,,,,,,Object,,,,
choice,option,190.71801320899976,191.74517374997959,3,1,,,,,,,,,Object,,,,
choice,choice,191.74531591698178,194.29225158400368,3,1,,,2,1,1.5374450829986017,,,,Object,,,,
choice,fixation,194.2923876249988,195.04843412499758,4,1,,,,,,,,,Animal,,,,
choice,option,195.05816016698373,196.0844610419881,4,1,,,,,,,,,Animal,,,,
choice,choice,196.08457220898708,210.79715679198853,4,1,,,1,1,13.702071750012692,,,,Animal,,,,
choice,fixation,210.79729575000238,212.05246599999373,5,1,,,,,,,,,Land,,,,
choice,option,212.06143504197826,213.08850683399942,5,1,,,,,,,,,Land,,,,
choice,choice,213.08861949999118,216.9715473749966,5,1,,,2,0,2.8722852499922737,,,,Land,,,,
choice,fixation,216.97166504198685,218.22676624997985,6,1,,,,,,,,,Large,,,,
choice,option,218.2360015839804,219.26294133398915,6,1,,,,,,,,,Large,,,,
choice,choice,219.2631339999789,223.64434408399393,6,1,,,2,1,3.3712786250107456,,,,Large,,,,
choice,fixation,223.6444617919915,225.1492780839908,7,1,,,,,,,,,Sea,,,,
choice,option,225.1577740419889,226.18487420899328,7,1,,,,,,,,,Sea,,,,
choice,choice,226.18497462497908,231.3561033750011,7,1,,,1,0,4.161452000000281,,,,Sea,,,,
choice,fixation,231.35622770898044,231.8612872090016,8,1,,,,,,,,,Pattern,,,,
