subject,phase,event,trial_number,game,option,choice,rt,roi_content,item_index,is_relevant,fix_start,fix_end,fix_duration_bounded
118,choice,choice,1,1.0,Pattern,1.0,17.42345712496899,Object_Sea_Solid_Small,0,0,17372761.0,17372908.0,147.0
118,choice,choice,1,1.0,Pattern,1.0,17.42345712496899,Animal_Land_Pattern_Small,1,1,17375208.0,17375438.0,230.0
118,choice,choice,1,1.0,Pattern,1.0,17.42345712496899,Object_Sea_Pattern_Large,2,1,17375622.0,17375792.0,170.0
118,choice,choice,1,1.0,Pattern,1.0,17.42345712496899,Object_Sea_Solid_Small,0,0,17375940.0,17376170.0,230.0
118,choice,choice,1,1.0,Pattern,1.0,17.42345712496899,Animal_Land_Solid_Small,3,0,17376306.0,17376552.0,246.0
118,choice,choice,1,1.0,Pattern,1.0,17.42345712496899,Animal_Land_Pattern_Small,1,1,17376606.0,17377126.0,520.0
118,choice,choice,1,1.0,Pattern,1.0,17.42345712496899,Object_Sea_Solid_Small,0,0,17377160.0,17377623.0,463.0
118,choice,choice,1,1.0,Pattern,1.0,17.42345712496899,Object_Sea_Solid_Large,4,0,17381304.0,17381612.0,308.0
118,choice,choice,1,1.0,Pattern,1.0,17.42345712496899,Object_Sea_Pattern_Large,2,1,17384121.0,17384305.0,184.0
118,choice,choice,1,1.0,Pattern,1.0,17.42345712496899,Object_Sea_Solid_Small,0,0,17384345.0,17384540.0,195.0
118,choice,choice,1,1.0,Pattern,1.0,17.42345712496899,Object_Sea_Pattern_Large,2,1,17385977.0,17386042.0,65.0
118,choice,choice,1,1.0,Pattern,1.0,17.42345712496899,Animal_Land_Pattern_Small,1,1,17386051.0,17386118.0,67.0
118,choice,choice,1,1.0,Pattern,1.0,17.42345712496899,Animal_Land_Solid_Small,3,0,17389932.0,17390131.0,199.0
118,choice,choice,2,1.0,Land,1.0,14.209330167155713,Animal_Land_Solid_Small,3,1,17395232.0,17395501.0,269.0
118,choice,choice,2,1.0,Land,1.0,14.209330167155713,Object_Sea_Solid_Small,0,0,17397065.0,17397298.0,233.0
118,choice,choice,2,1.0,Land,1.0,14.209330167155713,Animal_Land_Solid_Small,3,1,17397332.0,17397770.0,438.0
118,choice,choice,2,1.0,Land,1.0,14.209330167155713,Animal_Land_Pattern_Small,1,1,17399637.0,17400046.0,409.0
118,choice,choice,2,1.0,Land,1.0,14.209330167155713,Object_Sea_Solid_Large,4,0,17406336.0,17406635.0,299.0
118,choice,choice,3,1.0,Object,2.0,10.012588582932947,Animal_Land_Solid_Small,3,0,17411865.0,17411969.0,104.0
118,choice,choice,3,1.0,Object,2.0,10.012588582932947,Object_Sea_Pattern_Large,2,1,17415006.0,17415853.0,847.0
118,choice,choice,3,1.0,Object,2.0,10.012588582932947,Object_Sea_Solid_Small,0,1,17416168.0,17416464.0,296.0
118,choice,choice,3,1.0,Object,2.0,10.012588582932947,Animal_Land_Pattern_Large,5,0,17419153.0,17419504.0,351.0
118,choice,choice,4,1.0,Sea,2.0,4.36704312521033,Animal_Land_Pattern_Small,1,0,17423778.0,17425017.0,1239.0
118,choice,choice,4,1.0,Sea,2.0,4.36704312521033,Object_Sea_Solid_Large,4,1,17425601.0,17426284.0,683.0
118,choice,choice,4,1.0,Sea,2.0,4.36704312521033,Animal_Land_Pattern_Small,1,0,17427105.0,17427288.0,183.0
118,choice,choice,5,1.0,Solid,2.0,3.3294271249324083,Animal_Land_Pattern_Small,1,0,17434120.0,17434268.0,148.0
118,choice,choice,6,1.0,Animal,1.0,16.28990091686137,Animal_Land_Solid_Small,3,1,17439576.0,17439794.0,218.0
118,choice,choice,6,1.0,Animal,1.0,16.28990091686137,Object_Sea_Solid_Small,0,0,17441491.0,17441829.0,338.0
118,choice,choice,6,1.0,Animal,1.0,16.28990091686137,Animal_Land_Pattern_Large,5,1,17446662.0,17447056.0,394.0
118,choice,choice,6,1.0,Animal,1.0,16.28990091686137,Animal_Land_Pattern_Small,1,1,17448395.0,17449386.0,991.0
118,choice,choice,6,1.0,Animal,1.0,16.28990091686137,Object_Sea_Pattern_Large,2,0,17450615.0,17450651.0,36.0
118,choice,choice,6,1.0,Animal,1.0,16.28990091686137,Animal_Land_Solid_Small,3,1,17450816.0,17451063.0,247.0
118,choice,choice,6,1.0,Animal,1.0,16.28990091686137,Object_Sea_Solid_Large,4,0,17452803.0,17452895.0,92.0
118,choice,choice,6,1.0,Animal,1.0,16.28990091686137,Animal_Land_Pattern_Small,1,1,17452919.0,17453110.0,191.0
118,choice,choice,8,1.0,Small,2.0,9.804087583906949,Object_Sea_Solid_Small,0,1,17475107.0,17475782.0,675.0
118,choice,choice,8,1.0,Small,2.0,9.804087583906949,Object_Sea_Pattern_Large,2,0,17476232.0,17476925.0,693.0
118,choice,choice,8,1.0,Small,2.0,9.804087583906949,Animal_Land_Solid_Small,3,1,17478631.0,17479158.0,527.0
118,choice,choice,9,2.0,Sea,2.0,18.561785416910425,Animal_Sea_Solid_Small,0,1,17913968.0,17914334.0,366.0
118,choice,choice,9,2.0,Sea,2.0,18.561785416910425,Animal_Sea_Pattern_Small,1,1,17915644.0,17915894.0,250.0
118,choice,choice,9,2.0,Sea,2.0,18.561785416910425,Animal_Sea_Solid_Large,2,1,17916111.0,17916583.0,472.0
118,choice,choice,9,2.0,Sea,2.0,18.561785416910425,Animal_Sea_Solid_Small,0,1,17919643.0,17920282.0,639.0
118,choice,choice,9,2.0,Sea,2.0,18.561785416910425,Animal_Sea_Solid_Large,2,1,17920329.0,17920619.0,290.0
118,choice,choice,9,2.0,Sea,2.0,18.561785416910425,Animal_Sea_Pattern_Small,1,1,17921252.0,17921706.0,454.0
118,choice,choice,9,2.0,Sea,2.0,18.561785416910425,Animal_Sea_Solid_Large,2,1,17921768.0,17922080.0,312.0
118,choice,choice,9,2.0,Sea,2.0,18.561785416910425,Animal_Sea_Solid_Small,0,1,17922115.0,17922611.0,496.0
118,choice,choice,9,2.0,Sea,2.0,18.561785416910425,Animal_Sea_Solid_Large,2,1,17922968.0,17924031.0,1063.0
118,choice,choice,9,2.0,Sea,2.0,18.561785416910425,Animal_Sea_Solid_Small,0,1,17925172.0,17925393.0,221.0
118,choice,choice,9,2.0,Sea,2.0,18.561785416910425,Animal_Sea_Solid_Large,2,1,17925653.0,17925919.0,266.0
118,choice,choice,9,2.0,Sea,2.0,18.561785416910425,Animal_Sea_Solid_Small,0,1,17927037.0,17927282.0,245.0
118,choice,choice,9,2.0,Sea,2.0,18.561785416910425,Object_Land_Pattern_Small,3,0,17927437.0,17927791.0,354.0
118,choice,choice,9,2.0,Sea,2.0,18.561785416910425,Object_Land_Pattern_Large,4,0,17930628.0,17930785.0,157.0
118,choice,choice,10,2.0,Large,2.0,15.368631707970051,Object_Land_Pattern_Large,4,1,17934776.0,17934921.0,145.0
118,choice,choice,10,2.0,Large,2.0,15.368631707970051,Animal_Sea_Pattern_Small,1,0,17938994.0,17939141.0,147.0
118,choice,choice,10,2.0,Large,2.0,15.368631707970051,Object_Land_Pattern_Small,3,0,17941815.0,17942144.0,329.0
118,choice,choice,10,2.0,Large,2.0,15.368631707970051,Animal_Sea_Solid_Small,0,0,17943003.0,17943495.0,492.0
118,choice,choice,10,2.0,Large,2.0,15.368631707970051,Object_Land_Pattern_Large,4,1,17943567.0,17945293.0,1726.0
118,choice,choice,10,2.0,Large,2.0,15.368631707970051,Object_Land_Solid_Large,5,1,17946436.0,17946669.0,233.0
118,choice,choice,10,2.0,Large,2.0,15.368631707970051,Animal_Sea_Solid_Large,2,1,17946897.0,17947041.0,144.0
118,choice,choice,10,2.0,Large,2.0,15.368631707970051,Object_Land_Pattern_Large,4,1,17949750.0,17949859.0,109.0
118,choice,choice,11,2.0,Solid,1.0,13.652239332906902,Animal_Sea_Solid_Small,0,1,17955345.0,17955712.0,367.0
118,choice,choice,11,2.0,Solid,1.0,13.652239332906902,Object_Land_Pattern_Small,3,0,17955752.0,17955897.0,145.0
118,choice,choice,11,2.0,Solid,1.0,13.652239332906902,Object_Land_Solid_Large,5,1,17958478.0,17958910.0,432.0
118,choice,choice,11,2.0,Solid,1.0,13.652239332906902,Object_Land_Pattern_Small,3,0,17959103.0,17959549.0,446.0
118,choice,choice,11,2.0,Solid,1.0,13.652239332906902,Object_Land_Pattern_Large,4,0,17960410.0,17960592.0,182.0
118,choice,choice,11,2.0,Solid,1.0,13.652239332906902,Animal_Sea_Pattern_Small,1,0,17960643.0,17960699.0,56.0
118,choice,choice,11,2.0,Solid,1.0,13.652239332906902,Animal_Sea_Solid_Small,0,1,17963007.0,17963278.0,271.0
118,choice,choice,11,2.0,Solid,1.0,13.652239332906902,Object_Land_Pattern_Large,4,0,17964657.0,17964719.0,62.0
118,choice,choice,11,2.0,Solid,1.0,13.652239332906902,Animal_Sea_Pattern_Small,1,0,17964891.0,17965105.0,214.0
118,choice,choice,11,2.0,Solid,1.0,13.652239332906902,Animal_Sea_Solid_Large,2,1,17965466.0,17966102.0,636.0
118,choice,choice,11,2.0,Solid,1.0,13.652239332906902,Object_Land_Solid_Large,5,1,17966143.0,17967027.0,884.0
118,choice,choice,13,2.0,Pattern,1.0,12.789561999961734,Animal_Sea_Pattern_Small,1,1,17981198.0,17981338.0,140.0
118,choice,choice,13,2.0,Pattern,1.0,12.789561999961734,Object_Land_Solid_Large,5,0,17981385.0,17982006.0,621.0
118,choice,choice,13,2.0,Pattern,1.0,12.789561999961734,Animal_Sea_Pattern_Small,1,1,17991207.0,17991586.0,379.0
118,choice,choice,13,2.0,Pattern,1.0,12.789561999961734,Object_Land_Solid_Large,5,0,17992802.0,17992936.0,134.0
118,choice,choice,14,2.0,Object,2.0,12.331255791941658,Animal_Sea_Solid_Small,0,0,17997001.0,17997167.0,166.0
118,choice,choice,14,2.0,Object,2.0,12.331255791941658,Animal_Sea_Pattern_Small,1,0,18007917.0,18008086.0,169.0
118,choice,choice,14,2.0,Object,2.0,12.331255791941658,Object_Land_Solid_Large,5,1,18008130.0,18008287.0,157.0
118,choice,choice,15,2.0,Land,2.0,11.965316249988971,Animal_Sea_Solid_Small,0,0,18017961.0,18019057.0,1096.0
118,choice,choice,15,2.0,Land,2.0,11.965316249988971,Object_Land_Pattern_Large,4,1,18023548.0,18023815.0,267.0
118,choice,choice,16,2.0,Small,1.0,8.427871792111546,Object_Land_Solid_Large,5,0,18035455.0,18035599.0,144.0
118,choice,choice,17,3.0,Land,2.0,16.982401750050485,Animal_Sea_Pattern_Small,0,0,18302714.0,18302882.0,168.0
118,choice,choice,17,3.0,Land,2.0,16.982401750050485,Object_Land_Pattern_Small,1,1,18303865.0,18303998.0,133.0
118,choice,choice,17,3.0,Land,2.0,16.982401750050485,Object_Land_Solid_Large,2,1,18304084.0,18304575.0,491.0
118,choice,choice,17,3.0,Land,2.0,16.982401750050485,Animal_Sea_Pattern_Small,0,0,18304964.0,18305370.0,406.0
118,choice,choice,17,3.0,Land,2.0,16.982401750050485,Object_Land_Pattern_Small,1,1,18305534.0,18306972.0,1438.0
118,choice,choice,17,3.0,Land,2.0,16.982401750050485,Animal_Sea_Pattern_Small,0,0,18309903.0,18310085.0,182.0
118,choice,choice,17,3.0,Land,2.0,16.982401750050485,Animal_Land_Solid_Large,3,1,18311311.0,18311510.0,199.0
118,choice,choice,17,3.0,Land,2.0,16.982401750050485,Object_Land_Solid_Large,2,1,18313402.0,18314289.0,887.0
118,choice,choice,17,3.0,Land,2.0,16.982401750050485,Animal_Land_Solid_Large,3,1,18315140.0,18315280.0,140.0
118,choice,choice,17,3.0,Land,2.0,16.982401750050485,Object_Land_Solid_Large,2,1,18315773.0,18315786.0,13.0
118,choice,choice,18,3.0,Small,2.0,17.442537209019065,Object_Land_Pattern_Small,1,1,18322957.0,18323073.0,116.0
118,choice,choice,18,3.0,Small,2.0,17.442537209019065,Object_Sea_Pattern_Small,4,1,18323099.0,18323294.0,195.0
118,choice,choice,18,3.0,Small,2.0,17.442537209019065,Object_Land_Solid_Large,2,0,18333703.0,18333833.0,130.0
118,choice,choice,18,3.0,Small,2.0,17.442537209019065,Animal_Sea_Solid_Large,5,0,18335758.0,18335786.0,28.0
118,choice,choice,19,3.0,Pattern,1.0,19.735091750044376,Object_Land_Pattern_Small,1,1,18344804.0,18345037.0,233.0
118,choice,choice,19,3.0,Pattern,1.0,19.735091750044376,Object_Sea_Pattern_Small,4,1,18345092.0,18345835.0,743.0
118,choice,choice,19,3.0,Pattern,1.0,19.735091750044376,Animal_Sea_Solid_Large,5,0,18348270.0,18348546.0,276.0
118,choice,choice,19,3.0,Pattern,1.0,19.735091750044376,Object_Land_Solid_Large,2,0,18348594.0,18348891.0,297.0
118,choice,choice,19,3.0,Pattern,1.0,19.735091750044376,Animal_Land_Solid_Large,3,0,18350219.0,18350508.0,289.0
118,choice,choice,19,3.0,Pattern,1.0,19.735091750044376,Object_Land_Solid_Large,2,0,18350711.0,18350767.0,56.0
118,choice,choice,19,3.0,Pattern,1.0,19.735091750044376,Object_Land_Pattern_Small,1,1,18351010.0,18351490.0,480.0
118,choice,choice,19,3.0,Pattern,1.0,19.735091750044376,Object_Sea_Pattern_Small,4,1,18353780.0,18353890.0,110.0
