subject,game,recalled_item,time_rel,bin_center,x_rot,y_rot,duration
118,1,Animal_Land_Solid_Small,105.0,150.0,14.200000000000076,246.29999999999995,53.0
118,1,Animal_Land_Solid_Small,407.0,450.0,-46.09999999999989,157.20000000000005,181.0
118,1,Object_Sea_Solid_Small,-2967.0,-2950.0,98.2999765368364,567.9394462553707,33.0
118,1,Object_Sea_Solid_Small,-2599.0,-2550.0,139.15757057924023,244.77201749890415,148.0
118,1,Object_Sea_Solid_Small,-2427.0,-2450.0,277.5552509299758,105.86020348175293,824.0
118,1,Object_Sea_Solid_Small,-1456.0,-1450.0,295.94722897567675,151.00436305490754,236.0
118,1,Object_Sea_Solid_Small,-1062.0,-1050.0,277.6584449078445,199.6814662690492,74.0
118,1,Object_Sea_Solid_Small,-964.0,-950.0,103.65071770198011,254.87169069919173,308.0
118,1,Object_Sea_Solid_Small,-503.0,-550.0,98.59309160829861,245.83175605913405,529.0
118,1,Object_Sea_Solid_Small,216.0,250.0,-138.31806880942784,171.17392278273704,270.0
118,1,Animal_Land_Pattern_Large,-2756.0,-2750.0,278.74722897567665,-180.79563694509238,236.0
118,1,Animal_Land_Pattern_Large,-2362.0,-2350.0,311.75844490784436,-140.61853373095073,74.0
118,1,Animal_Land_Pattern_Large,-2264.0,-2250.0,272.55071770198015,37.671690699191714,308.0
118,1,Animal_Land_Pattern_Large,-1803.0,-1850.0,262.1930916082985,37.53175605913407,529.0
118,1,Animal_Land_Pattern_Large,200.0,250.0,-19.500496972800427,99.82414847026646,170.0
118,1,Object_Sea_Solid_Large,-2862.0,-2850.0,34.09999999999991,-340.29999999999995,74.0
118,1,Object_Sea_Solid_Large,-2764.0,-2750.0,168.9000000000001,-217.20000000000005,308.0
118,1,Object_Sea_Solid_Large,-2303.0,-2350.0,163.5999999999999,-208.29999999999995,529.0
118,1,Animal_Land_Pattern_Small,58.0,50.0,-56.568363557862554,352.77927978324556,312.0
118,1,Animal_Land_Pattern_Small,546.0,550.0,-166.42344431475016,143.0538611237572,482.0
118,2,Animal_Sea_Solid_Small,-2190.0,-2150.0,-88.49999999999999,104.29999999999997,105.0
118,2,Animal_Sea_Solid_Small,-1944.0,-1950.0,0.500000000000039,318.0,156.0
118,2,Animal_Sea_Solid_Small,-1598.0,-1550.0,69.09999999999995,367.5,433.0
118,2,Animal_Sea_Solid_Small,-728.0,-750.0,-58.49999999999997,212.0999999999999,148.0
118,2,Animal_Sea_Solid_Small,353.0,350.0,-11.599999999999872,302.5,49.0
118,2,Animal_Sea_Solid_Small,412.0,450.0,-35.40000000000006,245.70000000000005,183.0
118,2,Animal_Sea_Solid_Small,616.0,650.0,-201.49999999999997,125.40000000000012,287.0
118,2,Object_Land_Pattern_Small,-2998.0,-2950.0,352.8143358907812,123.90764459849531,433.0
118,2,Object_Land_Pattern_Small,-2128.0,-2150.0,154.43398814267937,156.7124861213896,148.0
118,2,Object_Land_Pattern_Large,-1717.0,-1750.0,60.299999999999955,-102.09999999999991,58.0
118,2,Object_Land_Pattern_Large,-31.0,-50.0,27.799999999999955,258.9000000000001,402.0
118,2,Object_Land_Pattern_Large,393.0,350.0,-105.0,303.5999999999999,157.0
118,2,Object_Land_Solid_Large,-2831.0,-2850.0,238.1139770397912,105.37449377479273,402.0
118,2,Object_Land_Solid_Large,-1543.0,-1550.0,29.1159883941568,263.5696287887346,359.0
118,2,Object_Land_Solid_Large,-554.0,-550.0,28.327996047559864,92.33447156901605,161.0
118,2,Object_Land_Solid_Large,-353.0,-350.0,32.4802786871964,296.3425070697791,291.0
118,2,Object_Land_Solid_Large,328.0,350.0,-288.8273239433213,96.86359968398725,201.0
118,2,Animal_Sea_Solid_Large,-2354.0,-2350.0,94.12799604755983,21.634471569015957,161.0
118,2,Animal_Sea_Solid_Large,-2153.0,-2150.0,272.8802786871966,120.04250706977899,291.0
118,2,Animal_Sea_Solid_Large,-360.0,-350.0,-274.271929933185,7.547082265752522,278.0
118,2,Animal_Sea_Solid_Large,235.0,250.0,-132.40123317959427,182.67433714816843,399.0
118,3,Object_Sea_Pattern_Small,-1460.0,-1450.0,72.50000000000004,401.20000000000005,766.0
118,3,Object_Sea_Pattern_Small,-287.0,-250.0,0.2999999999999961,339.5,211.0
118,3,Object_Sea_Pattern_Small,311.0,350.0,-57.699999999999996,417.29999999999995,59.0
118,3,Object_Sea_Pattern_Small,659.0,650.0,-139.49999999999994,385.70000000000005,315.0
118,3,Object_Land_Pattern_Small,-2760.0,-2750.0,383.69939199831686,137.81315822562817,766.0
118,3,Object_Land_Pattern_Small,-1587.0,-1550.0,294.1656245848169,169.49019237886466,211.0
118,3,Object_Land_Pattern_Small,-144.0,-150.0,259.53343565543753,309.0749031818741,110.0
118,3,Object_Land_Pattern_Small,124.0,150.0,93.48905535310342,236.0722061768058,23.0
