time_point,proportion_count,proportion_duration,n_fixations_per_window,n_image_fixations_per_window,window_size_ms,step_size_ms,chance_level
-1650.0,,,2,0,100,25,0.16666666666666666
-1625.0,0.75,0.8602649006622517,6,4,100,25,0.16666666666666666
-1600.0,0.75,0.8602649006622517,5,4,100,25,0.16666666666666666
-1575.0,0.8,0.8871054039593366,5,5,100,25,0.16666666666666666
-1550.0,0.8,0.8871054039593366,5,5,100,25,0.16666666666666666
-1525.0,1.0,1.0,4,2,100,25,0.16666666666666666
-1500.0,0.6666666666666666,0.8855534709193246,9,6,100,25,0.16666666666666666
-1475.0,0.5,0.8261767134599505,10,6,100,25,0.16666666666666666
-1450.0,0.5,0.8261767134599505,11,6,100,25,0.16666666666666666
-1425.0,0.4,0.7833247555326814,8,5,100,25,0.16666666666666666
-1400.0,0.5,0.6408668730650154,4,2,100,25,0.16666666666666666
-1375.0,1.0,1.0,2,1,100,25,0.16666666666666666
-1350.0,1.0,1.0,1,1,100,25,0.16666666666666666
-1325.0,1.0,1.0,1,1,100,25,0.16666666666666666
-1300.0,1.0,1.0,3,1,100,25,0.16666666666666666
-1275.0,1.0,1.0,3,1,100,25,0.16666666666666666
-1250.0,1.0,1.0,4,1,100,25,0.16666666666666666
-1225.0,1.0,1.0,6,1,100,25,0.16666666666666666
-1200.0,1.0,1.0,6,1,100,25,0.16666666666666666
-1175.0,1.0,1.0,7,2,100,25,0.16666666666666666
-1150.0,1.0,1.0,9,2,100,25,0.16666666666666666
-1125.0,0.6666666666666666,0.9522900763358778,8,3,100,25,0.16666666666666666
-1100.0,0.3333333333333333,0.7428571428571429,6,3,100,25,0.16666666666666666
-1075.0,0.0,0.0,6,3,100,25,0.16666666666666666
-1050.0,0.0,0.0,5,4,100,25,0.16666666666666666
-1025.0,0.0,0.0,4,3,100,25,0.16666666666666666
-1000.0,0.6,0.8433889602053916,7,5,100,25,0.16666666666666666
-975.0,0.8,0.9692504804612428,8,5,100,25,0.16666666666666666
-950.0,1.0,1.0,7,4,100,25,0.16666666666666666
-925.0,1.0,1.0,8,4,100,25,0.16666666666666666
-900.0,1.0,1.0,5,1,100,25,0.16666666666666666
-875.0,,,3,0,100,25,0.16666666666666666
-850.0,,,5,0,100,25,0.16666666666666666
-825.0,,,5,0,100,25,0.16666666666666666
-800.0,1.0,1.0,6,1,100,25,0.16666666666666666
-775.0,1.0,1.0,7,2,100,25,0.16666666666666666
-750.0,1.0,1.0,4,2,100,25,0.16666666666666666
-725.0,1.0,1.0,3,2,100,25,0.16666666666666666
-700.0,0.5,0.2638146167557932,2,2,100,25,0.16666666666666666
-675.0,0.0,0.0,2,1,100,25,0.16666666666666666
-650.0,0.0,0.0,4,1,100,25,0.16666666666666666
-625.0,0.0,0.0,6,1,100,25,0.16666666666666666
-600.0,1.0,1.0,7,2,100,25,0.16666666666666666
-575.0,1.0,1.0,7,3,100,25,0.16666666666666666
-550.0,1.0,1.0,9,4,100,25,0.16666666666666666
-525.0,1.0,1.0,8,5,100,25,0.16666666666666666
-500.0,1.0,1.0,6,3,100,25,0.16666666666666666
-475.0,1.0,1.0,7,3,100,25,0.16666666666666666
-450.0,1.0,1.0,5,3,100,25,0.16666666666666666
-425.0,1.0,1.0,6,2,100,25,0.16666666666666666
-400.0,0.75,0.6883408071748879,8,4,100,25,0.16666666666666666
-375.0,0.6666666666666666,0.6005747126436781,7,3,100,25,0.16666666666666666
-350.0,0.5,0.5114235500878734,7,2,100,25,0.16666666666666666
-325.0,0.6666666666666666,0.6435897435897436,6,3,100,25,0.16666666666666666
-300.0,1.0,1.0,4,1,100,25,0.16666666666666666
-275.0,1.0,1.0,3,1,100,25,0.16666666666666666
-250.0,1.0,1.0,2,1,100,25,0.16666666666666666
-225.0,,,2,0,100,25,0.16666666666666666
-200.0,0.0,0.0,4,2,100,25,0.16666666666666666
-175.0,0.0,0.0,5,3,100,25,0.16666666666666666
-150.0,0.25,0.10762331838565023,5,4,100,25,0.16666666666666666
-125.0,0.25,0.10762331838565023,4,4,100,25,0.16666666666666666
-100.0,0.5,0.5925449871465296,6,4,100,25,0.16666666666666666
-75.0,0.75,0.8065420560747664,8,4,100,25,0.16666666666666666
-50.0,0.6666666666666666,0.7974559686888454,7,3,100,25,0.16666666666666666
-25.0,0.6666666666666666,0.7974559686888454,9,3,100,25,0.16666666666666666
0.0,1.0,1.0,5,1,100,25,0.16666666666666666
25.0,1.0,1.0,4,1,100,25,0.16666666666666666
50.0,1.0,1.0,8,4,100,25,0.16666666666666666
75.0,1.0,1.0,8,6,100,25,0.16666666666666666
100.0,1.0,1.0,8,6,100,25,0.16666666666666666
125.0,0.8571428571428571,0.9711033274956217,8,7,100,25,0.16666666666666666
150.0,0.6,0.448,5,5,100,25,0.16666666666666666
175.0,0.4,0.35453315290933696,5,5,100,25,0.16666666666666666
200.0,0.25,0.169799092676604,8,8,100,25,0.16666666666666666
225.0,0.16666666666666666,0.11988716502115655,8,6,100,25,0.16666666666666666
250.0,0.2857142857142857,0.23563829787234042,9,7,100,25,0.16666666666666666
275.0,0.4444444444444444,0.3923350454365863,12,9,100,25,0.16666666666666666
300.0,0.4444444444444444,0.42987012987012985,14,9,100,25,0.16666666666666666
325.0,0.5,0.4417125900805426,13,10,100,25,0.16666666666666666
350.0,0.5,0.46602918973326624,14,10,100,25,0.16666666666666666
375.0,0.4444444444444444,0.3575909661229611,14,9,100,25,0.16666666666666666
400.0,0.5714285714285714,0.4194260485651214,10,7,100,25,0.16666666666666666
425.0,0.5714285714285714,0.4729458917835671,10,7,100,25,0.16666666666666666
450.0,0.6,0.4468775344687753,7,5,100,25,0.16666666666666666
475.0,0.5,0.34953271028037386,4,2,100,25,0.16666666666666666
500.0,0.3333333333333333,0.25686813186813184,7,3,100,25,0.16666666666666666
525.0,0.0,0.0,6,2,100,25,0.16666666666666666
550.0,0.0,0.0,7,3,100,25,0.16666666666666666
575.0,0.0,0.0,7,4,100,25,0.16666666666666666
600.0,0.3333333333333333,0.2689987937273824,4,3,100,25,0.16666666666666666
625.0,0.3333333333333333,0.32100238663484487,8,6,100,25,0.16666666666666666
650.0,0.4,0.3964627855563744,7,5,100,25,0.16666666666666666
675.0,0.5,0.502803738317757,5,4,100,25,0.16666666666666666
700.0,0.25,0.24725274725274726,5,4,100,25,0.16666666666666666
