phase,event,trial_number,eyetracker_onset,eyetracker_offset,fix_start,fix_end,fix_duration_full,fix_duration_bounded,fix_x,fix_y,roi_x,roi_y,roi_content,onset,offset,game,image,outcome,choice,correct,rt,letter,match,response,option,true_value,true_position,recalled_position,Unnamed: 18
encoding,fixation,1,17217771,17219296,17218029.0,17219102.0,1074.0,1074.0,1875.9,1243.4,1920.0,700.0,Animal_Land_Solid_Small,18.047300291014835,19.571337833069265,1.0,Animal_Land_Solid_Small,-1.0,,,,,,,,,,,
encoding,fixation,1,17217771,17219296,17219126.0,17219481.0,356.0,170.0,1900.3,1109.3,1920.0,1080.0,fixation,18.047300291014835,19.571337833069265,1.0,Animal_Land_Solid_Small,-1.0,,,,,,,,,,,
encoding,image,1,17219296,17220315,17219519.0,17219746.0,228.0,228.0,1894.7,1497.1,1920.0,700.0,Animal_Land_Solid_Small,19.57146779098548,20.590684375027195,1.0,Animal_Land_Solid_Small,-1.0,,,,,,,,,,,
encoding,image,1,17219296,17220315,17219762.0,17219934.0,173.0,173.0,1922.1,1458.3,1920.0,700.0,Animal_Land_Solid_Small,19.57146779098548,20.590684375027195,1.0,Animal_Land_Solid_Small,-1.0,,,,,,,,,,,
encoding,image,1,17219296,17220315,17219948.0,17220555.0,608.0,367.0,1947.9,1522.9,1920.0,700.0,Animal_Land_Solid_Small,19.57146779098548,20.590684375027195,1.0,Animal_Land_Solid_Small,-1.0,,,,,,,,,,,
encoding,value,1,17220315,17226330,17220576.0,17220693.0,118.0,118.0,1922.4,1404.4,1920.0,700.0,Animal_Land_Solid_Small,20.590792041039094,26.606089957989752,1.0,Animal_Land_Solid_Small,-1.0,,,,,,,,,,,
encoding,value,1,17220315,17226330,17220853.0,17221028.0,176.0,176.0,1934.9,1451.8,1920.0,700.0,Animal_Land_Solid_Small,20.590792041039094,26.606089957989752,1.0,Animal_Land_Solid_Small,-1.0,,,,,,,,,,,
encoding,value,1,17220315,17226330,17221050.0,17221375.0,326.0,326.0,1944.3,1522.3,1920.0,700.0,Animal_Land_Solid_Small,20.590792041039094,26.606089957989752,1.0,Animal_Land_Solid_Small,-1.0,,,,,,,,,,,
encoding,value,1,17220315,17226330,17221393.0,17221670.0,278.0,278.0,1904.0,1422.1,1920.0,700.0,Animal_Land_Solid_Small,20.590792041039094,26.606089957989752,1.0,Animal_Land_Solid_Small,-1.0,,,,,,,,,,,
encoding,value,1,17220315,17226330,17221681.0,17222370.0,690.0,690.0,1916.8,1469.5,1920.0,700.0,Animal_Land_Solid_Small,20.590792041039094,26.606089957989752,1.0,Animal_Land_Solid_Small,-1.0,,,,,,,,,,,
encoding,value,1,17220315,17226330,17222381.0,17222816.0,436.0,436.0,1933.5,1516.4,1920.0,700.0,Animal_Land_Solid_Small,20.590792041039094,26.606089957989752,1.0,Animal_Land_Solid_Small,-1.0,,,,,,,,,,,
encoding,value,1,17220315,17226330,17222838.0,17223150.0,313.0,313.0,1902.4,1433.2,1920.0,700.0,Animal_Land_Solid_Small,20.590792041039094,26.606089957989752,1.0,Animal_Land_Solid_Small,-1.0,,,,,,,,,,,
encoding,value,1,17220315,17226330,17223168.0,17223417.0,250.0,250.0,1921.4,1491.7,1920.0,700.0,Animal_Land_Solid_Small,20.590792041039094,26.606089957989752,1.0,Animal_Land_Solid_Small,-1.0,,,,,,,,,,,
encoding,value,1,17220315,17226330,17223513.0,17223670.0,158.0,158.0,1917.2,1457.6,1920.0,700.0,Animal_Land_Solid_Small,20.590792041039094,26.606089957989752,1.0,Animal_Land_Solid_Small,-1.0,,,,,,,,,,,
encoding,value,1,17220315,17226330,17223829.0,17224060.0,232.0,232.0,1921.2,1456.4,1920.0,700.0,Animal_Land_Solid_Small,20.590792041039094,26.606089957989752,1.0,Animal_Land_Solid_Small,-1.0,,,,,,,,,,,
encoding,value,1,17220315,17226330,17224077.0,17224540.0,464.0,464.0,1953.6,1518.5,1920.0,700.0,Animal_Land_Solid_Small,20.590792041039094,26.606089957989752,1.0,Animal_Land_Solid_Small,-1.0,,,,,,,,,,,
encoding,value,1,17220315,17226330,17224575.0,17225109.0,535.0,535.0,1918.9,1397.2,1920.0,700.0,Animal_Land_Solid_Small,20.590792041039094,26.606089957989752,1.0,Animal_Land_Solid_Small,-1.0,,,,,,,,,,,
encoding,value,1,17220315,17226330,17225127.0,17225399.0,273.0,273.0,1909.6,1473.6,1920.0,700.0,Animal_Land_Solid_Small,20.590792041039094,26.606089957989752,1.0,Animal_Land_Solid_Small,-1.0,,,,,,,,,,,
encoding,value,1,17220315,17226330,17225418.0,17225870.0,453.0,453.0,1919.9,1394.6,1920.0,700.0,Animal_Land_Solid_Small,20.590792041039094,26.606089957989752,1.0,Animal_Land_Solid_Small,-1.0,,,,,,,,,,,
encoding,value,1,17220315,17226330,17225889.0,17226564.0,676.0,441.0,1926.1,1484.9,1920.0,700.0,Animal_Land_Solid_Small,20.590792041039094,26.606089957989752,1.0,Animal_Land_Solid_Small,-1.0,,,,,,,,,,,
