phase,event,trial_number,eyetracker_onset,eyetracker_offset,fix_start,fix_end,fix_duration_full,fix_duration_bounded,fix_x,fix_y,roi_x,roi_y,roi_content,thisRow.t,notes,onset,offset,game,image,outcome,choice,correct,rt,letter,match,response,option,true_value,true_position,recalled_position,Unnamed: 20
encoding,attention,5,25476484,25479495,25478737.0,25478939.0,203.0,203.0,1878.1,644.4000000000001,1920.0,1460.0,Animal_Sea_Solid_Large,,,64.73907108334242,67.74984641664196,1.0,Animal_Sea_Solid_Large,3.0,,,,,,,,,,,
encoding,attention,5,25476484,25479495,25478956.0,25479196.0,241.0,241.0,1859.1,739.9000000000001,1920.0,1460.0,Animal_Sea_Solid_Large,,,64.73907108334242,67.74984641664196,1.0,Animal_Sea_Solid_Large,3.0,,,,,,,,,,,
encoding,fixation,6,25479495,25480999,25479510.0,25479811.0,302.0,302.0,1866.9,753.9000000000001,1920.0,1460.0,Animal_Sea_Solid_Large,,,67.74995345831849,69.25366858334746,1.0,Object_Land_Pattern_Small,6.0,,,,,,,,,,,
encoding,fixation,6,25479495,25480999,25479853.0,25479985.0,133.0,133.0,1881.0,1030.6,1920.0,1080.0,fixation,,,67.74995345831849,69.25366858334746,1.0,Object_Land_Pattern_Small,6.0,,,,,,,,,,,
encoding,fixation,6,25479495,25480999,25480000.0,25481116.0,1117.0,999.0,1893.1,1096.0,1920.0,1080.0,fixation,,,67.74995345831849,69.25366858334746,1.0,Object_Land_Pattern_Small,6.0,,,,,,,,,,,
encoding,image,6,25480999,25482008,25481138.0,25481240.0,103.0,103.0,2029.0,1183.3,2249.0,891.0,Object_Land_Pattern_Small,,,69.25377683332772,70.26278941665078,1.0,Object_Land_Pattern_Small,6.0,,,,,,,,,,,
encoding,image,6,25480999,25482008,25481265.0,25481606.0,342.0,342.0,2212.9,1285.4,2249.0,891.0,Object_Land_Pattern_Small,,,69.25377683332772,70.26278941665078,1.0,Object_Land_Pattern_Small,6.0,,,,,,,,,,,
encoding,image,6,25480999,25482008,25481616.0,25482170.0,555.0,392.0,2249.3,1247.7,2249.0,891.0,Object_Land_Pattern_Small,,,69.25377683332772,70.26278941665078,1.0,Object_Land_Pattern_Small,6.0,,,,,,,,,,,
encoding,value,6,25482008,25488019,25482181.0,25483314.0,1134.0,1134.0,2242.8,1201.2,2249.0,891.0,Object_Land_Pattern_Small,,,70.26290716664516,76.27277637500083,1.0,Object_Land_Pattern_Small,6.0,,,,,,,,,,,
encoding,value,6,25482008,25488019,25483329.0,25483716.0,388.0,388.0,2237.4,1258.0,2249.0,891.0,Object_Land_Pattern_Small,,,70.26290716664516,76.27277637500083,1.0,Object_Land_Pattern_Small,6.0,,,,,,,,,,,
