phase,event,trial_number,eyetracker_onset,eyetracker_offset,fix_start,fix_end,fix_duration_full,fix_duration_bounded,fix_x,fix_y,roi_x,roi_y,roi_content,onset,offset,game,image,outcome,choice,correct,rt,letter,match,response,option,true_value,true_position,recalled_position,Unnamed: 18
encoding,fixation,1,2558034,2558552,2558315,2558509,195,195,1857.2,1119.2,1591.0,891.0,Object_Sea_Pattern_Small,9.685939457966017,10.203681874962058,1.0,Animal_Land_Pattern_Small,-7.0,,,,,,,,,,,
encoding,image,1,2558552,2559573,2558621,2558741,121,121,1897.1,1131.0,1920.0,1080.0,fixation,10.203802708012518,11.224998374993447,1.0,Animal_Land_Pattern_Small,-7.0,,,,,,,,,,,
encoding,image,1,2558552,2559573,2558801,2558881,81,81,1941.2,565.7,1920.0,1460.0,Animal_Land_Pattern_Small,10.203802708012518,11.224998374993447,1.0,Animal_Land_Pattern_Small,-7.0,,,,,,,,,,,
encoding,image,1,2558552,2559573,2558901,2559445,545,545,1909.0,646.0999999999999,1920.0,1460.0,Animal_Land_Pattern_Small,10.203802708012518,11.224998374993447,1.0,Animal_Land_Pattern_Small,-7.0,,,,,,,,,,,
encoding,value,1,2559573,2565591,2559616,2559820,205,205,1899.5,667.0,1920.0,1460.0,Animal_Land_Pattern_Small,11.225109874969348,17.24205649999203,1.0,Animal_Land_Pattern_Small,-7.0,,,,,,,,,,,
encoding,value,1,2559573,2565591,2559836,2560353,518,518,1908.1,590.9000000000001,1920.0,1460.0,Animal_Land_Pattern_Small,11.225109874969348,17.24205649999203,1.0,Animal_Land_Pattern_Small,-7.0,,,,,,,,,,,
encoding,value,1,2559573,2565591,2560375,2560753,379,379,1904.1,703.7,1920.0,1460.0,Animal_Land_Pattern_Small,11.225109874969348,17.24205649999203,1.0,Animal_Land_Pattern_Small,-7.0,,,,,,,,,,,
encoding,value,1,2559573,2565591,2560888,2561439,552,552,1909.6,700.7,1920.0,1460.0,Animal_Land_Pattern_Small,11.225109874969348,17.24205649999203,1.0,Animal_Land_Pattern_Small,-7.0,,,,,,,,,,,
encoding,value,1,2559573,2565591,2561450,2561930,481,481,1876.7,708.3,1920.0,1460.0,Animal_Land_Pattern_Small,11.225109874969348,17.24205649999203,1.0,Animal_Land_Pattern_Small,-7.0,,,,,,,,,,,
encoding,value,1,2559573,2565591,2562116,2563271,1156,1156,1889.9,704.3,1920.0,1460.0,Animal_Land_Pattern_Small,11.225109874969348,17.24205649999203,1.0,Animal_Land_Pattern_Small,-7.0,,,,,,,,,,,
encoding,value,1,2559573,2565591,2563461,2563773,313,313,1965.6,583.4000000000001,1920.0,1460.0,Animal_Land_Pattern_Small,11.225109874969348,17.24205649999203,1.0,Animal_Land_Pattern_Small,-7.0,,,,,,,,,,,
encoding,value,1,2559573,2565591,2563790,2564379,590,590,1970.2,680.3,1920.0,1460.0,Animal_Land_Pattern_Small,11.225109874969348,17.24205649999203,1.0,Animal_Land_Pattern_Small,-7.0,,,,,,,,,,,
encoding,value,1,2559573,2565591,2564406,2564809,404,404,1954.8,577.0,1920.0,1460.0,Animal_Land_Pattern_Small,11.225109874969348,17.24205649999203,1.0,Animal_Land_Pattern_Small,-7.0,,,,,,,,,,,
encoding,value,1,2559573,2565591,2564925,2565437,513,513,1953.6,572.0,1920.0,1460.0,Animal_Land_Pattern_Small,11.225109874969348,17.24205649999203,1.0,Animal_Land_Pattern_Small,-7.0,,,,,,,,,,,
encoding,value,1,2559573,2565591,2565459,2565856,398,132,1905.5,710.8,1920.0,1460.0,Animal_Land_Pattern_Small,11.225109874969348,17.24205649999203,1.0,Animal_Land_Pattern_Small,-7.0,,,,,,,,,,,
encoding,attention,1,2565591,2568609,2565877,2566380,504,504,1978.9,543.4000000000001,1920.0,1460.0,Animal_Land_Pattern_Small,17.242267082969192,20.261013332987204,1.0,Animal_Land_Pattern_Small,-7.0,-7.0,1.0,1.388440334005281,,,,,,,,
encoding,attention,1,2565591,2568609,2566395,2566758,364,364,1891.3,568.2,1920.0,1460.0,Animal_Land_Pattern_Small,17.242267082969192,20.261013332987204,1.0,Animal_Land_Pattern_Small,-7.0,-7.0,1.0,1.388440334005281,,,,,,,,
encoding,attention,1,2565591,2568609,2566909,2567407,499,499,1868.2,595.0999999999999,1920.0,1460.0,Animal_Land_Pattern_Small,17.242267082969192,20.261013332987204,1.0,Animal_Land_Pattern_Small,-7.0,-7.0,1.0,1.388440334005281,,,,,,,,
encoding,attention,1,2565591,2568609,2567431,2567662,232,232,1880.5,735.2,1920.0,1460.0,Animal_Land_Pattern_Small,17.242267082969192,20.261013332987204,1.0,Animal_Land_Pattern_Small,-7.0,-7.0,1.0,1.388440334005281,,,,,,,,
encoding,attention,1,2565591,2568609,2567710,2567899,190,190,1859.9,1090.6,1920.0,1080.0,fixation,17.242267082969192,20.261013332987204,1.0,Animal_Land_Pattern_Small,-7.0,-7.0,1.0,1.388440334005281,,,,,,,,
encoding,attention,1,2565591,2568609,2567911,2568115,205,205,1836.9,1100.3,1591.0,891.0,Object_Sea_Pattern_Small,17.242267082969192,20.261013332987204,1.0,Animal_Land_Pattern_Small,-7.0,-7.0,1.0,1.388440334005281,,,,,,,,
encoding,fixation,2,2568610,2569115,2568823,2568919,97,97,1912.0,703.7,1920.0,1460.0,Animal_Land_Pattern_Small,20.261162500013597,20.76646037498722,1.0,Object_Sea_Pattern_Small,2.0,,,,,,,,,,,
encoding,fixation,2,2568610,2569115,2568957,2569618,662,158,1827.8,1150.5,1591.0,891.0,Object_Sea_Pattern_Small,20.261162500013597,20.76646037498722,1.0,Object_Sea_Pattern_Small,2.0,,,,,,,,,,,
encoding,image,2,2569115,2570127,2569655,2570533,879,472,1569.6,1287.9,1591.0,891.0,Object_Sea_Pattern_Small,20.766582374984864,21.7786267909687,1.0,Object_Sea_Pattern_Small,2.0,,,,,,,,,,,
encoding,value,2,2570127,2576140,2570547,2570849,303,303,1548.7,1198.1,1591.0,891.0,Object_Sea_Pattern_Small,21.778740208013915,27.79142858297564,1.0,Object_Sea_Pattern_Small,2.0,,,,,,,,,,,
encoding,value,2,2570127,2576140,2570862,2571026,165,165,1562.3,1274.3,1591.0,891.0,Object_Sea_Pattern_Small,21.778740208013915,27.79142858297564,1.0,Object_Sea_Pattern_Small,2.0,,,,,,,,,,,
encoding,value,2,2570127,2576140,2571133,2571524,392,392,1568.6,1284.6,1591.0,891.0,Object_Sea_Pattern_Small,21.778740208013915,27.79142858297564,1.0,Object_Sea_Pattern_Small,2.0,,,,,,,,,,,
encoding,value,2,2570127,2576140,2571539,2572213,675,675,1574.4,1215.9,1591.0,891.0,Object_Sea_Pattern_Small,21.778740208013915,27.79142858297564,1.0,Object_Sea_Pattern_Small,2.0,,,,,,,,,,,
encoding,value,2,2570127,2576140,2572346,2573455,1110,1110,1546.7,1199.3,1591.0,891.0,Object_Sea_Pattern_Small,21.778740208013915,27.79142858297564,1.0,Object_Sea_Pattern_Small,2.0,,,,,,,,,,,
encoding,value,2,2570127,2576140,2573574,2574843,1270,1270,1542.8,1199.5,1591.0,891.0,Object_Sea_Pattern_Small,21.778740208013915,27.79142858297564,1.0,Object_Sea_Pattern_Small,2.0,,,,,,,,,,,
encoding,value,2,2570127,2576140,2575002,2575134,133,133,1800.4,1170.8,1591.0,891.0,Object_Sea_Pattern_Small,21.778740208013915,27.79142858297564,1.0,Object_Sea_Pattern_Small,2.0,,,,,,,,,,,
encoding,value,2,2570127,2576140,2575158,2575368,211,211,1548.6,1238.5,1591.0,891.0,Object_Sea_Pattern_Small,21.778740208013915,27.79142858297564,1.0,Object_Sea_Pattern_Small,2.0,,,,,,,,,,,
