bin_center,mean_distance,sem_distance,n_samples,chance_level,chance_ci_95
-2975.0,79.78295041576692,1.712100978294134,1004,90,6.476943402594649
-2925.0,80.86511491570792,1.6715599819426403,1000,90,6.476943402594649
-2875.0,73.73960659580567,1.6564216855874956,957,90,6.476943402594649
-2825.0,74.0556034028229,1.6937161669778318,1000,90,6.476943402594649
-2775.0,73.03842281583793,1.6582614340741164,1000,90,6.476943402594649
-2725.0,73.9393457003876,1.661175040971912,928,90,6.476943402594649
-2675.0,69.35716081755682,1.784030579739018,823,90,6.476943402594649
-2625.0,65.50873867902003,1.7052573036508827,802,90,6.476943402594649
-2575.0,65.53386809450613,1.5955371836766976,842,90,6.476943402594649
-2525.0,70.3089269171633,1.6542662133313735,830,90,6.476943402594649
-2475.0,72.83718774719013,1.5535602043671333,763,90,6.476943402594649
-2425.0,79.61411500840885,1.738398918516294,699,90,6.476943402594649
-2375.0,79.23216434858513,1.5212408049076214,825,90,6.476943402594649
-2325.0,78.18010052237582,1.4564035034299505,908,90,6.476943402594649
-2275.0,70.9552483023705,1.4630573268056672,935,90,6.476943402594649
-2225.0,77.19926664385217,1.4919705852590552,977,90,6.476943402594649
-2175.0,64.99601840383826,1.3076980907082716,899,90,6.476943402594649
-2125.0,65.8942493177825,1.4402965316231067,917,90,6.476943402594649
-2075.0,63.40410907430458,1.4572100791441949,900,90,6.476943402594649
-2025.0,67.33440639856737,1.436758676156554,856,90,6.476943402594649
-1975.0,64.80707873634222,1.415918002625639,855,90,6.476943402594649
-1925.0,68.70648346722626,1.3731414615056377,948,90,6.476943402594649
-1875.0,62.81369576437837,1.3351560853350843,850,90,6.476943402594649
-1825.0,68.70008829088972,1.5506625968648942,750,90,6.476943402594649
-1775.0,61.55334078372204,1.6559098721061178,821,90,6.476943402594649
-1725.0,62.04325758061845,1.6663893213233516,811,90,6.476943402594649
-1675.0,59.83258640180809,1.6883521590612471,837,90,6.476943402594649
-1625.0,58.22474230465046,1.6710388994566223,805,90,6.476943402594649
-1575.0,66.80745755279825,1.6176316718154522,897,90,6.476943402594649
-1525.0,66.13584708693435,1.4618937494270448,945,90,6.476943402594649
-1475.0,67.63089269176552,1.3782670514175768,976,90,6.476943402594649
-1425.0,72.7718950298821,1.5671088263091326,816,90,6.476943402594649
-1375.0,81.06259305440537,1.7287534136877067,855,90,6.476943402594649
-1325.0,77.85559908732608,1.7539286618014998,900,90,6.476943402594649
-1275.0,72.40317237375191,1.5740947426899603,1034,90,6.476943402594649
-1225.0,71.18841640211897,1.5601806702499978,1036,90,6.476943402594649
-1175.0,65.02447764248137,1.6276050038122365,987,90,6.476943402594649
-1125.0,65.47219729038058,1.5951987226972508,877,90,6.476943402594649
-1075.0,66.02980721832489,1.5103076556910686,949,90,6.476943402594649
-1025.0,66.56073255371578,1.5161735541405246,924,90,6.476943402594649
-975.0,63.88301698112459,1.6718238181206766,924,90,6.476943402594649
-925.0,60.62109315229378,1.6033559792860517,955,90,6.476943402594649
-875.0,67.41545001850561,1.69625309088873,987,90,6.476943402594649
-825.0,68.37893285037472,1.6711715139994903,1027,90,6.476943402594649
-775.0,64.3372443401128,1.5658242271728793,1077,90,6.476943402594649
-725.0,56.687126046465636,1.5479642657370478,1133,90,6.476943402594649
-675.0,67.31023539196009,1.7696019153957567,1100,90,6.476943402594649
-625.0,66.33999980775847,1.8532722612847106,978,90,6.476943402594649
-575.0,68.85052885047837,1.897762990957463,965,90,6.476943402594649
-525.0,64.5769363312544,1.7348217052009653,954,90,6.476943402594649
-475.0,71.38570262265853,1.704297369837152,984,90,6.476943402594649
-425.0,66.38790909578519,1.6559593403075779,1002,90,6.476943402594649
-375.0,65.40951566781676,1.5940086828595759,1049,90,6.476943402594649
-325.0,67.34794038093987,1.5382061991568141,1103,90,6.476943402594649
-275.0,61.19119348109411,1.4080085912615992,1200,90,6.476943402594649
-225.0,63.28345230255648,1.4497819547697655,1146,90,6.476943402594649
-175.0,66.40832295732608,1.5015012269928776,1076,90,6.476943402594649
-125.0,66.27275741372186,1.5340048691690942,1093,90,6.476943402594649
-75.0,66.57562476682196,1.5520508800847501,1132,90,6.476943402594649
-25.0,67.97344979364428,1.5145598028598264,1178,90,6.476943402594649
25.0,67.83547810250812,1.415079190500463,1400,90,6.476943402594649
75.0,64.38209013074504,1.183589990804627,1402,90,6.476943402594649
125.0,62.33263682516658,1.1605521601252662,1343,90,6.476943402594649
175.0,60.08874382527743,1.1442850170241534,1207,90,6.476943402594649
225.0,57.41540897245174,1.1407427752415307,1229,90,6.476943402594649
275.0,56.93534463086555,1.2535259670546683,1192,90,6.476943402594649
325.0,55.64838464762679,1.1963644549485595,1082,90,6.476943402594649
375.0,58.43817448776208,1.215570669251221,1195,90,6.476943402594649
425.0,66.70761895785354,1.3420490368050033,1217,90,6.476943402594649
475.0,72.17821437896032,1.3609245856269032,1255,90,6.476943402594649
525.0,72.60240685063303,1.470836025452992,1100,90,6.476943402594649
575.0,72.14847621323538,1.494611867493267,1117,90,6.476943402594649
625.0,74.42136429820317,1.636763577058749,951,90,6.476943402594649
675.0,73.63751814945103,1.6261072755171362,921,90,6.476943402594649
725.0,66.71491039276746,1.9713019161331644,730,90,6.476943402594649
