phase,event,onset,offset,trial_number,game,image,outcome,choice,correct,rt,letter,match,response,option,true_value,true_position,recalled_position,
encoding,fixation,23.30230824999944,24.564792125000167,1,1,Object_Sea_Pattern_Large,-2,,,,,,,,,,,
encoding,image,24.564918707999823,25.582944332999432,1,1,Object_Sea_Pattern_Large,-2,,,,,,,,,,,
encoding,value,25.583060250000017,31.597720624999965,1,1,Object_Sea_Pattern_Large,-2,,,,,,,,,,,
encoding,attention,31.597831790999408,34.616156416000194,1,1,Object_Sea_Pattern_Large,-2,-2,1,1.6267369999995935,,,,,,,,
encoding,fixation,34.616329499999665,35.37146620800013,2,1,Animal_Land_Solid_Small,2,,,,,,,,,,,
encoding,image,35.371588040999995,36.382299375,2,1,Animal_Land_Solid_Small,2,,,,,,,,,,,
encoding,value,36.382431874999384,42.393934916000035,2,1,Animal_Land_Solid_Small,2,,,,,,,,,,,
encoding,attention,42.39406187499935,45.410957665999376,2,1,Animal_Land_Solid_Small,2,+2,1,2.669976291999774,,,,,,,,
encoding,fixation,45.41111279100005,46.91593299999931,3,1,Animal_Sea_Solid_Large,-3,,,,,,,,,,,
encoding,image,46.91605016599988,47.927060625000195,3,1,Animal_Sea_Solid_Large,-3,,,,,,,,,,,
encoding,value,47.9271719999997,53.93927120799981,3,1,Animal_Sea_Solid_Large,-3,,,,,,,,,,,
encoding,attention,53.93948529099998,56.95754516599936,3,1,Animal_Sea_Solid_Large,-3,-3,1,1.741276084000674,,,,,,,,
encoding,fixation,56.95773808299964,57.46353141599957,4,1,Object_Sea_Pattern_Small,2,,,,,,,,,,,
encoding,image,57.463647040999604,58.47488754099959,4,1,Object_Sea_Pattern_Small,2,,,,,,,,,,,
encoding,value,58.47499470799994,64.52056162499957,4,1,Object_Sea_Pattern_Small,2,,,,,,,,,,,
encoding,attention,64.52067520799937,67.5325335409998,4,1,Object_Sea_Pattern_Small,2,None,None,None,,,,,,,,
encoding,fixation,67.53266654099934,68.53827633299989,5,1,Animal_Land_Solid_Large,8,,,,,,,,,,,
encoding,image,68.53839358299956,69.54980499999965,5,1,Animal_Land_Solid_Large,8,,,,,,,,,,,
encoding,value,69.54992024999956,75.56204845799948,5,1,Animal_Land_Solid_Large,8,,,,,,,,,,,
encoding,attention,75.56217158299933,78.57987679100006,5,1,Animal_Land_Solid_Large,8,+8,1,1.6378947080002035,,,,,,,,
encoding,fixation,78.58003229099995,79.0851988329996,6,1,Object_Land_Pattern_Small,-2,,,,,,,,,,,
encoding,image,79.08540929099945,80.09676124999987,6,1,Object_Land_Pattern_Small,-2,,,,,,,,,,,
encoding,value,80.09687487500014,86.10763808299998,6,1,Object_Land_Pattern_Small,-2,,,,,,,,,,,
encoding,attention,86.10776683299991,89.12668674999986,6,1,Object_Land_Pattern_Small,-2,-2,1,1.3322004589999779,,,,,,,,
n-back,,,,1,1,,,,0,None,C,True,None,,,,,
n-back,,,,2,1,,,,0,None,B,True,None,,,,,
n-back,,,,3,1,,,,1,None,Z,False,None,,,,,
n-back,,,,4,1,,,,1,None,V,False,None,,,,,
n-back,,,,5,1,,,,1,None,N,False,None,,,,,
n-back,,,,6,1,,,,0,None,V,True,None,,,,,
n-back,,,,7,1,,,,1,None,C,False,None,,,,,
n-back,,,,8,1,,,,1,1.0245017500001268,V,True,1,,,,,
n-back,,,,9,1,,,,1,None,B,False,None,,,,,
n-back,,,,10,1,,,,1,None,X,False,None,,,,,
n-back,,,,11,1,,,,1,0.9047942919996785,B,True,1,,,,,
n-back,,,,12,1,,,,1,None,B,False,None,,,,,
n-back,,,,13,1,,,,1,None,Z,False,None,,,,,
n-back,,,,14,1,,,,0,None,B,True,None,,,,,
n-back,,,,15,1,,,,1,None,V,False,None,,,,,
n-back,,,,16,1,,,,0,1.2639073330001338,Z,False,1,,,,,
n-back,,,,17,1,,,,1,None,Z,False,None,,,,,
n-back,,,,18,1,,,,0,None,Z,True,None,,,,,
n-back,,,,19,1,,,,1,None,B,False,None,,,,,
n-back,,,,20,1,,,,1,1.0255502910003997,Z,True,1,,,,,
n-back,,,,21,1,,,,1,1.4520013749997815,B,True,1,,,,,
n-back,,,,22,1,,,,1,None,C,False,None,,,,,
n-back,,,,23,1,,,,1,None,N,False,None,,,,,
n-back,,,,24,1,,,,1,None,Z,False,None,,,,,
n-back,,,,25,1,,,,1,None,B,False,None,,,,,
n-back,,,,26,1,,,,1,None,N,False,None,,,,,
n-back,,,,27,1,,,,1,None,C,False,None,,,,,
n-back,,,,28,1,,,,1,None,B,False,None,,,,,
n-back,,,,29,1,,,,0,None,C,True,None,,,,,
n-back,,,,30,1,,,,1,None,Z,False,None,,,,,
choice,fixation,194.36437983299948,195.87078199999996,1,1,,,,,,,,,Pattern,,,,
choice,option,195.88120633299968,197.00282408299972,1,1,,,,,,,,,Pattern,,,,
choice,choice,197.00295099999948,271.26627404099963,1,1,,,2,1,73.2519602909997,,,,Pattern,,,,
choice,fixation,271.26638187499975,272.02135333299975,2,1,,,,,,,,,Animal,,,,
choice,option,272.0313164579993,273.05921108299935,2,1,,,,,,,,,Animal,,,,
choice,choice,273.0593316659997,278.9478796659996,2,1,,,1,1,4.878595875000428,,,,Animal,,,,
choice,fixation,278.9480327909996,280.2029149159998,3,1,,,,,,,,,Sea,,,,
choice,option,280.2116810409998,281.2385224159998,3,1,,,,,,,,,Sea,,,,
choice,choice,281.2386292909996,305.9308482079996,3,1,,,1,0,23.681443165999553,,,,Sea,,,,
choice,fixation,305.9309890409995,306.68610245799937,4,1,,,,,,,,,Large,,,,
choice,option,306.695266875,307.72224416599965,4,1,,,,,,,,,Large,,,,
choice,choice,307.7224422499994,316.05683425000007,4,1,,,1,1,7.324483708000116,,,,Large,,,,
choice,fixation,316.0569841249999,316.8119600829996,5,1,,,,,,,,,Solid,,,,
choice,option,316.8212317079997,317.8474549579996,5,1,,,,,,,,,Solid,,,,
choice,choice,317.84757595799965,344.91616070799955,5,1,,,1,1,26.058002167000268,,,,Solid,,,,
choice,fixation,344.9162947499999,346.42116799999985,6,1,,,,,,,,,Object,,,,
choice,option,346.43073370799993,347.45905833300003,6,1,,,,,,,,,Object,,,,
choice,choice,347.45918666599937,379.566274666,6,1,,,1,0,31.096307832999628,,,,Object,,,,
choice,fixation,379.566398166,380.82126104100007,7,1,,,,,,,,,Land,,,,
choice,option,380.8301566250002,381.8587322499998,7,1,,,,,,,,,Land,,,,
choice,choice,381.858848375,386.9969691659999,7,1,,,2,0,4.1287572080000245,,,,Land,,,,
choice,fixation,386.99708966599974,387.7521028329993,8,1,,,,,,,,,Small,,,,
choice,option,387.7614972909996,388.7879311659999,8,1,,,,,,,,,Small,,,,
choice,choice,388.78804241599937,397.4263944579998,8,1,,,2,0,7.628127874999336,,,,Small,,,,
memory,free_recall,454.4071887909995,478.21258891599973,0,1,,,,,,,,,,,,,
memory,value_recall,539.305536291,546.8935818330001,1,1,Animal_Land_Solid_Small,,,,7.584098833000098,,,,,2,,,
memory,value_recall,547.938284625,557.1646469579991,2,1,Object_Sea_Pattern_Large,,,,9.22309870799927,,,,,-2,,,
memory,value_recall,558.9606837499996,562.9647200830004,3,1,Animal_Land_Solid_Large,,,,4.000054833000831,,,,,8,,,
memory,value_recall,564.7602548329996,567.8765827080006,4,1,Object_Land_Pattern_Small,,,,3.1122624999989057,,,,,-2,,,
memory,value_recall,569.4229429579991,581.493466124999,5,1,Animal_Sea_Solid_Large,,,,12.06645354200009,,,,,-3,,,
