game,recalled_item,recall_onset,recall_offset,recall_duration,window,total_fixations_all,total_fixations_images,fixations_at_target,fixations_at_other_images,fixations_center,fixations_none,proportion_at_target,proportion_at_other_images,total_fixation_duration_all,total_fixation_duration_images,duration_at_target,duration_at_other_images,duration_center,duration_none,proportion_duration_at_target,proportion_duration_at_other_images
3,Object_Land_Pattern_Small,12900,13600,700,during_recall,1,1,0,1,0,0,0.0,1.0,646.0,646.0,0.0,646.0,0.0,0.0,0.0,1.0
3,Animal_Sea_Pattern_Large,16200,17100,900,pre_recall,3,3,2,1,0,0,0.6666666666666666,0.3333333333333333,1973.0,1973.0,1391.0,582.0,0.0,0.0,0.7050177394830208,0.29498226051697923
3,Animal_Sea_Pattern_Large,16200,17100,900,during_recall,1,1,0,1,0,0,0.0,1.0,139.0,139.0,0.0,139.0,0.0,0.0,0.0,1.0
3,Animal_Sea_Pattern_Small,18000,18700,700,pre_recall,2,2,1,1,0,0,0.5,0.5,1471.0,1471.0,676.0,795.0,0.0,0.0,0.45955132562882395,0.540448674371176
3,Animal_Sea_Pattern_Small,18000,18700,700,during_recall,2,2,0,2,0,0,0.0,1.0,719.0,719.0,0.0,719.0,0.0,0.0,0.0,1.0
3,Object_Land_Solid_Large,23200,23600,400,pre_recall,6,6,5,1,0,0,0.8333333333333334,0.16666666666666666,2651.0,2651.0,2387.0,264.0,0.0,0.0,0.9004149377593361,0.0995850622406639
3,Object_Land_Solid_Large,23200,23600,400,during_recall,1,1,0,1,0,0,0.0,1.0,178.0,178.0,0.0,178.0,0.0,0.0,0.0,1.0
4,Object_Land_Pattern_Large,4500,6400,1900,pre_recall,6,6,1,5,0,0,0.16666666666666666,0.8333333333333334,2511.0,2511.0,424.0,2087.0,0.0,0.0,0.16885702907208283,0.8311429709279171
4,Object_Land_Pattern_Large,4500,6400,1900,during_recall,1,1,0,1,0,0,0.0,1.0,640.0,640.0,0.0,640.0,0.0,0.0,0.0,1.0
4,Object_Sea_Solid_Large,6700,7700,1000,pre_recall,3,3,1,2,0,0,0.3333333333333333,0.6666666666666666,1146.0,1146.0,284.0,862.0,0.0,0.0,0.24781849912739964,0.7521815008726004
4,Object_Sea_Solid_Large,6700,7700,1000,during_recall,1,1,0,1,0,0,0.0,1.0,327.0,327.0,0.0,327.0,0.0,0.0,0.0,1.0
4,Animal_Sea_Solid_Large,11000,12300,1300,pre_recall,4,4,1,3,0,0,0.25,0.75,1727.0,1727.0,324.0,1403.0,0.0,0.0,0.18760856977417487,0.8123914302258252
4,Animal_Sea_Solid_Large,11000,12300,1300,during_recall,1,1,1,0,0,0,1.0,0.0,682.0,682.0,682.0,0.0,0.0,0.0,1.0,0.0
4,Animal_Land_Pattern_Small,13300,14100,800,pre_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Animal_Land_Pattern_Small,13300,14100,800,during_recall,2,1,1,0,1,0,1.0,0.0,590.0,212.0,212.0,0.0,378.0,0.0,1.0,0.0
4,Object_Land_Pattern_Small,15100,15600,500,pre_recall,3,1,0,1,2,0,0.0,1.0,2361.0,198.0,0.0,198.0,2163.0,0.0,0.0,1.0
4,Object_Land_Pattern_Small,15100,15600,500,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Animal_Land_Pattern_Large,2800,3700,900,pre_recall,4,3,3,0,1,0,1.0,0.0,2179.0,1963.0,1963.0,0.0,216.0,0.0,1.0,0.0
5,Animal_Land_Pattern_Large,2800,3700,900,during_recall,2,2,0,2,0,0,0.0,1.0,784.0,784.0,0.0,784.0,0.0,0.0,0.0,1.0
5,Object_Sea_Pattern_Large,5400,6000,600,pre_recall,4,4,3,1,0,0,0.75,0.25,1723.0,1723.0,1235.0,488.0,0.0,0.0,0.7167730702263494,0.2832269297736506
5,Object_Sea_Pattern_Large,5400,6000,600,during_recall,1,1,0,1,0,0,0.0,1.0,255.0,255.0,0.0,255.0,0.0,0.0,0.0,1.0
5,Object_Sea_Pattern_Small,9600,10300,700,pre_recall,7,5,5,0,2,0,1.0,0.0,2569.0,1977.0,1977.0,0.0,592.0,0.0,1.0,0.0
5,Object_Sea_Pattern_Small,9600,10300,700,during_recall,1,1,0,1,0,0,0.0,1.0,828.0,828.0,0.0,828.0,0.0,0.0,0.0,1.0
5,Animal_Land_Solid_Large,11100,11800,700,pre_recall,4,2,1,1,2,0,0.5,0.5,2095.0,1503.0,897.0,606.0,592.0,0.0,0.5968063872255489,0.4031936127744511
5,Animal_Land_Solid_Large,11100,11800,700,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Object_Sea_Solid_Small,15300,16000,700,pre_recall,8,5,5,0,3,0,1.0,0.0,2287.0,1458.0,1458.0,0.0,829.0,0.0,1.0,0.0
5,Object_Sea_Solid_Small,15300,16000,700,during_recall,2,2,0,2,0,0,0.0,1.0,424.0,424.0,0.0,424.0,0.0,0.0,0.0,1.0
5,Animal_Land_Solid_Small,25700,26100,400,pre_recall,7,4,2,2,2,1,0.5,0.5,2561.0,1839.0,883.0,956.0,519.0,203.0,0.4801522566612289,0.519847743338771
5,Animal_Land_Solid_Small,25700,26100,400,during_recall,1,0,0,0,1,0,0.0,0.0,138.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0
6,Animal_Land_Pattern_Large,2900,3700,800,pre_recall,8,7,5,2,1,0,0.7142857142857143,0.2857142857142857,2437.0,2107.0,1456.0,651.0,330.0,0.0,0.6910299003322259,0.3089700996677741
6,Animal_Land_Pattern_Large,2900,3700,800,during_recall,2,2,1,1,0,0,0.5,0.5,451.0,451.0,184.0,267.0,0.0,0.0,0.4079822616407982,0.5920177383592018
6,Object_Sea_Pattern_Large,7100,7100,0,pre_recall,6,6,4,2,0,0,0.6666666666666666,0.3333333333333333,2864.0,2864.0,1215.0,1649.0,0.0,0.0,0.424231843575419,0.575768156424581
6,Object_Sea_Pattern_Large,7100,7100,0,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Animal_Sea_Pattern_Large,7100,7900,800,pre_recall,6,6,2,4,0,0,0.3333333333333333,0.6666666666666666,2864.0,2864.0,1649.0,1215.0,0.0,0.0,0.575768156424581,0.424231843575419
6,Animal_Sea_Pattern_Large,7100,7900,800,during_recall,1,1,0,1,0,0,0.0,1.0,266.0,266.0,0.0,266.0,0.0,0.0,0.0,1.0
6,Object_Land_Solid_Small,8900,9900,1000,pre_recall,5,4,2,2,1,0,0.5,0.5,2492.0,2053.0,404.0,1649.0,439.0,0.0,0.19678519240136386,0.8032148075986362
6,Object_Land_Solid_Small,8900,9900,1000,during_recall,2,2,0,2,0,0,0.0,1.0,481.0,481.0,0.0,481.0,0.0,0.0,0.0,1.0
6,Object_Sea_Solid_Small,11200,12000,800,pre_recall,5,2,1,1,3,0,0.5,0.5,1671.0,337.0,135.0,202.0,1334.0,0.0,0.40059347181008903,0.599406528189911
6,Object_Sea_Solid_Small,11200,12000,800,during_recall,2,2,0,2,0,0,0.0,1.0,427.0,427.0,0.0,427.0,0.0,0.0,0.0,1.0
6,Animal_Land_Solid_Small,12000,13100,1100,pre_recall,3,1,0,1,2,0,0.0,1.0,1030.0,135.0,0.0,135.0,895.0,0.0,0.0,1.0
6,Animal_Land_Solid_Small,12000,13100,1100,during_recall,2,0,0,0,2,0,0.0,0.0,671.0,0.0,0.0,0.0,671.0,0.0,0.0,0.0
7,Animal_Land_Pattern_Large,2700,3600,900,pre_recall,5,5,2,3,0,0,0.4,0.6,2230.0,2230.0,897.0,1333.0,0.0,0.0,0.4022421524663677,0.5977578475336323
7,Animal_Land_Pattern_Large,2700,3600,900,during_recall,2,2,1,1,0,0,0.5,0.5,628.0,628.0,290.0,338.0,0.0,0.0,0.46178343949044587,0.5382165605095541
7,Object_Sea_Pattern_Large,3600,4700,1100,pre_recall,4,4,3,1,0,0,0.75,0.25,1691.0,1691.0,1333.0,358.0,0.0,0.0,0.7882909520993495,0.2117090479006505
7,Object_Sea_Pattern_Large,3600,4700,1100,during_recall,1,1,0,1,0,0,0.0,1.0,357.0,357.0,0.0,357.0,0.0,0.0,0.0,1.0
7,Object_Sea_Pattern_Small,6200,7100,900,pre_recall,4,4,3,1,0,0,0.75,0.25,1494.0,1494.0,1081.0,413.0,0.0,0.0,0.7235609103078983,0.27643908969210174
7,Object_Sea_Pattern_Small,6200,7100,900,during_recall,1,1,0,1,0,0,0.0,1.0,167.0,167.0,0.0,167.0,0.0,0.0,0.0,1.0
7,Animal_Land_Solid_Large,7100,7700,600,pre_recall,4,4,1,3,0,0,0.25,0.75,1494.0,1494.0,413.0,1081.0,0.0,0.0,0.27643908969210174,0.7235609103078983
7,Animal_Land_Solid_Large,7100,7700,600,during_recall,1,1,0,1,0,0,0.0,1.0,349.0,349.0,0.0,349.0,0.0,0.0,0.0,1.0
7,Object_Sea_Solid_Small,11300,12000,700,pre_recall,8,2,1,1,6,0,0.5,0.5,2049.0,221.0,117.0,104.0,1828.0,0.0,0.5294117647058824,0.47058823529411764
7,Object_Sea_Solid_Small,11300,12000,700,during_recall,2,2,0,2,0,0,0.0,1.0,540.0,540.0,0.0,540.0,0.0,0.0,0.0,1.0
7,Animal_Land_Solid_Small,12000,12800,800,pre_recall,6,2,1,1,4,0,0.5,0.5,1428.0,221.0,104.0,117.0,1207.0,0.0,0.47058823529411764,0.5294117647058824
7,Animal_Land_Solid_Small,12000,12800,800,during_recall,2,1,1,0,1,0,1.0,0.0,575.0,237.0,237.0,0.0,338.0,0.0,1.0,0.0
