subject,phase,event,trial_number,game,option,choice,rt,roi_content,item_index,is_center,is_relevant,fix_start,fix_end,fix_duration_bounded
126,choice,choice,1,1.0,Object,2.0,15.031035791849716,Object_Land_Solid_Large,0,0,1,24236139,24236209,70
126,choice,choice,1,1.0,Object,2.0,15.031035791849716,Object_Sea_Pattern_Large,1,0,1,24236705,24237035,330
126,choice,choice,1,1.0,Object,2.0,15.031035791849716,Object_Land_Solid_Large,0,0,1,24237192,24237339,147
126,choice,choice,1,1.0,Object,2.0,15.031035791849716,Object_Land_Pattern_Small,2,0,1,24237778,24238162,384
126,choice,choice,1,1.0,Object,2.0,15.031035791849716,Object_Land_Solid_Large,0,0,1,24241499,24241824,325
126,choice,choice,1,1.0,Object,2.0,15.031035791849716,Object_Sea_Pattern_Large,1,0,1,24241861,24242093,232
126,choice,choice,1,1.0,Object,2.0,15.031035791849716,Object_Land_Pattern_Small,2,0,1,24242269,24242665,396
126,choice,choice,1,1.0,Object,2.0,15.031035791849716,Object_Land_Solid_Large,0,0,1,24242687,24243020,333
126,choice,choice,1,1.0,Object,2.0,15.031035791849716,Object_Sea_Pattern_Large,1,0,1,24243046,24243206,160
126,choice,choice,1,1.0,Object,2.0,15.031035791849716,fixation,-1,1,0,24243783,24244787,1004
126,choice,choice,1,1.0,Object,2.0,15.031035791849716,Animal_Sea_Solid_Large,3,0,0,24244819,24245502,683
126,choice,choice,1,1.0,Object,2.0,15.031035791849716,Object_Land_Pattern_Small,2,0,1,24245526,24245889,363
126,choice,choice,1,1.0,Object,2.0,15.031035791849716,Object_Land_Solid_Large,0,0,1,24245914,24246528,614
126,choice,choice,1,1.0,Object,2.0,15.031035791849716,Object_Sea_Pattern_Large,1,0,1,24246703,24247510,807
126,choice,choice,1,1.0,Object,2.0,15.031035791849716,Object_Land_Solid_Large,0,0,1,24247533,24247857,324
126,choice,choice,1,1.0,Object,2.0,15.031035791849716,Object_Sea_Pattern_Large,1,0,1,24247882,24248659,777
126,choice,choice,1,1.0,Object,2.0,15.031035791849716,Animal_Sea_Solid_Small,4,0,0,24248831,24249085,254
126,choice,choice,1,1.0,Object,2.0,15.031035791849716,fixation,-1,1,0,24249123,24250328,1205
126,choice,choice,2,1.0,Large,2.0,6.397403499810025,Object_Land_Pattern_Small,2,0,0,24253413,24254119,706
126,choice,choice,2,1.0,Large,2.0,6.397403499810025,Object_Land_Solid_Large,0,0,1,24254333,24254574,241
126,choice,choice,2,1.0,Large,2.0,6.397403499810025,Object_Sea_Pattern_Large,1,0,1,24254601,24254972,371
126,choice,choice,2,1.0,Large,2.0,6.397403499810025,Object_Land_Pattern_Small,2,0,0,24254997,24255821,824
126,choice,choice,2,1.0,Large,2.0,6.397403499810025,fixation,-1,1,0,24256202,24256542,340
126,choice,choice,2,1.0,Large,2.0,6.397403499810025,Object_Sea_Pattern_Large,1,0,1,24256565,24257004,439
126,choice,choice,2,1.0,Large,2.0,6.397403499810025,fixation,-1,1,0,24257171,24257801,630
126,choice,choice,2,1.0,Large,2.0,6.397403499810025,Animal_Sea_Solid_Small,4,0,0,24257840,24258057,217
126,choice,choice,2,1.0,Large,2.0,6.397403499810025,fixation,-1,1,0,24258110,24258856,746
126,choice,choice,2,1.0,Large,2.0,6.397403499810025,Object_Land_Pattern_Small,2,0,0,24258891,24259194,303
126,choice,choice,2,1.0,Large,2.0,6.397403499810025,fixation,-1,1,0,24259217,24259618,401
126,choice,choice,2,1.0,Large,2.0,6.397403499810025,Animal_Land_Pattern_Small,5,0,0,24259630,24259720,90
126,choice,choice,3,1.0,Land,1.0,3.836166833993047,Object_Land_Pattern_Small,2,0,1,24263576,24263858,282
126,choice,choice,3,1.0,Land,1.0,3.836166833993047,Animal_Sea_Solid_Large,3,0,0,24263881,24264166,285
126,choice,choice,3,1.0,Land,1.0,3.836166833993047,fixation,-1,1,0,24264333,24264498,165
126,choice,choice,3,1.0,Land,1.0,3.836166833993047,Object_Land_Pattern_Small,2,0,1,24264774,24265052,278
126,choice,choice,3,1.0,Land,1.0,3.836166833993047,Animal_Land_Pattern_Small,5,0,1,24265071,24265466,395
